white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,3,2,5,7,1,4,33,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,1,0,KRBKRNvK,DRAW,5k1n/8/4B3/7r/8/3K4/8/1R6 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,3,5,3,0,1,25,12,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,3,0,2,KRBKRNvK,DRAW,8/B7/4r3/8/Rn1K1k2/8/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,5,0,6,1,5,16,27,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,0,1,0,KRBKRNvK,WIN,8/k7/4K3/1B5R/8/7n/7r/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,7,1,0,6,5,23,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,0,0,KRBKRNvK,DRAW,K7/5r2/8/2B4R/2n5/8/8/1k6 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,7,0,2,0,6,4,20,23,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,KRBKRNvK,DRAW,8/5Rn1/6r1/8/1B6/8/8/2k4K b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,5,4,6,3,2,23,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,WIN,3n4/4k2r/RK6/8/8/5B2/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,3,0,5,2,4,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,KRBKRNvK,DRAW,8/8/k7/2r5/1K6/R7/8/1B3n2 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,1,7,4,4,3,24,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,0,KRBKRNvK,DRAW,8/8/4n3/3r3k/7B/8/6K1/7R b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,1,5,5,0,3,4,8,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,KRBKRNvK,DRAW,8/8/BK6/4r3/R2n4/8/8/5k2 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,1,1,3,2,2,26,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,2r5/8/8/3n2R1/1k6/8/3KB3/8 b - - 0 1
