gene,r,p_value
FOXO1,0.2948363454240239,0.5209387321560365
KIAA1143,-0.29479247531748276,0.521003712794465
ZNF286A,-0.29476972766233317,0.5210374078310195
LINC01000,0.2947493635900399,0.5210675728076032
SNORA49,-0.2947223762118063,0.5211075496985267
CEACAM16,0.2946929423766255,0.5211511517613182
EXOSC10,0.2946736619585758,0.5211797136465758
ANKLE1,-0.2946526414837024,0.5212108538480908
NOD1,0.2946347985441571,0.5212372872749249
ITPR3,0.29460335551629224,0.5212838696667655
CRAMP1L,0.2945953256098391,0.521295766084488
C21orf59,-0.2945924078129759,0.5213000888638876
HMGXB4,0.2945251925661048,0.5213996730905749
SEC14L4,0.2944608867578547,0.5214949528363636
C5AR2,0.2943846851423747,0.5216078658706395
MOSPD1,0.2943566000722645,0.5216494834973613
CCDC88C,0.29435238065286506,0.5216557361064262
MEFV,-0.2943386364084595,0.5216761033952156
FXN,-0.2943197056327064,0.5217041569320505
CHRNE,-0.294267721774379,0.5217811945077274
PSMA2,0.2941756714662423,0.5219176181281715
GNLY,0.29416341617690106,0.5219357820564411
EDRF1-AS1,-0.2941400460069198,0.5219704202754428
SNORD89,-0.2941023012067601,0.522026365578698
CARKD,0.29410140809568297,0.5220276893717027
C3orf38,0.2940525907404276,0.5221000494916946
OR51B5,-0.2940478981886627,0.5221070052634755
FBXL17,0.2939688903046204,0.5222241234211631
MARCH4,0.2939325694481483,0.5222779670173606
RASA4B,-0.2938792558681263,0.5223570047749085
GTF3C1,0.29386622233238624,0.522376327701942
DDOST,0.2936984396313198,0.522625096396752
SNORA27,-0.2936407617967115,0.5227106236862773
ACSL4,-0.293617703184523,0.5227448173651574
RIN2,0.2935869994950041,0.522790349129859
FDFT1,0.2935778841152973,0.5228038669609466
SLCO1B1,0.2935673068189781,0.5228195529188002
C4BPB,0.2934249936691751,0.5230306165447782
TCTN2,-0.29340953030885963,0.523053551888069
ZNF75A,0.29337076911466853,0.523111044211286
MSL3P1,0.29335022563783364,0.5231415160778583
NOMO3,-0.2933407417249575,0.5231555836433478
CHRNA6,-0.29323151127316494,0.5233176153245955
WDR83,-0.2932302076461658,0.5233195492185637
SYPL1,0.293192958097572,0.5233748089008329
TIMM22,-0.2931686537146378,0.5234108655057421
RAD17,-0.29313399261083434,0.5234622882134403
G3BP2,0.29304417693815893,0.5235955454128315
TBCEL,-0.29302711400148923,0.5236208625535583
EIF1AX-AS1,0.29301183313258367,0.5236435359029669
ZNF222,-0.29288248357760105,0.5238354746985588
NCOA6,0.2928166130997254,0.5239332275390394
OLFM1,-0.29280660383252444,0.5239480819928476
EPHB6,0.29279210492587004,0.5239695996395023
LINC01029,-0.2927801135522558,0.5239873961140868
CNRIP1,-0.29276143770004964,0.5240151134745685
ATR,0.29271864925042,0.5240786188975934
LINC00648,-0.29260992720820334,0.5242399928590421
GSS,0.2925514497070703,0.5243267968159514
GPR56,0.29253487434903475,0.5243514021507084
SF3B4,0.29245781378051855,0.5244658000583404
FBXO38,0.2924398728348822,0.5244924349538079
APBA3,-0.292436446969944,0.5244975210006422
UGGT1,0.2924260297298823,0.5245129865614884
DERL1,0.29240096886857897,0.5245501928530345
FLJ36000,-0.29235289125739905,0.5246215731756282
SMPX,-0.2923051600675086,0.5246924424259591
APOLD1,0.2923041407369841,0.5246939559201501
CLK1,0.29226600353731164,0.5247505828063926
MIIP,-0.2921829382690174,0.5248739269639853
SDC3,-0.29217006697175163,0.5248930405158093
METTL9,-0.2921249025466854,0.524960110412975
NPNT,-0.29209894336909836,0.5249986615225102
LRP10,0.2920839171209512,0.5250209769409938
ORC1,0.2920816144177263,0.5250243967043398
STX3,0.2919461498820727,0.5252255894651405
YTHDF2,0.2919296840586677,0.5252500463862623
HLA-F-AS1,-0.29189757168109864,0.5252977444654084
PHYHIP,-0.2918950708887325,0.5253014590757072
AGPAT1,-0.29188123351963424,0.5253220128955262
LRP1B,0.29184584311090284,0.5253745825145658
USP8,-0.29182069988128395,0.525411931851253
BMP8B,-0.29167292893789215,0.5256314582756019
ARPC1A,0.29152658584954194,0.5258488940773183
COX16,0.2915118408560825,0.5258708037990685
EDA,-0.29148568349869064,0.5259096720173344
ARHGEF9,-0.2914787444055919,0.5259199832443644
RSPH1,-0.2914248037113264,0.5260001393851306
SLC38A6,0.29141669314980956,0.5260121920772916
ILF3-AS1,-0.29140074191964227,0.5260358966600367
OTUD4,0.2913662919239221,0.5260870928640471
CNR1,-0.29132432235930245,0.526149466190079
FGFR1,-0.2913239831633667,0.5261499702983856
ASF1A,0.29131090189298436,0.5261694116260186
TMEM209,-0.2912925484732388,0.5261966888087164
MED23,0.29121465333932556,0.5263124632782412
ANKHD1,-0.29119714651733053,0.5263384846126932
SLC25A16,-0.29119642616643276,0.5263395553184277
PTRF,0.29117319639478956,0.5263740836768703
RASIP1,0.2911493676910929,0.526409503073682
PHLDA3,-0.2910801012295996,0.5265124665121401
MAN2A2,-0.290988386279049,0.5266488097244397
CLUH,-0.29095186681906116,0.5267031027809534
ANKRD16,-0.2909023309610257,0.5267767501867499
PPIL2,0.2908823142186009,0.5268065110527176
COL19A1,-0.2908760721636752,0.5268157918478276
SYPL2,-0.2908670557661661,0.5268291976809215
SMOX,0.29083206161030745,0.5268812290662549
C3orf18,-0.29081368541331387,0.5269085525802111
LINC01504,-0.29080184089623573,0.5269261644118901
KNG1,-0.2907137903879078,0.5270570945739851
TMEM234,0.2906527786978229,0.5271478247452267
GPRC5B,0.2905995499409177,0.5272269852629158
MTRF1,0.29057093263264355,0.5272695458889611
HMGN2P46,0.29055072773835494,0.5272995959876184
PITX2,0.29054664516129336,0.5273056679452394
C6orf136,-0.29049090820135165,0.5273885670772547
MED8,-0.2904811851197535,0.527403028937704
NDUFS6,0.29047790129122125,0.527407913249683
SP140,-0.290448974869508,0.5274509385880218
DCPS,0.29043784538712614,0.5274674929643814
PNPLA2,0.2904087692090992,0.5275107427028038
CCDC15,0.29035431287834756,0.5275917476977567
C22orf42,0.2902773016510174,0.5277063107627994
PROSER2,0.2902768555816847,0.527706974366719
AP1AR,0.2902092590040334,0.5278075390138266
TSC2,0.29020126627066734,0.5278194303746332
MIR630,-0.2901957504696697,0.5278276366787799
SEPT8,0.2901849267658275,0.5278437401052087
LINC00612,-0.29018174154155335,0.5278484790898524
PRR32,0.2901140415870157,0.5279492066448931
C10orf88,-0.2901075410341994,0.527958878850499
HDAC6,0.290089761929904,0.5279853327754087
DVL3,0.2900007582948839,0.5281177699828264
MAGEA12,0.2899799378937402,0.5281487523087393
NPHS1,0.28996703653418127,0.5281679508114575
HSPBP1,-0.28994440065829113,0.5282016358085019
TGM1,0.2899076379008069,0.5282563449043752
RSL24D1,-0.2899061947609815,0.5282584925753513
BAP1,-0.2898812693118361,0.5282955869253855
RERG,-0.2898768567013784,0.5283021539162409
NR2F1,-0.28985475202953676,0.5283350512241876
DKK2,0.2897453505618219,0.5284978782697286
HNRNPA2B1,0.2897195913974191,0.528536219232852
GJC2,-0.2896832262404233,0.528590348171714
PCDHB2,0.28967572544594533,0.528601513213404
HOOK3,-0.2896746063400573,0.5286031790256082
PARP1,-0.2896421211913801,0.5286515346103556
SPSB1,0.2896208285252787,0.5286832304967007
LOC100631378,0.2896100274304504,0.5286993090602228
CASC1,-0.2895914348582692,0.5287269864414763
EIF4E2,-0.28955741814446145,0.5287776258598955
PLCXD2,-0.28940334380815746,0.5290070110523081
SNX13,0.2893467568346745,0.529091265898862
CAPRIN1,0.28934473376922865,0.5290942782140781
THEMIS,-0.2893107669058622,0.5291448552449882
ITIH3,-0.28923826664200514,0.5292528143737961
GFOD1,0.2892061877268144,0.5293005850031178
C10orf67,0.28920492516162916,0.5293024651940513
TK2,-0.28914961607152156,0.5293848327706573
LOC100133091,0.28908000495613634,0.5294885053834579
ARHGAP5-AS1,0.28906316071685617,0.529513592723738
DDX11,-0.28906251893922846,0.5295145485773487
SEC24A,0.28904561741562057,0.5295397216525073
NDUFA8,0.28900685005147775,0.5295974631612188
GUF1,-0.28895149065210696,0.5296799211160893
GAGE1,-0.2889253683129952,0.5297188319007109
SEC63,-0.28891095243574083,0.5297403056226979
TRPC4AP,0.2889013370451066,0.5297546287587674
NUMB,0.28887282581805684,0.5297970999969719
ZNF429,0.288838428281483,0.5298483411945414
ZFP28,-0.28881786594046777,0.5298789732239514
PALM2,0.28870140430984215,0.5300524791062158
SLC24A5,-0.2886862949383106,0.5300749906218206
YOD1,-0.28868238422021686,0.5300808172693579
EMB,-0.28865678542162576,0.5301189579004065
WHAMMP3,-0.2886301340537492,0.5301586677747956
QARS,-0.28860105794248253,0.5302019915966938
ORAI1,-0.28854677278179075,0.5302828804471124
CCNF,0.28852978717736943,0.5303081910887815
SIRT6,-0.2884575538266918,0.530415832207291
MYH15,0.28844448231157027,0.5304353119787258
B4GALT3,0.28837236774913855,0.5305427847278176
OTUD7A,-0.2883551432401017,0.530568455595231
LINC01268,0.28832199355872457,0.5306178620135239
LOC101927497,0.28825321195254255,0.5307203793244205
APOL1,0.2882333110448171,0.5307500423838344
ZNF480,-0.28819134512028133,0.5308125960142267
FAM127B,0.28817403160262467,0.530838403944464
SNORD8,-0.2881731113586764,0.5308397756931886
ZDHHC6,0.2881219657717744,0.5309160170155452
MRPL9,0.2881124369866929,0.5309302217201022
STYXL1,0.28805123702343044,0.5310214564752264
COA1,-0.28803190796996603,0.531050272642463
CWH43,-0.28800508353225324,0.5310902639587787
UBA1,0.28791712652873047,0.5312214020864577
PPIA,0.28791645672112465,0.5312224007673844
SIM1,0.28785249363145204,0.5313177724251493
ANKRD54,0.2878048092280922,0.5313888756140687
FAM227B,-0.28779954562811727,0.5313967244712442
CASR,-0.2876984849758133,0.5315474293732712
SCML1,-0.2876930009144736,0.5315556077923096
FUT7,-0.28766040894802575,0.531604213290542
PEX12,-0.28763941860173803,0.5316355176906028
DMRTA1,-0.2876303248224026,0.5316490800840467
AKR1B10,-0.28760287104680526,0.5316900251403333
PIGF,-0.2875885198058566,0.5317114292608625
SPIB,-0.2875818914016822,0.5317213152743557
KISS1R,0.287509142099425,0.5318298221501844
USP1,0.28750729764029986,0.5318325732901994
MYBPC3,0.2875026774589784,0.5318394646352913
CTSS,-0.2874979463765834,0.53184652142863
NSMF,-0.2874930645978923,0.5318538030306293
MIR30A,-0.28747238954454574,0.5318846420604152
DNASE1L2,-0.28745569419745765,0.5319095453746581
ARRDC2,-0.28741323479732994,0.5319728809361901
NEDD4,0.2873641172338571,0.5320461514566212
ABLIM1,-0.28728446070673197,0.5321649852894011
CCDC60,0.28725273869529466,0.5322123115482735
SRGAP2D,0.28723416288089687,0.5322400255716864
BRI3BP,-0.28721270841486995,0.5322720349758613
IFFO1,-0.2871901535373237,0.5323056868556139
LOC100134317,-0.287176882825884,0.5323254870915756
LOC101929331,-0.2871012591007127,0.532438324304387
AP2S1,0.2870975066758139,0.532443923459171
SLC25A44,0.28701438236004384,0.5325679618872633
USP46-AS1,-0.28699361239579496,0.5325989564197837
GNA14,-0.28695703181502136,0.5326535462347356
FZD10-AS1,0.2869451215609705,0.53267132051114
MT1L,0.28692619789606955,0.532699561664815
LINC00839,-0.28691404455323094,0.5327176992416103
NLRC3,-0.2868329541652479,0.5328387233475508
MTG1,-0.28682102405498505,0.5328565293284647
SPRYD4,0.28673114109204534,0.5329906882482669
SNRPB,-0.28664476248370835,0.533119627233654
MMAA,-0.2866156611499654,0.5331630696961911
SLC16A14,-0.28649071181986036,0.5333496074777586
TXNDC5,-0.2864442364700459,0.53341899644128
ABHD11,0.28642274561241937,0.5334510838980651
HOMER1,0.28637330548473167,0.5335249041546831
SOX15,0.2863665498778351,0.5335349913808441
ARHGAP22,-0.2862811292431299,0.533662543862171
LOC254896,-0.28621102638130547,0.5337672310321108
COL6A4P2,0.28618765272455404,0.5338021372952902
PRKCQ,-0.28616413237922383,0.5338372633936573
SLC17A2,-0.2861639589916855,0.5338375223394812
TRAF3IP2,0.2861521946785915,0.5338550918648148
TIMM10B,-0.286143939044469,0.5338674214355503
UBN2,-0.28607505483317475,0.5339703018890068
SARS,0.2860212288658833,0.5340506970538386
CCZ1B,0.28598512479086036,0.5341046248359542
PODNL1,0.28598155492693883,0.53410995715404
LYPD1,0.28598146248511985,0.5341100952349414
ARID1B,0.28597561268873845,0.5341188331352349
TAF6,-0.2859584846564134,0.5341444177257875
KDM5C,0.2859303727336036,0.5341864101286933
LOC101929567,-0.2859005544272256,0.5342309526605203
ANKRD13A,0.28584894659670956,0.5343080472754886
C12orf76,-0.2858310362242736,0.5343348036431969
PCSK9,0.28582169045081907,0.5343487655043574
PDCD1,-0.2858120990007141,0.5343630945140778
DARS2,-0.28571499447279336,0.5345081696603243
NSUN5P1,-0.28567722483738955,0.5345646014294524
XPR1,0.28566467255337025,0.5345833562895129
NDUFV3,-0.28560221811176656,0.5346766751867219
PMF1,0.2855751037634453,0.5347171909088987
KIFC1,0.28556295420379907,0.5347353457689006
CANT1,0.2855597499562257,0.5347401338504741
TSHZ1,-0.2855342013779828,0.5347783113989412
CACUL1,0.28553031061562395,0.5347841254918574
GNRH1,-0.2855114745466314,0.5348122731415452
THUMPD3-AS1,-0.2854917256275087,0.5348417854383293
MORC2-AS1,-0.28544419749684785,0.5349128125302746
DVL1,0.2853473584687909,0.5350575406590141
CYB561D2,-0.28533171161230114,0.5350809264675583
ANTXR2,0.2852932906605026,0.5351383519100468
KIF16B,0.2852458999725134,0.5352091866992165
C20orf166-AS1,0.28521559226474436,0.5352544892233375
LINC00705,0.28520437685662625,0.5352712538076537
MSMP,0.2851750793600072,0.5353150479891403
KANSL3,-0.28510526785640333,0.5354194077160022
SNHG18,0.28510144379530483,0.5354251244192926
NUP62CL,-0.2850274126683089,0.5355357997753688
LINC01019,-0.2849947273942126,0.53558466616648
SERPINB2,0.28498729970369807,0.5355957712042804
PYCR2,-0.2849852041407932,0.535598904265403
ZNF701,0.28493041849227785,0.5356808160645741
SEMA6B,-0.2849251617243102,0.535688675848309
THEM6,0.2849105880877498,0.5357104661743949
ZNF136,-0.28480560256465437,0.5358674479941281
PLEKHH1,-0.28479570063690474,0.5358822548515949
CAD,-0.2847955853214746,0.5358824272894411
PARD6G,-0.2847803855708506,0.535905156519269
ARHGAP44,-0.28470060038889905,0.5360244700430218
PAIP2,-0.2846889264559107,0.5360419283887143
PAG1,0.28458454290918833,0.5361980422124486
POLE4,-0.2845693992450048,0.5362206920137882
OXER1,-0.28456334934419003,0.5362297407089268
CCDC3,-0.28450177813844546,0.5363218342132984
RAP2C-AS1,-0.28435629756787495,0.536539453852386
GNAI2,0.2843545769113791,0.5365420279021601
NCAM2,-0.28425696291656133,0.536688062199608
MMACHC,-0.28424888443227775,0.5367001485159844
MMP11,0.28423475839411017,0.5367212828672939
USP9X,0.28417707603135534,0.5368075858990436
MPP3,-0.28413660209351665,0.5368681448354767
RNF213,0.28409497706922227,0.5369304284502449
RALY,0.28409394563985146,0.5369319718107841
CORO1A,-0.2840395471446386,0.5370133720989858
TBC1D15,-0.2839663161601333,0.5371229592450284
FAM129C,-0.28396345697803355,0.5371272380438943
TG,0.28395139951924786,0.5371452822942139
PWWP2B,0.2839343255629333,0.5371708341874533
DDHD1,-0.28388041865647873,0.5372515107912746
PDCD11,-0.28384232738115267,0.5373085202892239
APOPT1,0.28382693975095674,0.5373315508333575
PGRMC2,0.28381337072334956,0.5373518597617168
DCUN1D1,0.2838061064555031,0.5373627323844767
LUC7L,0.2837276482815878,0.5374801674791161
DAB2,-0.28370369632638526,0.5375160201293495
GSTM5,-0.28366230249242574,0.5375779826505713
ANKRD36BP1,-0.2836470752402839,0.5376007769550647
RNF26,0.28364646034585234,0.5376016974227573
RQCD1,0.2836134249812453,0.5376511505609063
VAPA,-0.2836055154643406,0.5376629911398277
SACM1L,-0.2835381675913734,0.5377638146889927
COL16A1,0.2835321234902586,0.5377728633550524
BBS2,-0.283497978756504,0.5378239826248925
ZCCHC9,0.2834583584669894,0.5378833015632303
ERMN,0.2834210756195744,0.5379391229009443
CRELD1,0.2833397108279477,0.5380609521314328
EDEM3,0.2832773716911283,0.5381543000438023
AQP11,-0.2832627535208142,0.53817619037258
PREX2,-0.28321210776041916,0.5382520333643186
HIST1H3J,-0.2832018540785123,0.5382673888803823
ITPK1-AS1,-0.28311580431934646,0.5383962593911021
SLC2A6,0.28308354510617706,0.5384445743243689
VSIG8,-0.2830609332607178,0.538478441160225
IFI27L1,-0.28306041850276326,0.5384792121459145
SYT9,-0.28302622798893695,0.5385304222707537
LOC102723828,0.2829878105599659,0.5385879653445119
ZBTB16,-0.28298599915454054,0.5385906785862308
KIAA0196,-0.2829769734967142,0.538604197875432
ZNF37A,-0.2829696329350406,0.5386151931876293
SPARCL1,-0.28293362559541635,0.5386691290955982
FST,0.28289456095632715,0.5387276466026666
FLOT2,-0.28288221913479705,0.5387461346719546
C10orf95,-0.28285847158830335,0.5387817091284528
LOC101927018,-0.28283385518343135,0.5388185859804403
HOMER2,-0.2828335458858058,0.5388190493321738
ACSL1,-0.2828272603921813,0.5388284655157515
LINC00926,-0.2828008834237651,0.5388679809671132
PI4KA,0.2827961121297101,0.5388751289661947
DHRS12,-0.282780158668679,0.5388990294873413
LHPP,0.28277860251002274,0.5389013608499871
HIBCH,-0.2827695738626311,0.5389148872047099
WDR72,0.282754680067125,0.5389372007334434
PLEKHA8,0.2827501426499863,0.5389439986443308
MRPS17,0.28265815816731316,0.5390818149651981
RALGPS1,0.2826509997076263,0.5390925406618103
PPM1N,-0.2826344480534549,0.5391173406842159
MVK,-0.2826077563883927,0.5391573346977402
CNTNAP1,-0.2825985582609163,0.539171117131943
SYAP1,0.2825832795040038,0.5391940110129986
AMBRA1,0.28258236926645064,0.5391953749345406
ZC3H10,-0.28245431698171,0.5393872629129782
CASP8AP2,-0.28241791460817967,0.5394418164639935
HAPLN3,0.28240723240527454,0.5394578254402327
IGBP1,-0.28238153827915446,0.5394963328104734
CENPN,0.2823687564397397,0.5395154890852248
ETNK1,-0.28230640059390383,0.5396089456670973
DNAJC14,0.2822691542741138,0.5396647716001335
SUMF2,-0.2822198148532822,0.5397387259918837
ZNF576,0.2820370906707749,0.5400126387738544
GALNT18,0.2820368256605349,0.5400130360710156
GEMIN5,-0.28201760245317825,0.5400418553125406
MCPH1,-0.2819879829083002,0.5400862616367783
RHBDL1,-0.28197771482892653,0.5401016560670999
PIP5KL1,0.28195846832295646,0.5401305118056053
TRAPPC1,-0.28192326540242924,0.5401832918626078
SNHG17,-0.2819212818087228,0.5401862659333939
AURKA,0.2818955321007411,0.5402248738548004
ABCA6,-0.28182797972649903,0.5403261631016316
DDAH1,0.28181342302999085,0.5403479904976624
LRRC37BP1,-0.2818024028056192,0.540364515237784
SCNN1D,-0.28180009700666914,0.5403679727864039
ATP7B,-0.2817066744823634,0.5405080661439015
CALHM3,0.2816900028701681,0.5405330676109461
CCDC101,0.28167778576943336,0.5405513891438389
NEDD4L,0.28166632106832,0.5405685825177842
AP3S2,0.2816188438631299,0.5406397850213387
PNO1,-0.2815683492112729,0.540715516253448
TRA2B,0.28153764458059233,0.5407615683806218
ABCA11P,-0.2814441488188826,0.5409018053376184
TMEM41A,0.2814031468928344,0.540963309087548
SETMAR,0.2813465907579632,0.5410481482712188
RNF20,0.28125981476879297,0.541178328448789
ZNF506,0.2812510698130316,0.5411914480885589
ZMIZ2,0.28121565160533135,0.5412445854102275
IZUMO4,0.2810978505715067,0.5414213326572662
GAPDHS,-0.281084381602376,0.541441542550432
FAM115C,0.2809764350405366,0.5416035230041734
ZBTB7B,0.28097463425424873,0.5416062253304542
SYT4,-0.2809524263481765,0.5416395516990085
BBS7,-0.28093995427656315,0.5416582682519948
ASB2,-0.2809046764284132,0.5417112100694566
CSPG5,-0.28088427631583546,0.5417418255010095
C2CD3,0.2808791162581168,0.5417495695387124
DEF6,-0.28087342680203825,0.541758108121696
ARHGDIB,0.2808148567648362,0.5418460110449891
SDHAP3,-0.28077526921940466,0.541905427383771
ANGPTL6,-0.2807531815100604,0.5419385794222482
STX17-AS1,-0.2807278168107335,0.5419766508092353
LOC100507334,-0.28070397026997845,0.5420124443068333
MEGF11,-0.28068701351885983,0.5420378967511243
ABL1,0.2806732402076715,0.5420585710746981
FYTTD1,0.280625667055231,0.5421299823938345
OBSCN,-0.2806093748644485,0.5421544390616957
ACER3,0.2805960518113744,0.5421744389436766
LGR6,0.2805845054466322,0.5421917719494568
CLEC17A,-0.28053609775961325,0.5422644418952013
KIAA1656,-0.2804344721633858,0.542417013378933
LOC100288181,0.28043122817898697,0.5424218838370862
RNF128,-0.2803484141835338,0.5425462241222665
CA11,-0.28034686137408266,0.5425485556630182
CENPM,-0.2803429702254353,0.5425543982306158
SLC38A2,0.28027538685499437,0.5426558781085161
HBA1,-0.28026266975864544,0.5426749741770048
ADAMTS4,0.28025621421882685,0.5426846679392794
FGF13-AS1,-0.28010478996061233,0.542912065881765
ACAD8,0.28002783363309147,0.5430276453350288
ZNF667-AS1,-0.2800145857268149,0.543047542967525
MARCH9,-0.27992885934599043,0.5431763051223226
ARSH,0.2798345630804393,0.543317950973809
COX20,-0.2797968635749717,0.5433745841772099
KIAA1462,-0.27978623304392447,0.5433905539961544
AK7,-0.27974444225877165,0.5434533361091742
CKMT2-AS1,-0.2797197476791725,0.5434904357905682
MAT1A,-0.27963400520675663,0.5436192567044119
SNORA1,-0.2796180173407772,0.5436432782516986
GRIN2A,0.2796068471139367,0.5436600615702696
BARD1,-0.2794989428129385,0.543822197074608
FANCG,0.2794759440667426,0.5438567567288417
LOC284454,0.2794516777835085,0.5438932218637585
LOC100507651,-0.2794325492843498,0.5439219669772516
FBXO31,0.2794085956631047,0.543957963687834
GSDMB,0.2793188486839412,0.5440928394536569
NXPE3,-0.2792980035808131,0.5441241679795557
BCKDHA,-0.27926642607403296,0.5441716275818356
KCTD15,0.2792252263457269,0.5442335510068305
SNORD28,0.2791401882734097,0.5443613710402604
MRPS12,-0.27911180341657427,0.5444040382848947
ACAD9,0.279090612234308,0.5444358929359807
LRRC8C,-0.27901894286099616,0.5445436311025182
MIR99AHG,-0.2790170233106629,0.5445465167945781
AMBP,-0.2788802549453655,0.5447521359011752
TOR4A,0.2788423004218488,0.5448092016840245
FBXO30,-0.27880521403329256,0.5448649640972372
PLA2G6,-0.27869539705332635,0.5450300938914886
CAB39,0.2786222818056126,0.5451400450753815
SLC39A10,-0.2786205413126012,0.5451426625288496
CD276,0.27856630410189903,0.5452242296335996
EGFR-AS1,0.2785388430885799,0.5452655296603428
SATB1-AS1,-0.27840796964415926,0.5454623710620644
TSEN54,-0.2784074005212136,0.5454632271075844
LINC01003,-0.278404287001759,0.5454679103115296
TRIM23,-0.2783913814538871,0.54548732234729
B4GALNT1,0.278377588249488,0.5455080698130866
KCNMA1-AS1,-0.27837290581875157,0.5455151130918781
TSSK1B,0.2783575343293099,0.5455382349861239
NAA30,0.2783374153364502,0.545568498591966
NDUFS8,-0.2782850711497359,0.5456472389044172
ZNF236,-0.27827921365981756,0.5456560504413265
SLC20A1,0.2782752595999904,0.5456619986374419
FRMD4A,0.2782637491737332,0.5456793141953231
TIMM17B,0.2782527100983375,0.545695920852175
NDUFA5,-0.278167443771557,0.5458241970227643
GPT2,0.27815964264622023,0.5458359336677697
MYO9A,-0.2781289335922731,0.5458821356611787
HINT3,-0.278095168582163,0.5459329368436977
LINC00235,-0.27805406162690993,0.5459947864512944
PAIP2B,-0.27803213360193285,0.5460277803419291
BST2,0.27798268588466646,0.5461021839970301
AMT,-0.277968872042332,0.5461229701890237
MGAT3,0.27793741376751374,0.5461703075699592
LINC00116,-0.27792518811692374,0.5461887046913892
GAS5-AS1,0.2779152664650135,0.5462036349120768
ALKBH2,-0.27781726663636114,0.5463511134179168
DECR1,-0.27780179325701987,0.5463744002730779
CCR10,-0.2777608567972677,0.546436009677811
TSIX,0.2777334372672223,0.546477277366063
ATP6V0A1,-0.2776668838293939,0.5465774476836015
CASP10,0.2776462704863678,0.5466084742754207
HSP90AB4P,0.27757357342453665,0.5467179003413539
LINC00515,-0.277561653258809,0.5467358436612633
USP16,-0.27753857958873807,0.5467705768007582
RIPPLY1,-0.2775226811989933,0.5467945093045191
KRT1,0.27752025664175084,0.5467981591209965
SHISA2,0.27747872785206257,0.5468606758819335
TSPAN8,0.27745580191763247,0.5468951892118925
TBRG4,-0.27742241619365204,0.5469454502718083
EXOC5,0.27740373870556545,0.5469735692481443
ARL16,-0.277387821811362,0.5469975325214307
UBD,-0.27737789034554394,0.547012484760196
C11orf58,-0.27737049357918775,0.5470236209894824
MIR4664,-0.2773675756144884,0.547028014162587
C18orf54,-0.27733135425603195,0.5470825485799853
BDP1,0.2773259171286871,0.5470907348035725
PTPN2,-0.2773071836547427,0.5471189405208483
RLF,0.2772427182691325,0.5472160053050811
RNF166,-0.2772320470946031,0.5472320733128405
PSTK,-0.2771907914705832,0.5472941949837692
SIDT2,0.27717844025848126,0.5473127935743405
HIST1H3B,-0.2771703028481868,0.5473250470890293
MIR581,0.2771338714984179,0.5473799074221525
ANKRD10,0.27711613086064846,0.5474066229033343
GINM1,0.2771132448302665,0.5474109689932234
SH3GL1P1,0.2770773129792953,0.547465079921655
GATAD2A,0.27700695403627545,0.5475710407835647
PROX1,0.27699295906672877,0.547592118066326
PTX3,-0.2769629487552024,0.5476373163317264
WBP2,0.27691799575242854,0.547705021936231
FAM200A,-0.276875506574225,0.5477690191886108
PEG3,-0.27686289628549743,0.5477880132917275
ST8SIA4,-0.2768551467756832,0.5477996860091103
MYRF,-0.2768477047057083,0.5478108957211021
SPG20,-0.2768098399863946,0.5478679310954169
LIMS1,0.2767415457106027,0.5479708072184596
PDCD2L,-0.27669146483899826,0.5480462513172669
CLCN4,-0.27663792164755396,0.5481269149685574
EMC2,-0.276605793036945,0.5481753190838992
NEUROD2,0.27656697271736463,0.5482338066153788
SERPINF2,-0.2765572442231611,0.5482484640944197
UBE3B,0.276551320638735,0.548257388951978
AP5S1,-0.276548251282,0.5482620134631422
SNORD58A,-0.27650084993077345,0.5483334333292986
MICB,0.2764793212751028,0.5483658716726242
MYO3A,-0.2764665895205983,0.5483850555633378
ANKRD22,-0.27645268661558925,0.5484060043650099
KDM7A,0.27643280902705325,0.5484359562330188
NTM-IT,0.27639365226230217,0.5484949598355509
TTN-AS1,-0.2763858635123634,0.5485066966067946
CFAP46,-0.2763289836841455,0.5485924106064526
KRT16P2,0.27630657538490777,0.5486261795779663
DOK3,-0.2762687216267305,0.5486832261674158
LOC101928443,0.27624937075259753,0.5487123891820697
YLPM1,0.27624614669285275,0.5487172480971328
LINC01446,-0.27622006746835437,0.5487565520841874
TLCD2,0.2762009810361401,0.5487853178200293
PTENP1,-0.27619561466174275,0.5487934057329341
ACVR1,0.27619039907834153,0.5488012664190097
PPP2R5C,0.27616017909258256,0.5488468133076735
FOXN2,-0.2761155267649617,0.5489141145597758
ZNF841,0.2761056745412943,0.548928964473067
DBN1,0.2760959256672587,0.548943658740192
FAM69B,-0.2760331316965619,0.5490383098130198
PXK,-0.27602071998558964,0.549057018955761
RPS3,-0.2760180473035699,0.5490610477256526
ZPR1,0.2759352191016237,0.5491859067808872
TPRG1-AS1,0.27591481366249804,0.5492166683046192
ATG3,0.27591212799037246,0.5492207170399068
STAG3L4,-0.2758470998161641,0.5493187520334217
FTO,0.2758171609504746,0.5493638891048267
TARS2,-0.2758145126232045,0.5493678818907505
GATA5,-0.2758121896026393,0.5493713842314794
MS4A7,-0.27580422606219634,0.5493833906514501
MARCH6,0.27578827087736435,0.5494074461206016
CCL26,-0.27575638411544595,0.5494555224955394
SKA1,0.2757490504581792,0.5494665798066621
TEKT4,-0.27573365566946034,0.5494897915132246
