gene,normal_mean,tumor_mean,change_pct,direction,p_value,abs_change
LY96,1.8083096839081334,3.511669511357242,94.19624540016804,UP,0.006993006993006993,94.19624540016804
STK31,1.253270996119271,2.4334977972994767,94.17171584076827,UP,0.09032634032634032,94.17171584076827
SV2B,1.650431737308283,3.2044351430741136,94.15738746640201,UP,0.02564102564102564,94.15738746640201
HIST1H3H,2.3344269383173226,4.532051323093947,94.13978003358261,UP,0.0005827505827505828,94.13978003358261
MORN5,0.44674049549077316,0.8671060275424429,94.09613327976261,UP,0.3141025641025641,94.09613327976261
MCF2L2,1.5166717771712583,2.9436038854721467,94.08311869310687,UP,0.011072261072261072,94.08311869310687
SPATA22,0.6129819743689373,1.1895284362819187,94.05602220302382,UP,0.4178321678321678,94.05602220302382
M1AP,1.0954337777314045,2.125291258531458,94.01366853346838,UP,0.050699300699300696,94.01366853346838
SPERT,0.411651470430719,0.7984660184402482,93.96651677322994,UP,0.3339029071252128,93.96651677322994
KIAA1024,1.4625978033315166,2.8366638078174016,93.94694846088424,UP,0.002331002331002331,93.94694846088424
CD101,1.3963531963607956,2.70776253969104,93.91673587657237,UP,0.0005827505827505828,93.91673587657237
SERPINE3,0.5991911648415816,1.1615996106704967,93.86127146544435,UP,0.4178321678321678,93.86127146544435
ZNF385C,0.8950984840026418,1.7349100422969772,93.82336952900668,UP,0.2226107226107226,93.82336952900668
LRCOL1,0.3711488925033423,0.7191532820288754,93.76409213517974,UP,0.2668997668997669,93.76409213517974
EPHB2,3.2759220666090676,6.345095841616034,93.68885195073923,UP,0.0005827505827505828,93.68885195073923
TNFSF8,1.882545764453159,3.6457533564097275,93.6608089561501,UP,0.004079254079254079,93.6608089561501
SLC9A9-AS1,0.6694217733633696,1.2962134925789126,93.63180944449404,UP,0.11713286713286714,93.63180944449404
GABRA5,0.5040539022953802,0.9758194283370393,93.59426122748282,UP,0.4146993185312051,93.59426122748282
BRCA2,2.9104723153029837,5.634100065476235,93.58026653793196,UP,0.002331002331002331,93.58026653793196
ROPN1B,0.38311816661105774,0.7415266647537713,93.55037932893704,UP,0.5273892773892773,93.55037932893704
TNFSF13B,2.57997275253808,4.99320270006963,93.53703232553544,UP,0.0011655011655011655,93.53703232553544
SAMD3,1.7726243408626958,3.4300429383730378,93.50083710932876,UP,0.0005827505827505828,93.50083710932876
PF4,0.3612557778222552,0.6988168290464368,93.44101103630463,UP,0.2598713710198792,93.44101103630463
FAM90A1,1.091874345961702,2.111282133825514,93.36310461309878,UP,0.004079254079254079,93.36310461309878
FNDC1,2.2622982675739913,4.374202430298692,93.3521540017547,UP,0.004079254079254079,93.3521540017547
C17orf78,0.8256273752573033,1.5963199460758173,93.3462956673803,UP,0.3141025641025641,93.3462956673803
RPL39L,1.3530983832753172,2.614811263507924,93.24620410664433,UP,0.01748251748251748,93.24620410664433
LOC286059,0.8124191384474352,1.5689744740839282,93.12377070317422,UP,0.2226107226107226,93.12377070317422
LRG1,2.0963505651170284,4.048322890993389,93.11287712832477,UP,0.01748251748251748,93.11287712832477
PFN3,1.4341586858904778,0.0995560906341731,-93.05822349969884,DOWN,0.018629954752452965,93.05822349969884
APOBEC3G,2.4031797613116965,4.639176219540646,93.04324604533556,UP,0.0005827505827505828,93.04324604533556
SLC37A2,2.3707993763578914,4.5761185796408865,93.0200684745787,UP,0.0005827505827505828,93.0200684745787
LOC100287036,0.8151912311375472,1.5730836651910125,92.9711220023644,UP,0.09032634032634032,92.9711220023644
RNF144A-AS1,0.8087955274476292,1.560474465151773,92.9380680524122,UP,0.11713286713286714,92.9380680524122
FPR3,3.039298251720261,5.863145764774616,92.91116827563864,UP,0.0005827505827505828,92.91116827563864
MIR4748,0.3028462353831695,0.5839927894415198,92.83475282518727,UP,0.47261072261072257,92.83475282518727
HTR1B,0.38225439918859977,0.7371154707587901,92.83374431358895,UP,0.4178321678321678,92.83374431358895
GAS6-AS1,0.7561636890406803,1.4580875212453563,92.82696886638175,UP,0.050699300699300696,92.82696886638175
LOC101928103,1.087310470352967,2.095311555881872,92.7059117900045,UP,0.11713286713286714,92.7059117900045
OR7E91P,0.4880185019844607,0.9401353099963438,92.64337441580837,UP,0.3141025641025641,92.64337441580837
RASGRP4,1.5311806333394686,2.949290769732426,92.61546975683027,UP,0.004079254079254079,92.61546975683027
SH2D1B,0.7260939008399192,1.3983899785826117,92.59078983654933,UP,0.2668997668997669,92.59078983654933
MBOAT4,0.5798734489688696,1.1164122244839048,92.52687400485534,UP,0.2226107226107226,92.52687400485534
AADACL4,0.4981936828074627,0.958877243650617,92.47077527098935,UP,0.14743589743589744,92.47077527098935
IL1B,1.7725070664765823,3.410719444690275,92.42346105114025,UP,0.0005827505827505828,92.42346105114025
C11orf21,0.9021279426094586,1.7353507275766324,92.36193067659865,UP,0.03671328671328671,92.36193067659865
IL1RAPL1,0.5998512339983336,1.1531319557229265,92.23632300240126,UP,0.4178321678321678,92.23632300240126
CCDC108,1.0304196133920778,1.9805443429881049,92.20755479103073,UP,0.5273892773892773,92.20755479103073
NUDT1,1.6539261984031703,3.177026272749475,92.0899660345682,UP,0.0005827505827505828,92.0899660345682
OIP5,1.048944564013531,2.013663398504178,91.97043081088908,UP,0.011072261072261072,91.97043081088908
TLR6,2.6667325581511956,5.119141306853003,91.96305573296877,UP,0.0005827505827505828,91.96305573296877
YPEL4,1.2167402549140944,2.3353730132379664,91.93685783025654,UP,0.03671328671328671,91.93685783025654
FAM106CP,0.5535996069014488,1.0625292318853348,91.93099464654877,UP,0.3873978703753011,91.93099464654877
MRVI1-AS1,0.5249156879177611,1.0072573502981668,91.88935927858465,UP,0.47261072261072257,91.88935927858465
LOC101926928,0.6473897812774191,1.2420874774267627,91.86084077136586,UP,0.2668997668997669,91.86084077136586
RPRM,0.8897400833962337,1.7043683093267181,91.55800004209777,UP,0.4178321678321678,91.55800004209777
SNORD48,0.513224392020989,0.983118442547391,91.55723263191766,UP,0.03671328671328671,91.55723263191766
AQP9,2.3967448047572057,4.589762749987601,91.49985183560466,UP,0.002331002331002331,91.49985183560466
KCNA3,2.20296791099203,4.218276706074809,91.48153202900058,UP,0.0005827505827505828,91.48153202900058
LMOD2,0.5831120180794808,1.116165000161963,91.41519391730745,UP,0.47261072261072257,91.41519391730745
SLC16A12-AS1,1.7246795277569602,0.14974372452364818,-91.31759134878826,DOWN,0.0005827505827505828,91.31759134878826
PLB1,1.981155222401185,3.7896660467878673,91.285670296684,UP,0.002331002331002331,91.285670296684
MIR5194,0.3553387368459542,0.6796637572543824,91.27206993731986,UP,0.2668997668997669,91.27206993731986
ITGAX,3.3586460767487343,6.423878030677642,91.26391658677356,UP,0.0005827505827505828,91.26391658677356
PCDHB6,0.9595967883245273,1.8347684524108796,91.20202096699565,UP,0.14743589743589744,91.20202096699565
TTC36,1.5969303557447496,0.14152996942183124,-91.13737371747644,DOWN,0.01748251748251748,91.13737371747644
EFCAB5,1.1857357251897092,2.2663509473959826,91.13457571107448,UP,0.18298368298368298,91.13457571107448
C4orf48,1.4210155043958788,2.715039481209266,91.06332568577571,UP,0.006993006993006993,91.06332568577571
ASAP1-IT2,1.1379754683649683,2.17411093876655,91.05077387039728,UP,0.01748251748251748,91.05077387039728
LTB4R2,0.6600199114910464,1.260317283851628,90.95140342121707,UP,0.11713286713286714,90.95140342121707
SCARNA8,1.2525952225533141,2.391771905730933,90.94531598607722,UP,0.01748251748251748,90.94531598607722
SNORD25,0.48366853042165925,0.9232786012766319,90.89077399179212,UP,0.050699300699300696,90.89077399179212
LOC102724927,0.561725723666929,1.0721823897377578,90.87293755012371,UP,0.2226107226107226,90.87293755012371
SPN,2.4023279441530385,4.58491736777481,90.85310059077975,UP,0.002331002331002331,90.85310059077975
SLC1A2,1.327292348052671,2.532703511654644,90.8173067802647,UP,0.14743589743589744,90.8173067802647
LOC100128568,0.36080788195952423,0.6880604514937706,90.69995027740492,UP,0.18298368298368298,90.69995027740492
ITGB1BP2,0.8795706221267993,1.6767027713107063,90.6274185529803,UP,0.0005827505827505828,90.6274185529803
ZNF469,2.115089561006475,4.031255356163788,90.59501925986989,UP,0.0011655011655011655,90.59501925986989
RELT,2.3636157008330376,4.503789369917707,90.54660063099016,UP,0.0005827505827505828,90.54660063099016
KCNK15,0.7955483088460237,1.5143340150126978,90.35098160277697,UP,0.09032634032634032,90.35098160277697
SLC14A2-AS1,0.9267711561684396,1.7639595616507138,90.33388662455482,UP,0.2668997668997669,90.33388662455482
SPEG,2.207714333320395,4.201273714071922,90.29969822921883,UP,0.006993006993006993,90.29969822921883
CBR3,1.3968130395618796,2.6564861319902007,90.18193965481784,UP,0.002331002331002331,90.18193965481784
OAZ3,0.7868160035892879,1.4962495112368344,90.16510904852736,UP,0.006993006993006993,90.16510904852736
TNFSF4,1.8189925790135273,3.458871651336938,90.15314802508688,UP,0.011072261072261072,90.15314802508688
LOC101928043,0.4907710672517022,0.9329900789257788,90.10698494320067,UP,0.3141025641025641,90.10698494320067
ADAM8,3.0914803597330898,5.876990883286434,90.10280511029474,UP,0.0005827505827505828,90.10280511029474
CD200R1,1.6024628686317766,3.046192181264867,90.09440036921312,UP,0.004079254079254079,90.09440036921312
RPL13AP3,1.2505346422123875,2.376933027315164,90.073345198179,UP,0.01748251748251748,90.073345198179
NXPE4,0.5629870851783502,1.0699061255481457,90.04097140331511,UP,0.5273892773892773,90.04097140331511
POM121L9P,1.271966347622391,2.4162798140588686,89.96413062149583,UP,0.09032634032634032,89.96413062149583
CACNA1C-IT3,0.4949967897573245,0.9403036997777815,89.96157535461427,UP,0.47261072261072257,89.96157535461427
ARHGEF39,1.5257887562207835,2.898045696418506,89.93754440795966,UP,0.002331002331002331,89.93754440795966
FXYD5,3.228745930109731,6.1298934910588025,89.8536962569388,UP,0.0005827505827505828,89.8536962569388
TF,0.7127946871376736,1.3527186375347249,89.77675646920926,UP,0.5273892773892773,89.77675646920926
GBP7,1.1667959942094095,2.2142679052191676,89.77335508590751,UP,0.01748251748251748,89.77335508590751
C10orf71,0.6726159513339446,1.2761682658494546,89.7320846046743,UP,0.4178321678321678,89.7320846046743
SCIMP,1.8887716062093254,3.5834068637362253,89.72155510786993,UP,0.0005827505827505828,89.72155510786993
NALCN,1.8613793558145766,3.531235053216066,89.71065958076704,UP,0.03671328671328671,89.71065958076704
KCTD17,1.877889698555632,3.561689662550297,89.66447631560843,UP,0.0005827505827505828,89.66447631560843
ALOX12B,0.7862850565788833,1.4910770133629374,89.63567994673527,UP,0.36538461538461536,89.63567994673527
CD86,2.67169075652979,5.060839850617962,89.42461204572173,UP,0.0005827505827505828,89.42461204572173
TMPRSS5,0.7567250359491551,1.4334174724734314,89.4238203280146,UP,0.2668997668997669,89.4238203280146
SMCR5,1.2119433132170883,2.2950889848362936,89.37263482596465,UP,0.050699300699300696,89.37263482596465
C3orf79,0.2810597930075784,0.5321300770028928,89.32984732844541,UP,0.2668997668997669,89.32984732844541
LTB,1.8248016209608284,3.4546512628053208,89.31653847316913,UP,0.01748251748251748,89.31653847316913
DOK2,1.9329342516467254,3.6585076318250813,89.27222323823418,UP,0.004079254079254079,89.27222323823418
SEC14L5,1.0875685236391035,2.0574267044860344,89.17674240899295,UP,0.2226107226107226,89.17674240899295
POM121L1P,0.5517276818413693,1.0436602914756463,89.1622127772294,UP,0.4178321678321678,89.1622127772294
GLIS3-AS1,0.6567100327310911,1.2420236518327445,89.12816767355936,UP,0.18298368298368298,89.12816767355936
CARD9,1.584393000047738,2.995644649634033,89.07207047391486,UP,0.006993006993006993,89.07207047391486
LAMB3,3.6200960530485573,6.8438313180606425,89.05109747840285,UP,0.0005827505827505828,89.05109747840285
TPH1,0.8159438809029348,1.5408086909258802,88.8375814793537,UP,0.4178321678321678,88.8375814793537
CXorf21,1.6331165732282982,3.0829733818398606,88.77852520628868,UP,0.0005827505827505828,88.77852520628868
HOPX,2.34633984080997,4.427333481307081,88.69105848617139,UP,0.002331002331002331,88.69105848617139
POU3F4,0.5442151951629355,1.0267021754150985,88.65738857359699,UP,0.2668997668997669,88.65738857359699
SRRM2-AS1,0.5462829253289124,1.0304381764954156,88.62719823706686,UP,0.36538461538461536,88.62719823706686
MIR21,0.763512455128498,1.439918013683103,88.59129330650761,UP,0.01748251748251748,88.59129330650761
OLFM2,1.2644157343348739,2.383097021741033,88.47416692379458,UP,0.02564102564102564,88.47416692379458
PTCHD1,0.924254523001805,1.7416474124866443,88.43807297043035,UP,0.14743589743589744,88.43807297043035
PDE6C,0.814578975756159,1.5347684585628933,88.41248107811712,UP,0.47261072261072257,88.41248107811712
MCCD1,4.112817573980201,0.4772436501030463,-88.39618724831524,DOWN,0.0005827505827505828,88.39618724831524
HCST,1.6927784645943513,3.1882063131526626,88.34161586032864,UP,0.006993006993006993,88.34161586032864
ACSM1,1.5287261265762726,2.878075976212693,88.26629087961082,UP,0.11713286713286714,88.26629087961082
PDCD1LG2,2.1782696622190705,4.100171359252724,88.23065988421989,UP,0.0005827505827505828,88.23065988421989
GLT1D1,1.080391450978789,2.033589634909308,88.22711278092412,UP,0.11713286713286714,88.22711278092412
CCR6,1.4241895990050197,2.680568737999058,88.21712641854576,UP,0.01748251748251748,88.21712641854576
MCOLN2,1.9291039442235618,3.6303638609249416,88.18912644886608,UP,0.002331002331002331,88.18912644886608
LST1,2.0851028468134465,3.9217928184708066,88.08630108890203,UP,0.0011655011655011655,88.08630108890203
TEX14,1.140869201603828,2.1449146790676523,88.00706304038556,UP,0.36538461538461536,88.00706304038556
GLDN,1.3074777377405578,2.4577822791572443,87.97890076541717,UP,0.18298368298368298,87.97890076541717
TMPRSS11A,0.7909245278729541,1.4857232772719542,87.84640315398151,UP,0.47261072261072257,87.84640315398151
OR2S2,0.3360217715182276,0.6311473178700088,87.82929303013094,UP,0.4178321678321678,87.82929303013094
CDC14C,0.4337351852474948,0.814403452796704,87.7651342332292,UP,0.2668997668997669,87.7651342332292
CTSLP2,1.673521275373007,0.20544301132798687,-87.72390800456384,DOWN,0.0016806697373825126,87.72390800456384
NOX5,0.9633592956279059,1.807942423905659,87.6706263292206,UP,0.11713286713286714,87.6706263292206
PPP1R1C,1.192867427308976,2.238254653091438,87.63649688555758,UP,0.11713286713286714,87.63649688555758
S100A8,2.3360205158071783,4.378792922647013,87.4466809266863,UP,0.011072261072261072,87.4466809266863
LINC00890,0.5496863063009279,1.0302626677016025,87.42738465410875,UP,0.4178321678321678,87.42738465410875
RNF186,4.030670080966771,0.5071631899062718,-87.41739761085515,DOWN,0.0005827505827505828,87.41739761085515
ENHO,0.34341968437675163,0.6436037435088708,87.4102658608234,UP,0.4178321678321678,87.4102658608234
CBX3P2,0.7752805049795918,1.4528708232559133,87.39937531308854,UP,0.050699300699300696,87.39937531308854
LOC254896,0.9243873619008288,1.7320646805947304,87.37433590968455,UP,0.11713286713286714,87.37433590968455
ANXA10,0.6685284457071656,1.2525416617850222,87.35802041453759,UP,0.2668997668997669,87.35802041453759
FABP2,0.5274768786316956,0.987725455887821,87.25473966745916,UP,0.36538461538461536,87.25473966745916
PRC1,2.767136888854285,5.176661623804139,87.076455980734,UP,0.002331002331002331,87.076455980734
LMNB1,2.8216518047360974,5.277511327420706,87.03623595804726,UP,0.002331002331002331,87.03623595804726
LINC00461,0.6904381079453753,1.2911139796367304,86.9992349464694,UP,0.47261072261072257,86.9992349464694
ARHGEF3-AS1,0.5915413591058929,1.1059430008242919,86.95953948104498,UP,0.2226107226107226,86.95953948104498
CASC9,1.28086354368689,2.3945079084053655,86.94480924274853,UP,0.02564102564102564,86.94480924274853
HSPA6,2.3214336302459744,4.339690804987657,86.94011960737522,UP,0.011072261072261072,86.94011960737522
SMIM17,0.756850659795263,1.4142995746917812,86.86639912216843,UP,0.11713286713286714,86.86639912216843
CD48,2.223422339449917,4.154735917924355,86.86220086068992,UP,0.004079254079254079,86.86220086068992
MIR138-1,0.3301381106286854,0.6165657760224892,86.75995172091964,UP,0.36538461538461536,86.75995172091964
VGF,0.7108429564008417,1.3273593189444173,86.73031884076576,UP,0.14743589743589744,86.73031884076576
GPR37,0.927914468380267,1.732684667862696,86.72892027292191,UP,0.47261072261072257,86.72892027292191
FAIM2,1.0320344339862044,1.9270301589425354,86.7214983805758,UP,0.18298368298368298,86.7214983805758
ODF3L1,0.41546276790345105,0.7756065544199063,86.68497259907264,UP,0.3141025641025641,86.68497259907264
DRAXIN,0.37981265202840975,0.7084635403119286,86.5297368395553,UP,0.4431238536352322,86.5297368395553
FLJ31104,0.6837787418065107,1.2752474068621755,86.50000780852487,UP,0.4178321678321678,86.50000780852487
FCER1G,2.96118973953012,5.522082673040529,86.48189271102805,UP,0.002331002331002331,86.48189271102805
SERPINA3,3.7271023826148286,6.950123121615563,86.47524023044289,UP,0.02564102564102564,86.47524023044289
AARD,0.7435224242732925,1.3854034755559226,86.32975016321731,UP,0.2226107226107226,86.32975016321731
SLC25A53,1.2560912216461049,2.340135629261724,86.30300004763836,UP,0.02564102564102564,86.30300004763836
CCR10,0.7888295129282566,1.4692098538513232,86.25188710262499,UP,0.14743589743589744,86.25188710262499
SGOL2,2.555603223611685,4.759128972257888,86.22331230010303,UP,0.0005827505827505828,86.22331230010303
IGLL5,3.1628963468351787,5.889576438412988,86.20832909387462,UP,0.050699300699300696,86.20832909387462
VPS9D1-AS1,1.064411725389067,1.9818683842465947,86.1937760524177,UP,0.09032634032634032,86.1937760524177
PRRT3-AS1,0.6117410398279018,1.1389753215901024,86.18586091764006,UP,0.11713286713286714,86.18586091764006
DLG5-AS1,0.8319770677560253,1.5483313335939803,86.10264556570971,UP,0.2226107226107226,86.10264556570971
MIR181A1HG,1.2248316555976853,2.27926536232419,86.08805152182069,UP,0.002331002331002331,86.08805152182069
NPTXR,2.2641157665130938,4.212470608484415,86.05367582294309,UP,0.050699300699300696,86.05367582294309
UBASH3B,3.146591969297653,5.853857512920804,86.03802367891494,UP,0.0005827505827505828,86.03802367891494
DOK3,2.192446609398066,4.078402096505592,86.0205890087929,UP,0.002331002331002331,86.0205890087929
TMEM221,0.6941890752505735,1.2907472759162348,85.93598227548144,UP,0.2668997668997669,85.93598227548144
ST13P4,0.5757493308590745,1.0701159918394674,85.86491281592099,UP,0.47261072261072257,85.86491281592099
SPDYA,0.7225755968511761,1.3425546717634906,85.8012749965603,UP,0.2668997668997669,85.8012749965603
FABP1,5.489351716536665,0.7810529016022562,-85.77149102599246,DOWN,0.0011655011655011655,85.77149102599246
SERPIND1,1.2115154265921502,2.2500749917012164,85.72400667075381,UP,0.02564102564102564,85.72400667075381
ECE2,1.5115519762548626,2.8072853746855615,85.72205380863632,UP,0.004079254079254079,85.72205380863632
PON3,1.0421018721675999,1.93473524279837,85.65701631204911,UP,0.4178321678321678,85.65701631204911
TMEM132A,3.0558428385068273,5.671735110092071,85.60297141666634,UP,0.0011655011655011655,85.60297141666634
CPEB1,1.3186864837715726,2.4464963219598417,85.5252444055256,UP,0.06876456876456877,85.5252444055256
HMP19,0.6094499701649264,1.1305851983045485,85.5091071706173,UP,0.47261072261072257,85.5091071706173
GLIPR2,2.64672439616478,4.909351976955169,85.48784240886721,UP,0.0005827505827505828,85.48784240886721
PFKFB4,2.41972541489679,4.48759087845963,85.45868266011672,UP,0.0005827505827505828,85.45868266011672
REM1,0.8923493456285708,1.6546077121161529,85.42151907453322,UP,0.11713286713286714,85.42151907453322
ABCB4,1.901531875679927,3.5256430915417907,85.41067528942334,UP,0.03671328671328671,85.41067528942334
MICB,2.077181571757574,3.851096539381009,85.40009172729492,UP,0.0005827505827505828,85.40009172729492
NAT8,7.569308461356468,1.1055618576623476,-85.39414976537734,DOWN,0.0005827505827505828,85.39414976537734
FAM171A2,1.1540041898843738,2.13944622700324,85.39328069663277,UP,0.09032634032634032,85.39328069663277
CSNK1A1P1,0.6422453282879357,1.1905045727188905,85.36601517872866,UP,0.2226107226107226,85.36601517872866
RAC2,2.7559389645276693,5.108525275859628,85.3642385267832,UP,0.0005827505827505828,85.3642385267832
LINC00908,0.6120218520232183,1.1344062752060913,85.35388425363857,UP,0.3141025641025641,85.35388425363857
LINC01273,0.35013220256145045,0.648906199863189,85.33176757693454,UP,0.18298368298368298,85.33176757693454
P2RX6,0.8180291306370666,1.515877986190678,85.30855802288349,UP,0.2668997668997669,85.30855802288349
PAK3,1.844210003283256,3.417384546924617,85.30343837418897,UP,0.06876456876456877,85.30343837418897
S100A9,3.4091070510548,6.314387146304733,85.2211459405776,UP,0.002331002331002331,85.2211459405776
ARR3,0.9584730438393515,1.7748069822102637,85.17025529491437,UP,0.06876456876456877,85.17025529491437
DRD4,0.5535756255006831,1.024947227533398,85.15035350524718,UP,0.36538461538461536,85.15035350524718
CLDN1,4.636198959012,8.582029230999918,85.10916608351936,UP,0.0005827505827505828,85.10916608351936
RLN2,0.49682107797738256,0.9194269609995273,85.06198745484457,UP,0.06876456876456877,85.06198745484457
LOC389332,5.4117393847099535,0.8084841533255452,-85.06054900556013,DOWN,0.0005827505827505828,85.06054900556013
LINC00152,2.367165262227896,4.37930395371069,85.00203697603426,UP,0.0005827505827505828,85.00203697603426
LOC101929529,0.44029003560407376,0.8144555278682539,84.9815944053398,UP,0.18298368298368298,84.9815944053398
MIR6863,1.1202665187796255,0.16847191783149731,-84.9614431023946,DOWN,0.03311297622307546,84.9614431023946
KCNJ14,1.1129223564305135,2.057881531185007,84.90791556971415,UP,0.050699300699300696,84.90791556971415
ZNF730,0.9552033785962277,1.766060472790985,84.88842401148094,UP,0.36538461538461536,84.88842401148094
NT5C1B,0.38040657021749674,0.703314020805643,84.88482478194962,UP,0.47261072261072257,84.88482478194962
GJB7,0.8939317592512671,1.6526900495612575,84.87877094169981,UP,0.2226107226107226,84.87877094169981
PCAT7,0.9316839723571516,1.7218631374153428,84.8119307085476,UP,0.14743589743589744,84.8119307085476
PARPBP,1.7965653245899746,3.3200026269621006,84.79721174178934,UP,0.002331002331002331,84.79721174178934
STAM-AS1,0.7957494863414288,1.4704903287714415,84.79312321422027,UP,0.4178321678321678,84.79312321422027
TMEM100,0.9809354951303159,1.812698022270144,84.79278517996026,UP,0.11713286713286714,84.79278517996026
PRCD,0.6332100280268346,1.1700550219638417,84.7815053734835,UP,0.2226107226107226,84.7815053734835
SV2A,1.8297783222993138,3.379850768679586,84.71367419155119,UP,0.002331002331002331,84.71367419155119
SYNC,1.4806504284191362,2.734945590301407,84.71244378873811,UP,0.011072261072261072,84.71244378873811
ADARB2,0.9799337814970146,1.8100371002060966,84.71014413249014,UP,0.2668997668997669,84.71014413249014
FUT5,0.4632945747106456,0.8552607654450013,84.60409685979192,UP,0.5273892773892773,84.60409685979192
APOBEC3C,2.3727660376866244,4.378068338860298,84.51327561687384,UP,0.0005827505827505828,84.51327561687384
LINC00540,0.8653918090598417,1.5966024237045995,84.49474642464459,UP,0.2226107226107226,84.49474642464459
KIF21B,2.484492484606426,4.583274489785247,84.47528089469323,UP,0.0005827505827505828,84.47528089469323
ATP8B5P,1.2169126725892496,2.2445403512195776,84.4454743366115,UP,0.14743589743589744,84.4454743366115
CHRNE,0.5571145501790059,1.0275125720522145,84.4347040877079,UP,0.11713286713286714,84.4347040877079
PRODH2,6.71367979044264,1.0463331792073205,-84.41490789154341,DOWN,0.0005827505827505828,84.41490789154341
RAPGEFL1,1.732448945022589,3.1939132530948435,84.35829016901845,UP,0.006993006993006993,84.35829016901845
RHOF,1.2703556020527136,2.3414054034666156,84.31102280993119,UP,0.03671328671328671,84.31102280993119
LOC100507634,0.7552322736802598,1.3915497061374722,84.254533953697,UP,0.2226107226107226,84.254533953697
LINC00167,0.5912067545801537,1.0893174346653223,84.2532119645525,UP,0.5273892773892773,84.2532119645525
DERL3,1.5826789107728068,2.915254527529302,84.19747098960279,UP,0.06876456876456877,84.19747098960279
FAM217A,0.5335543625701609,0.9827708809928142,84.19320502952174,UP,0.2226107226107226,84.19320502952174
SNORD47,0.8081556416472511,1.4885238369023148,84.18776782505407,UP,0.011072261072261072,84.18776782505407
CHST5,0.7229192164485618,1.3308055831755925,84.08773109025299,UP,0.4178321678321678,84.08773109025299
LOC100129940,2.6501245135984743,4.877742525083344,84.05710750775619,UP,0.006993006993006993,84.05710750775619
TMEM59L,0.6879688136529828,1.2659207578975082,84.00845107726776,UP,0.11713286713286714,84.00845107726776
MAP1LC3B2,0.44749552196951786,0.8230039512241011,83.91333785909076,UP,0.02564102564102564,83.91333785909076
C11orf70,1.6460377859781987,3.0270968039094344,83.90202398121177,UP,0.01748251748251748,83.90202398121177
NAV3,2.8183315856733273,5.1822654968623025,83.87706837640285,UP,0.002331002331002331,83.87706837640285
ACTC1,0.7730465714477416,1.4207642379087377,83.7876643379929,UP,0.3603084464969897,83.7876643379929
CDH4,1.6047902915317647,2.9490809220183687,83.76737057671785,UP,0.06876456876456877,83.76737057671785
ATP2B2,0.9803800475674392,1.8005101463346946,83.65430332881591,UP,0.5273892773892773,83.65430332881591
BASP1,3.0908521832085856,5.674572986774534,83.59250622214522,UP,0.0005827505827505828,83.59250622214522
TAS1R1,0.48742840955775807,0.8948790022261527,83.59188440371643,UP,0.1416572406672506,83.59188440371643
SEMA7A,2.1565966921946536,3.95873149881104,83.56383060118903,UP,0.004079254079254079,83.56383060118903
CCDC175,0.7282509051393026,1.3365734582925286,83.5320009711301,UP,0.47261072261072257,83.5320009711301
SLC6A19,7.632725772335782,1.258682802517799,-83.50939310462591,DOWN,0.0005827505827505828,83.50939310462591
CRYAA,5.85389832687368,0.9661040648717002,-83.49639828152506,DOWN,0.0005827505827505828,83.49639828152506
FOXD2-AS1,1.2615980420503525,2.314324906672268,83.44392029263305,UP,0.050699300699300696,83.44392029263305
SLC13A5,0.6892808794310596,1.2644265137380866,83.44140269519136,UP,0.11713286713286714,83.44140269519136
MTHFD2P1,0.847065223088062,1.5532674773868038,83.3704695990481,UP,0.36538461538461536,83.3704695990481
THBS4,1.5996298141153895,2.9328394820016004,83.34488743093904,UP,0.03671328671328671,83.34488743093904
AFM,6.16007831495563,1.0280862795064354,-83.31049985175649,DOWN,0.002331002331002331,83.31049985175649
LOC100268168,0.8119384513080141,1.4881675966163097,83.28576436045195,UP,0.2226107226107226,83.28576436045195
GAREML,1.6155858912499221,2.9609626191486016,83.27485002099199,UP,0.01748251748251748,83.27485002099199
FAM222A-AS1,0.5526684398144716,1.0128889802052277,83.2724482232512,UP,0.2668997668997669,83.2724482232512
LINC00479,0.5732885151148807,1.0506540589333526,83.26794122551246,UP,0.2668997668997669,83.26794122551246
OR51E2,0.7271451273500253,1.3324500013864657,83.24402533540808,UP,0.2668997668997669,83.24402533540808
CD52,1.7499885657884962,3.206392226143977,83.22361007537589,UP,0.02564102564102564,83.22361007537589
TMCC1-AS1,1.4190284289719257,2.599860796359285,83.21414450046376,UP,0.02564102564102564,83.21414450046376
MEF2C-AS1,0.9299213907760429,1.702652857797449,83.09642886873934,UP,0.4178321678321678,83.09642886873934
ATP6V1G3,4.46362657321021,0.755135415938032,-83.08246885010043,DOWN,0.0005827505827505828,83.08246885010043
MIOX,8.060510283507918,1.375023749897434,-82.94123198737455,DOWN,0.0005827505827505828,82.94123198737455
LOC101929753,0.6656771049643118,1.2175831450462933,82.90897132650676,UP,0.3141025641025641,82.90897132650676
HNF4A-AS1,2.756696306805333,0.47167027537728107,-82.89001678520445,DOWN,0.009127930293729646,82.89001678520445
TMEM174,5.425748591888884,0.9290129371263921,-82.87770025844542,DOWN,0.0011655011655011655,82.87770025844542
COLEC10,1.4011515633037208,2.5616889934356415,82.82740144082162,UP,0.3141025641025641,82.82740144082162
SLC35G1,1.2128542725927132,2.216718406105744,82.76873456256824,UP,0.01748251748251748,82.76873456256824
GRM3,0.8024422732522205,1.4665735015277572,82.76373895207159,UP,0.5273892773892773,82.76373895207159
