gene,r_depth,p_depth,n_mean,t_mean
MRPL11,-0.6639358262567849,0.006950961935709444,0.8182034207813701,0.7097610722610722
ORMDL3,0.6639232697504966,0.006952410860593074,0.7091559796238831,0.812533508158508
MBLAC1,-0.6639144906383463,0.006953424044202796,0.3764309897659145,0.5080157342657343
MTX1,0.6638143996593683,0.006964983602128118,0.637124544143793,0.8702680652680653
ANTXR1,0.6635016559264226,0.007001199989133255,0.3714932388242308,0.6451471445221445
ADAM23,0.6632385399047713,0.007031783985770627,0.20878990313958745,0.6748601398601399
MARC1,0.663145710162556,0.007042599343225374,0.6308124007873855,0.7358100233100233
LINC00612,0.6630727467456736,0.007051109305967263,0.18355952649826432,0.1553729603729603
NR3C1,-0.6629995734200506,0.0070596518722078165,0.49210527160841366,0.8079953379953381
ANKRD30BL,0.6628981895296615,0.007071501310686459,0.16169020295836894,0.12557983682983678
USMG5,0.6628343385229165,0.007078972045219847,0.7317210625637557,0.9915005827505825
FAM13A,-0.6628191140890505,0.00708075425989676,0.8204143300746818,0.9344114219114219
ANGPTL3,-0.662499070942594,0.007118301158009852,0.7456218001757595,0.08087412587412585
CEP76,-0.662487929975526,0.007119611010900269,0.2757128590252304,0.20706293706293702
IL9,0.6623847512095555,0.0071317508339903985,0.21702394803854722,0.0814947552447552
SMIM7,-0.6622226655131408,0.007150854402761016,0.8382808962665553,0.8338869463869464
NPAT,-0.6622132608701601,0.007151964076431231,0.5154710130577983,0.7466462703962705
TLE1,-0.662162988505887,0.007157898115454607,0.7016631860856682,0.8830215617715617
TELO2,-0.662117668539618,0.007163250901873352,0.5245094628630392,0.6253933566433567
RGR,0.6621153719406316,0.007163522239237706,0.4966442988939565,0.5302753496503496
CCNA1,0.6620260393052512,0.007174082937000904,0.1196583072066758,0.2799213286713286
CCR1,-0.6618425410656644,0.007195814072183365,0.3879169070604594,0.4420935314685315
DPP8,-0.6617156792205576,0.007210868166564591,0.765767246002327,0.850034965034965
AJUBA,0.6615179913827927,0.007234376189608619,0.68032799168514,0.19437062937062935
RAB43,-0.6613215793731004,0.007257792122673186,0.33131687987232283,0.5368648018648019
HAT1,-0.661259439473554,0.007265212737302498,0.8436596516279168,0.4625393356643356
TNP2,0.6611632934679709,0.007276706040240736,0.12467152128327999,0.16362907925407918
TFE3,0.6611245690362707,0.007281339197929819,0.5674356770434722,0.8071838578088577
EIF2D,0.6610634510106348,0.007288656339154991,0.8066484627463658,0.852689393939394
CS,0.6608930266449562,0.007309090330157091,0.9659238453872755,0.9855769230769231
C1orf68,0.6606479471699686,0.007338554419936208,0.13648872709212168,0.5208682983682984
SNPH,0.660576786339387,0.007347127022008777,0.3143424913110355,0.5959644522144523
MFSD9,0.6603904596320651,0.007369610710876684,0.3753568442922575,0.3104603729603729
SLIT3,0.6603470617340081,0.007374855207479228,0.5954207257091662,0.5933901515151515
ACER1,-0.6601706538372307,0.007396203733939323,0.1511976160071759,0.2467861305361305
ANKMY2,-0.6601229574093868,0.007401984190425228,0.7728061903319413,0.8721692890442891
CCDC9,0.6601226301021701,0.007402023869914021,0.2078511631491569,0.7935635198135197
ZNF680,-0.6599480300093445,0.007423214495582461,0.7526339845284515,0.47163170163170165
MPPE1,0.6598287776486471,0.007437715127613931,0.8959325905477339,0.8907400932400933
TNFRSF9,0.6597922204401927,0.007442164798620865,0.33129011989540064,0.40070367132867124
KRTAP4-4,0.6596850769084737,0.007455218145944982,0.22933995981721866,0.0715064102564102
NDUFS2,0.6594340062979668,0.0074858766626126425,0.6647124747519618,0.9535416666666668
S1PR4,0.6594294643144818,0.007486432199976507,0.37127808860977646,0.5631293706293706
ZNF101,-0.6593877125661523,0.0074915404413736135,0.37986750600226277,0.43126165501165503
RABIF,0.6593788645631068,0.007492623328058271,0.4109508247960087,0.6016491841491842
FAAH2,-0.6593074950642238,0.007501362573237038,0.6471723802785392,0.6833173076923077
CADM4,0.6592261989230866,0.007511327095883136,0.6320535285170371,0.608277972027972
ZNHIT6,-0.6591181925367022,0.007524581590972393,0.7515357550755647,0.317229020979021
TTLL10,0.6591159500380025,0.0075248569839514645,0.10791656453275468,0.5135183566433567
WEE1,-0.6590933836039816,0.0075276287250510285,0.7753821057104721,0.6336261655011656
RSAD2,-0.6589882548346226,0.007540551825972847,0.4313248008254918,0.18210081585081583
PLD5,0.6588553071008607,0.007556919557867923,0.2781688897071495,0.15206876456876453
MYRIP,-0.6588506705236196,0.007557490888731934,0.4866837002839769,0.675518648018648
COLCA2,-0.6587991716776116,0.007563838989154751,0.3692009792010755,0.8052418414918416
IGF2BP3,0.6587828127121873,0.007565856383475599,0.195496081804179,0.2693560606060606
HIC1,0.6587027465609931,0.007575736270641882,0.30530885830164056,0.5002622377622378
HRH1,0.6585102982348423,0.007599525181070656,0.5085112782598736,0.37358974358974356
PARPBP,-0.6585069702423794,0.007599937076039705,0.45707432101910545,0.18317599067599064
USP1,-0.6584915106255708,0.0076018506931934725,0.7787656371925146,0.7204793123543123
LDLRAD3,0.6583874502399559,0.007614741309063275,0.17643334464388355,0.199810606060606
WDR45,-0.6582835477278003,0.007627629488526211,0.5284099970992185,0.8693181818181818
PPARG,-0.6582767781716294,0.007628469785549008,0.8106351641082343,0.5652738927738928
PHF21A,-0.6582357843246336,0.007633559856488227,0.8168589995407989,0.5904676573426574
SPRY3,0.6581911249114476,0.007639108103658295,0.11366032597933481,0.4762558275058275
RPS3A,-0.6581795662792254,0.007640544602149929,0.996584356545651,0.9988636363636363
EMC8,-0.6581312252418243,0.007646554690251762,0.6003167310868511,0.8469172494172493
AGMAT,0.6580795580397928,0.007652982413335102,0.8054886853465578,0.5349796037296036
EZH1,0.6580379251682227,0.007658164888989491,0.420986886540909,0.7882371794871793
PPARD,-0.6580076655751048,0.007661933343602826,0.527836798393545,0.6557983682983682
SPG21,-0.6577937807214629,0.0076886115697106135,0.7208490191398061,0.9083566433566435
TMEM220,-0.6576157645135889,0.007710871401815681,0.41537050258447855,0.6011742424242423
FLII,0.6573849101212408,0.007739813639499154,0.6587947734553874,0.837797202797203
CCDC149,0.6573839347711183,0.007739936099881025,0.30235134565219945,0.6510067016317016
ALAS2,0.6573062003278304,0.007749700964086858,0.39489590904176797,0.30153117715617717
RAN,-0.6572449390149616,0.007757403314290952,0.9336181308477238,0.9236494755244755
BTF3,-0.6572191624443389,0.007760645983546267,0.9903557043172405,0.975684731934732
LBX2-AS1,0.6572001399829158,0.0077630396742400425,0.2346598432293512,0.42741550116550114
CCR2,0.6571865264214938,0.007764753091975345,0.20554659393661737,0.18749708624708622
CBLN4,-0.6571710692369033,0.007766698910005172,0.20876635435989596,0.1931585081585081
PEX11A,-0.6571529973854824,0.007768974359067079,0.6918883017155286,0.5039306526806527
BRPF3,-0.6571043198852415,0.007775106006179418,0.8564905253625708,0.45546182983682987
HMGA2,-0.6566514453204324,0.007832334474786661,0.2767308085473507,0.2696095571095571
FNDC8,0.6566188073232166,0.007836471580511626,0.20002494029849147,0.4843312937062938
COMMD3,0.6565516678681746,0.007844987391826921,0.9332488431661976,0.8942555361305361
VCAM1,-0.6563471896665825,0.00787096767689504,0.952855343057552,0.5121474358974359
HBE1,0.6563319058407182,0.007872912294840242,0.12114348592585769,0.4818531468531469
ROPN1L,0.6563218236867476,0.007874195291113764,0.37609006765992564,0.2846095571095571
GGT1,0.6562768820666448,0.007879916296137832,0.1087172230422668,0.664493006993007
RSL24D1,-0.6559857215675527,0.007917059681372325,0.9600462840560848,0.8475466200466201
FGF14-AS2,-0.6559851248437745,0.00791713594630562,0.6901772687911236,0.07947843822843817
RPL18A,-0.6557994103253846,0.007940899414805434,0.9964323598767327,0.9669114219114218
PRSS54,0.6557496149804616,0.007947280580789947,0.14623792188441612,0.11791083916083915
MLYCD,-0.6557267021510795,0.007950218161587055,0.6036660097984332,0.7081206293706295
PQLC1,-0.6557009845656544,0.007953516345847372,0.9482708238112416,0.71006993006993
TIGD5,0.6556749116747362,0.007956861192445467,0.7145133270037066,0.7999329836829837
TSSC4,-0.6556555002231219,0.007959352170985883,0.7857007528116708,0.5909731934731935
CPTP,0.6556459368217666,0.007960579621378753,0.5875190397235801,0.829763986013986
XKR7,0.6556356290973897,0.007961902770973141,0.08546869029180142,0.36437062937062936
ROMO1,-0.6555901599397925,0.007967741472375243,0.9827162661054922,0.7635693473193473
GOT2,0.6555568851232036,0.00797201642478483,0.9643257395654821,0.9591520979020981
SLC27A5,0.6555390156875148,0.00797431292712827,0.6062890227363468,0.5661217948717947
RLIM,-0.6555302740370277,0.007975436555151186,0.235959307708693,0.774057400932401
CTNS,0.6552682344763536,0.008009176116015213,0.853245075361447,0.6133260489510488
LINC01184,0.6552509329286553,0.00801140775415476,0.5919842094728177,0.48912296037296044
METTL7B,0.6550554266447817,0.008036659022612152,0.6725601055841649,0.4533435314685314
INTS4,-0.6550384556869128,0.00803885390470472,0.7184400860172699,0.6778554778554778
STAU1,-0.6549560430042677,0.008049519159894165,0.9701722593234435,0.963642191142191
GHRHR,0.6548933664759177,0.008057637731608589,0.15136085186640133,0.31092074592074587
PRMT7,-0.6548733051019888,0.008060237663634928,0.4824475959371933,0.22015734265734263
BBS7,-0.6547736294980319,0.008073165270216405,0.6861536386611021,0.1276791958041958
RAB38,-0.654751859796345,0.008075990893256266,0.5987748212165942,0.6228715034965034
PRKCZ,0.65472422215841,0.008079579269083207,0.8344552899657579,0.7279545454545455
ADD1,-0.6547113590248052,0.00808124980047359,0.978631623228088,0.8862733100233099
SMCO4,-0.6547094868120729,0.008081492966773792,0.8599907303439941,0.6709251165501164
CCR9,-0.6546588294110163,0.008088074618146791,0.34658398190597406,0.12522727272727266
GLB1L2,-0.6546515183229255,0.008089024856645845,0.6128013307201323,0.563597027972028
BNIPL,0.6546385620461084,0.008090709028033376,0.4891916453211251,0.12079254079254076
TGIF2,-0.6545491168159259,0.008102343413646672,0.6763011503578877,0.6186043123543123
PIK3CA,-0.6545161506807452,0.008106634716380708,0.5766908826617828,0.6371182983682983
KCNAB3,-0.6545041187267373,0.00810820139658114,0.11223027281261269,0.2084644522144522
SAE1,-0.6543828786525394,0.008124001315854864,0.9422915745677463,0.76576486013986
PCDHAC1,-0.6543074741303118,0.008133840149916144,0.2521988673036968,0.17962703962703955
C20orf173,0.6542297643308256,0.008143989552433506,0.17357912550536211,0.28605769230769224
MGAT5,0.654117160987645,0.008158713895252504,0.9231870918434522,0.8638461538461538
PTCD3,0.6540884121060346,0.008162476526147976,0.35201090522579515,0.7573382867132866
AGA,-0.6540779361832316,0.008163847944826908,0.7767008373731981,0.5410241841491842
SPINK4,0.6540644053085178,0.008165619559196534,0.14130070614227097,0.4024766899766899
XRN2,-0.6539748776954856,0.00817734911886635,0.7052276150117047,0.7898980186480188
RASSF9,0.6539444641966761,0.008181336781998269,0.4635893050005833,0.052438811188811156
LINC00320,0.6539268544609604,0.00818364637777906,0.11393755934024877,0.11690559440559438
MAPKAP1,-0.6537816031264736,0.008202716246079001,0.6451241716449143,0.6763228438228438
KANK4,0.6535565862354014,0.008232327209646628,0.6024500364470886,0.35685897435897435
ZNF177,-0.6535218421165738,0.008236906799881826,0.5746169844503125,0.3949694055944056
COX5B,0.6535133012373842,0.00823803287104714,0.9942594497506505,0.9888286713286711
SRP19,-0.6534937537807128,0.008240610557257637,0.8325724579895123,0.8155419580419581
KLK8,0.6533900320948808,0.008254298720855981,0.15370663144340102,0.5156570512820513
TMA16,-0.6532993616871221,0.00826627910070374,0.351717615878728,0.06498834498834496
GGACT,0.6532947293546074,0.008266891541627748,0.870442106930727,0.38494172494172496
FAM98B,-0.6532158493802913,0.00827732572786865,0.3298734467171395,0.6963141025641026
STOML2,-0.6531714405803248,0.008283204632288575,0.9520054461905033,0.7753015734265734
LUZP2,0.6530277845354331,0.00830224445917187,0.43963805525614114,0.5240107808857809
SERPINA12,0.6529473174410161,0.008312924353162793,0.09514991474271348,0.43215034965034965
SPEM1,0.6529361028396108,0.008314413651583039,0.2923677334620666,0.370942599067599
FBXL2,0.6529205307613015,0.00831648196947548,0.7011975624872222,0.818572261072261
LTK,0.6528200171946816,0.008329842108096695,0.2557552682366567,0.6257561188811189
TMCO2,0.6528105829539655,0.008331096958679085,0.16313417131309063,0.2937135780885781
GXYLT1,-0.6526649423286353,0.00835048745730837,0.6318249983141215,0.43453379953379956
EWSR1,-0.652633633740985,0.00835466047760248,0.9355020332230466,0.8736217948717949
LGALS12,0.6525767003912892,0.008362253127545244,0.36177080400885864,0.5014379370629372
MALRD1,0.6525583937557432,0.008364695654972854,0.402473264107057,0.17638111888111885
CD244,0.6524675448513513,0.008376825267604082,0.1473500665253026,0.36779428904428896
STRBP,-0.6524524274510884,0.008378844991135958,0.6725890063592408,0.7736130536130538
CETN2,-0.65224564619639,0.008406509827583012,0.9713743174867888,0.8220847902097901
ILF3,0.6522152628824625,0.008410580772079665,0.7755608623563122,0.8962674825174824
PRR23D1,0.6521644296764026,0.0084173951738378,0.2347877559190392,0.13723193473193468
ESYT3,0.6521167466352593,0.008423791214627222,0.23332719637862584,0.4535984848484848
SNX27,0.651986924865436,0.00844122436454473,0.9324931414179148,0.6953758741258742
C10orf128,0.6519073803479691,0.008451919978959034,0.4243003068834152,0.2881322843822844
YLPM1,-0.6518850787360138,0.008454920575099858,0.39065819909636906,0.8210533216783216
SOX1,0.651774796598318,0.008469770883386837,0.08597498905516938,0.547357226107226
OR51B2,0.6517638484814126,0.008471246242882799,0.09291385107109476,0.5584411421911423
LGALS1,-0.6517447049419669,0.008473826494814716,0.8981900622008903,0.8647494172494172
CYP2C8,0.6517378823390236,0.008474746224587416,0.43474097947937934,0.18810314685314677
CEP63,-0.6517230809138167,0.008476741818652043,0.8062492038906867,0.5038884032634032
TTTY11,0.6515664929182305,0.008497876267179693,0.2476898111923068,0.5542351398601398
GOT1,0.6513483797388602,0.008527383449149427,0.973373822962415,0.977782634032634
ZNF121,-0.6512286722232178,0.0085436120152988,0.13671029970103749,0.7857022144522144
DYRK1A,-0.6511528750933917,0.008553900219274454,0.7859919013605843,0.7628889860139859
MEF2A,-0.6511237786900074,0.008557852150321767,0.47769395363673434,0.8896255827505827
PMVK,0.6510566218087435,0.008566978990551147,0.7789984489917374,0.7981410256410257
LINC00173,-0.6507778662977135,0.008604944310271383,0.33062005007326883,0.26769085081585076
UCP1,0.6507746113078253,0.008605388403051995,0.3187878586773507,0.14630827505827504
BTN3A1,0.6507253550584977,0.008612110844032636,0.5220555729792739,0.7481016899766899
FIP1L1,-0.6506851175776656,0.00861760546460756,0.6728817605067696,0.5521503496503496
SPON1,0.6506693349591919,0.008619761406172098,0.737095001129271,0.7338709207459208
FAM65A,0.6505274191927439,0.008639166404507412,0.8654818776084287,0.9567132867132867
FGF17,0.6504478229080768,0.00865006504915885,0.2474725201796986,0.3692584498834499
SSBP1,-0.650396446870871,0.008657105379174721,0.9478137634054102,0.9101515151515152
LCP1,0.6503677371104493,0.008661041583349679,0.709643011203867,0.6636742424242426
KCNIP3,0.6503460298423823,0.00866401865271435,0.6299030967715693,0.7853627622377622
SLC7A14,0.6502525401915715,0.008676849561835192,0.1005538244823817,0.27217365967365964
MYO19,0.6502053909854036,0.008683326156960575,0.33382000811362506,0.9133202214452216
ACE2,0.6501128084870414,0.008696054656627757,0.7636687286120887,0.2514364801864802
FUNDC2,-0.6500135903268918,0.008709711658301065,0.3863316460275884,0.958572261072261
FIGLA,0.6499284353669125,0.008721446300571627,0.09195584389728016,0.10496794871794869
SH3D21,0.6495700583969772,0.008770967599859014,0.23623118907422255,0.5837674825174823
BOD1,-0.649531418782931,0.008776320022931272,0.8604370867590565,0.8181774475524475
ZBTB40,0.6494565463230977,0.008786698757090726,0.6456743567704348,0.7094944638694639
CNTD1,0.6494444764312371,0.00878837277049813,0.34242655189134164,0.47450757575757585
FAM153A,0.6494231366737442,0.008791333063272797,0.2708275576383143,0.607416958041958
C10orf11,0.6494128720025847,0.008792757276481135,0.706135848628444,0.8410431235431238
NINL,0.649384145294417,0.008796744039539542,0.6562354492625486,0.8023936480186481
FAM118B,-0.6493794914375552,0.00879739004638382,0.46770552465075554,0.45555652680652675
NXT2,-0.6492783371310049,0.008811440562092866,0.6273159422027315,0.48759324009324007
TECTA,0.64927263163403,0.008812233588922861,0.11710487020875986,0.6227170745920746
GNAT2,-0.649243196276362,0.008816325799127554,0.16189571958113141,0.20021561771561766
LYSMD2,-0.6489547490493945,0.008856505538135898,0.8307463571643414,0.8958304195804196
NUP54,-0.6489014050536658,0.008863951856654369,0.7737925630812936,0.7464656177156178
OR1C1,0.648886837881391,0.008865986147967483,0.17079715830453066,0.3719959207459207
TBX1,0.6487976050226121,0.00887845540513191,0.37958599104504126,0.5861276223776223
SDSL,-0.6487972255602508,0.008878508459886822,0.8874528890606285,0.5617380536130536
EIF3J,-0.6487397611616221,0.008886545743206355,0.7760296971519891,0.6324213286713287
WBSCR27,-0.6487242771669782,0.00888871239246977,0.6760324801895891,0.4109804778554779
RMND5B,0.6483705925474947,0.0089383155612636,0.5829409428717309,0.8149271561771563
GDPD2,0.6483670557337271,0.008938812679848585,0.3119084038101926,0.6893924825174824
CXCR3,0.6482445192695327,0.008956049216250631,0.22991904571781496,0.4731220862470862
TMPRSS3,0.6482144657538123,0.008960280649258745,0.4118890295869009,0.5358668414918415
KIR2DS1,0.6481697262251376,0.00896658272060759,0.22562835101811005,0.642109557109557
CYP2C9,0.6481111156627138,0.008974843932035197,0.25913344772331465,0.623986013986014
TBX20,0.6480374198940302,0.008985239867411125,0.10604390134773942,0.07780157342657337
PMCH,-0.6479921444730212,0.008991631341080577,0.10219421106771231,0.18895104895104892
GABRA5,0.647973079063706,0.00899432384480003,0.22237540822344787,0.3633420745920746
CASC4,-0.6478522348753891,0.009011404684244365,0.7415168197158946,0.9764364801864802
FAM81A,0.6476841602232348,0.009035203542575632,0.6442940771607879,0.3822654428904429
SOCS1,-0.6476607869221792,0.009038517021327148,0.5619793177490363,0.7351515151515151
TIMP2,-0.6475910621173229,0.009048407095079,0.917518258332254,0.8150291375291374
FRMD8,0.6475719111433383,0.009051125035086403,0.7640390866926916,0.5849985431235432
MRPS28,-0.647315042599021,0.00908764204214158,0.884440786058266,0.7672902097902098
LRRC31,-0.6470329309311813,0.009127880348789566,0.15579230404471694,0.2622625291375291
ANKRD27,-0.6469899700880672,0.00913402016962064,0.5711965242001176,0.7290457459207459
PPFIA1,-0.6469271526052952,0.009143003649436774,0.8735462642537017,0.7976821095571096
MIB1,-0.6469269783098821,0.009143028584899094,0.5290356453596594,0.7327389277389277
SNRPN,-0.6468954898004264,0.009147534341329233,0.9442953616396802,0.9592424242424243
PUS1,-0.6467446558016663,0.009169141581158812,0.7770401538805712,0.5089554195804195
SDS,-0.6466511291105295,0.009182559481247587,0.2064109411912043,0.4289539627039627
C11orf52,-0.646646083103505,0.009183283848017369,0.72820105519941,0.5936684149184149
KCNJ12,-0.6466242910959976,0.00918641265774098,0.20563704265861443,0.20775349650349645
COL25A1,-0.6465706706823641,0.009194114812604315,0.14408427894171777,0.1815413752913753
SNRPF,-0.6465280715377442,0.009200237446908155,0.9243752348187975,0.802438811188811
RAB13,0.6464696613092311,0.009208637738643097,0.8385934527970064,0.9734032634032636
ACAT2,-0.6464224223139428,0.009215435820496465,0.8185491596832046,0.4595920745920745
HAUS1,-0.6463699564597478,0.00922299068954831,0.5853953679550347,0.4789568764568764
AK5,0.646298938637705,0.009233224679899898,0.32818863857011804,0.35642628205128196
KLF1,0.6462595556100686,0.009238903778987359,0.275496638411699,0.19154137529137527
KLC4,0.6462077752120536,0.009246374755693412,0.4185693902257578,0.740225815850816
WDR54,-0.6461765971361101,0.009250875467140226,0.8692989207166109,0.349187062937063
SLC5A9,0.6461040026698707,0.00926136147945953,0.42725567873470255,0.23523601398601393
ANKRD10,-0.6459309012622891,0.009286402863637713,0.7680552240291747,0.7668997668997669
FGA,0.6457635266441639,0.009310666100454286,0.3420037442559709,0.7008843240093241
SLC22A7,0.6457234807407302,0.009316478641693077,0.721534074549014,0.6001354895104896
WDR12,0.6456754980468574,0.009323446919397162,0.7335011362286205,0.7489160839160839
TAPT1,-0.6456714231567847,0.009324038882191252,0.7244396728432261,0.7853263403263404
SMARCC2,0.6456206022510461,0.009331424147595408,0.7925914468691363,0.843892773892774
C9orf72,-0.6455557741683331,0.009340851564309617,0.6057736255808253,0.5913403263403262
DRAM2,-0.6454239207839203,0.00936004889193253,0.7121439986470156,0.6257328088578088
SUN2,0.6453837284051319,0.009365906871275084,0.9747653417623692,0.841497668997669
LAMB2P1,0.6453299348544626,0.009373751685255198,0.30488819146442364,0.5306148018648019
KATNAL2,-0.6452832335632346,0.009380566385934727,0.37641225778206877,0.5521416083916083
SIMC1,-0.6452437356861014,0.00938633297902367,0.47226328392014394,0.5832051282051283
SHBG,0.645071245188509,0.009411548648105604,0.5842682377270718,0.4705011655011655
KLF15,0.644968647565745,0.009426572059897827,0.7004493535324775,0.8369959207459207
OPTC,0.6448331925423096,0.009446435494618884,0.19845680565085078,0.37775932400932394
PRAF2,0.6448229480739898,0.009447939096341864,0.6845812224171537,0.6804662004662004
UBXN11,0.6447170155017018,0.009463498007452754,0.34805899183392536,0.7788621794871794
CD38,-0.6445635970762617,0.009486066923176804,0.29153014618440193,0.2947654428904428
CCDC158,0.6445024373691028,0.009495075657140938,0.08788083461156816,0.20702942890442885
HSPA14,-0.6443415921665087,0.009518799829376779,0.6688618767735175,0.49103001165501164
PLIN3,0.6443305954000136,0.009520423508528166,0.9311519313745743,0.8407692307692308
PPFIA2,0.6441928288170571,0.009540783170882403,0.17120230435513265,0.19846445221445216
RPL10,-0.6441828897940529,0.009542253311557997,0.09293579425217097,0.9952913752913752
IL2RG,0.6440188952380546,0.009566536297154267,0.21050682325891565,0.699064685314685
CHRM4,-0.6439881949641624,0.00957108750508348,0.15123454477532852,0.2279749417249417
PLA2G7,-0.6439447879436777,0.009577525330177413,0.17446273994333306,0.09661713286713283
ANKZF1,0.6436620524544991,0.00961954150455935,0.6459478437345796,0.694175407925408
LOXL4,0.6436155695299441,0.009626462903409579,0.7109157157062868,0.6491127622377622
PPP1R1A,0.6434996447776973,0.009643741276514342,0.8052146631828742,0.5092555361305362
MYCL,0.6434902090122503,0.009645148725584123,0.32741741603522034,0.3884615384615386
CDC42SE1,0.6432133976682971,0.009686509656290898,0.5574274456745708,0.8431876456876457
VCY,0.6431492081500425,0.009696120559551376,0.12607749047077219,0.6236043123543124
FAM160A1,0.6431343106177438,0.009698352186682928,0.22352501683202547,0.5827855477855477
PRDM11,0.643070086698383,0.009707977422618355,0.661209058573308,0.5682634032634031
AGAP2-AS1,-0.6430269821031473,0.009714441689292629,0.3536491510129722,0.22767482517482515
METTL12,-0.6428016876485809,0.009748283145074811,0.21491044506123214,0.3262951631701631
CCL7,0.6427756902947839,0.009752194121785707,0.11860717531317194,0.13783508158508154
SETX,-0.6427122665953506,0.009761740565264672,0.5483954182637912,0.7060751748251749
MAMLD1,0.6427115773425385,0.009761844350669404,0.5065631519399377,0.5535518648018648
HIST1H2AC,-0.6426871822374947,0.009765518239756795,0.692731240988578,0.34532051282051285
RNF133,0.6426812394451256,0.00976641338447326,0.21681629061763094,0.2867773892773892
NOP14,-0.6426648973397582,0.009768875276405187,0.6133333190613456,0.6552316433566433
SDHAP1,0.6425176942838127,0.009791072849582902,0.6527347090815867,0.9815530303030305
ARIH2OS,-0.6425041895868618,0.009793111269153195,0.5074724559557539,0.0724970862470862
TF,0.6423658428224286,0.009814012632571435,0.42042599742461984,0.6341681235431235
OSTC,-0.6423315886374318,0.009819193114263068,0.9508847383570017,0.8375407925407926
SESN3,-0.6422120621550609,0.009837286602475692,0.4491298190704442,0.6022785547785549
EIF5B,0.6421927266235918,0.009840215989978453,0.7362049642968387,0.888384324009324
KRTAP4-3,-0.6420595412213974,0.009860412461243038,0.10294777201784136,0.05820658508158503
C8orf76,-0.6420538213560945,0.009861280555987294,0.7955114955508863,0.18998834498834494
FABP5,-0.6420436332153099,0.009862826941493225,0.5201095874574918,0.47827214452214445
SLC12A5,0.6420347260220414,0.009864179056182407,0.21547240457659828,0.431060606060606
PUM2,0.6417961543905323,0.009900448183299838,0.8201087311382304,0.9160606060606059
GP1BA,-0.641776344770187,0.009903464438054827,0.5034365162363484,0.5197931235431236
PACS2,0.6415735324209559,0.009934386361964025,0.5242932422495079,0.9299242424242422
AARS2,0.6415713718260708,0.009934716183753967,0.6412776925621179,0.6509178321678323
TUBA4A,-0.6415454577678423,0.009938672714561983,0.8152063033660841,0.8674300699300699
HIVEP1,-0.6415375684351065,0.009939877493671274,0.4819685923502859,0.4136451048951048
SLFNL1,0.6415144196762671,0.009943413196003531,0.10395876394596189,0.5976631701631702
FAM111A,-0.6414787537506812,0.009948862670634608,0.8712780886097766,0.8787995337995337
WDR73,-0.6414378749182974,0.009955111503551804,0.6740763258765765,0.59247668997669
ZRANB3,0.6413724200321738,0.00996512346828458,0.21645610132825818,0.4303132284382284
CNPY4,0.6412918810510508,0.00997745347553703,0.6764584990221905,0.6058697552447553
PAK4,0.6412668754276775,0.009981284099291077,0.8227868696286035,0.9447814685314683
CRHR2,0.6411324222394269,0.01000190073268587,0.31432375932719,0.2760955710955711
UBE2V2,-0.6410124710642721,0.010020321710117734,0.8624023394642225,0.6291885198135198
AGAP2,0.6409255422009691,0.010033687969033466,0.18440942336531327,0.536993006993007
RNASE6,-0.6408728236509196,0.010041800795154827,0.4808184485421699,0.43944493006993013
SPO11,0.6408708838414942,0.010042099408880567,0.2133123392394386,0.05277680652680649
SSTR1,-0.6407917611376281,0.010054285443139173,0.3785364647501527,0.18395687645687644
HDAC6,0.640718772597,0.010065536957565067,0.825102142831912,0.8485314685314684
FUZ,0.6407022487224423,0.010068085551175375,0.5657749528756807,0.730378787878788
NKAIN1,0.6406509752853934,0.010075997020298792,0.1084490880735064,0.5059032634032634
RBM42,-0.6405883257070399,0.010085670407137039,0.8330552079731885,0.8423615967365968
PRTFDC1,-0.6404713392822099,0.010103753054696421,0.5720212666888596,0.18218531468531465
XPR1,0.6404701152901691,0.01010394238135551,0.9167036846347424,0.8247479603729604
ATP1A3,0.6404233719578494,0.010111174695223884,0.5753325462332122,0.4452768065268065
MORN1,0.6404197721596101,0.010111731837759236,0.33221601509690857,0.7983784965034967
LMNA,0.6401924210821193,0.010146967632831997,0.8693492294732247,0.8357459207459208
AFF1,-0.6401717053684282,0.010150182994055084,0.7484717377179734,0.9673047785547785
CYP3A4,0.6401096008751682,0.010159827222145161,0.30072273345671463,0.8103671328671329
CORO2A,0.6399315733107195,0.010187512807401381,0.5003446685027579,0.22354603729603725
TMOD1,-0.6398424676172408,0.010201391975536836,0.5621313144179545,0.7946867715617715
CXCL10,-0.6396931252471314,0.01022468672591204,0.5586407430282232,0.5644245337995338
ALLC,0.6396584182670655,0.010230106333890519,0.2074460170985548,0.3543371212121212
TRIM52,-0.6395090778409668,0.010253451897591756,0.5991408977008899,0.4784731934731934
EHMT1,-0.63942696166149,0.010266306360518588,0.2445604994910252,0.5924329836829837
ZNF436,0.6393989680807791,0.010270691345957926,0.4667930094377087,0.63886655011655
MOSPD3,0.6391820456438286,0.010304720165656351,0.6901307064312788,0.7632808857808857
PTCD2,-0.639167131652586,0.010307062963355684,0.5770387623617713,0.37224213286713287
GPR135,0.6390683840248084,0.010322585438057143,0.27851944540483026,0.24112762237762234
JAZF1,-0.6390323035141694,0.010328261601195267,0.6288589224720654,0.3341666666666666
ECD,0.6389047709451074,0.01034834445415026,0.6858480397246506,0.6285664335664335
BANF1,-0.6388497935298716,0.010357011264078678,0.9212635847022846,0.9668910256410256
ADNP,-0.6388340320457648,0.01035949699688821,0.7977695024035812,0.8431949300699302
