white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,1,3,2,3,1,23,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,2,2,KRBKRNvK,DRAW,8/8/8/3BR3/8/3k4/3n1K2/6r1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,1,6,6,6,4,4,23,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,1,0,KRBKRNvK,DRAW,8/1K4k1/8/5B2/8/2r5/5R2/2n5 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,2,0,0,1,6,24,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,0,0,KRBKRNvK,DRAW,8/8/3RBn2/8/7r/4K3/8/k7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,3,6,2,1,2,3,18,28,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,1,2,1,1,KRBKRNvK,DRAW,8/1n1K4/8/8/5B2/R7/2k1r3/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,0,6,0,4,5,3,21,16,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,4nr2/K7/8/k7/8/8/8/2BR4 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,1,7,5,5,4,23,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,8/n7/7k/8/8/1R6/K7/4r2B w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,3,0,6,2,5,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,1,1,KRBKRNvK,DRAW,R7/k3r3/8/8/1K6/2n5/6B1/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,7,3,7,5,3,22,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,KRBKRNvK,DRAW,1K1k4/8/8/8/8/1R5B/3n4/4r3 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,4,7,7,0,6,20,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,2,0,1,KRBKRNvK,DRAW,7k/8/8/4K3/6r1/1R6/n6B/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,5,0,0,3,6,2,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,DRAW,8/8/6Kn/8/r7/6B1/8/k3R3 b - - 0 1
