gene,loading,n_mean,t_mean,expr_delta,pc1_shift,direction,abs_gap
CDC42EP5,-0.0161702360074096,0.6993703912629746,0.0938359557109556,0.6055344355520189,-0.0097916347334897,restore_normal,0.605534435552019
GLUL,0.0161782267441064,0.3627304167812885,0.9679093822843824,-0.6051789655030939,-0.0097907225246728,restore_normal,0.6051789655030939
BRD4,0.0158182604786908,0.3213696612508042,0.939222027972028,-0.6178523667212239,-0.0097733496741719,restore_normal,0.6178523667212239
TTC9B,0.0163317972269651,0.0973693872286403,0.6955900349650349,-0.5982206477363945,-0.0097700183158145,restore_normal,0.5982206477363946
MYLK2,0.0158626801222437,0.164972046528107,0.780530303030303,-0.615558256502196,-0.0097644037195004,restore_normal,0.615558256502196
KLK3,0.01598887097153,0.1773560286481608,0.787840909090909,-0.6104848804427482,-0.009760963983469,restore_normal,0.6104848804427482
ITSN2,0.015804982712949,0.2407145556077672,0.8579589160839162,-0.617244360476149,-0.0097555364469908,restore_normal,0.617244360476149
SLC35E2,0.0159332612417586,0.303791567610152,0.9144493006993007,-0.6106577330891487,-0.0097297691906095,restore_normal,0.6106577330891487
GTSF1L,0.0162995180924692,0.1072796770820064,0.7035504079254079,-0.5962707308434014,-0.0097189255653919,restore_normal,0.5962707308434015
EFNA5,0.0158102906572559,0.1894665238040698,0.8036232517482518,-0.614156727944182,-0.0097099963779067,restore_normal,0.614156727944182
PTPRJ,0.0161906812013141,0.3701589863748901,0.9692511655011654,-0.5990921791262753,-0.0096997104824341,restore_normal,0.5990921791262753
NXPH3,0.0163463481901828,0.1035702090810516,0.6968269230769231,-0.5932567139958714,-0.0096975808131402,restore_normal,0.5932567139958714
HCG22,0.01608057685111,0.1507817659658049,0.7536523892773893,-0.6028706233115844,-0.0096945073894385,restore_normal,0.6028706233115844
GTF2I,0.0158697076212648,0.3588636001160313,0.9696270396270396,-0.6107634395110084,-0.0096926372107977,restore_normal,0.6107634395110082
POFUT1,0.0159519649576838,0.1608568972770117,0.7682969114219115,-0.6074400141448998,-0.0096898618195344,restore_normal,0.6074400141448998
CYP11B2,0.0161246330977356,0.1248973754885033,0.7256002331002329,-0.6007028576117296,-0.0096861131797504,restore_normal,0.6007028576117296
SPRR4,0.0157446998334254,0.206743300104578,0.8218560606060605,-0.6151127605014826,-0.0096847657778055,restore_normal,0.6151127605014826
BTNL3,0.0160632710088312,0.1463305114045669,0.7487849650349649,-0.602454453630398,-0.0096773891591424,restore_normal,0.6024544536303981
AFAP1,-0.0164366790785484,0.5920714469975842,0.0033391608391607,0.5887322861584234,-0.0096768036507661,restore_normal,0.5887322861584234
ZNF862,0.0159079230994088,0.1980709267836327,0.8060198135198136,-0.6079488867361809,-0.0096712041385703,restore_normal,0.6079488867361809
TTC30A,-0.0163478446094422,0.6257547651490907,0.0343123543123542,0.5914424108367364,-0.0096688086277928,restore_normal,0.5914424108367364
OPHN1,0.015995565001413,0.352290279384863,0.9564831002331003,-0.6041928208482372,-0.009664405539265,restore_normal,0.6041928208482373
AURKAPS1,0.015759043058655,0.2635467031173232,0.8760431235431234,-0.6124964204258002,-0.0096523574627622,restore_normal,0.6124964204258002
CASC1,-0.0164641739371179,0.6169924783056867,0.0310387529137528,0.5859537253919338,-0.009647244053955,restore_normal,0.5859537253919339
SKIDA1,-0.0161899847745967,0.6720918059880265,0.0766579254079253,0.5954338805801012,-0.0096400654608708,restore_normal,0.5954338805801013
CHRNB2,0.0163889255053072,0.2069482815278019,0.7950757575757575,-0.5881274760479556,-0.0096387773925743,restore_normal,0.5881274760479557
HPX,0.0159516338177755,0.1877977716432017,0.7919900932400931,-0.6041923215968914,-0.0096378546696253,restore_normal,0.6041923215968914
HYPK,0.0162155939665654,0.3966604619200176,0.9907692307692308,-0.5941087688492133,-0.0096338265676349,restore_normal,0.5941087688492133
KIAA0895,-0.0164693918536271,0.6413413813071928,0.0569653263403262,0.5843760549668665,-0.009624318239126,restore_normal,0.5843760549668665
SATB1,0.0159116394826967,0.340026717160959,0.9447494172494172,-0.6047227000884582,-0.0096221295908104,restore_normal,0.6047227000884582
RASL11B,-0.0162804055811724,0.8574613773253082,0.2667293123543123,0.590732064970996,-0.0096173576075313,restore_normal,0.590732064970996
GTF2F2,-0.0163304436858497,0.8617472552291673,0.274516317016317,0.5872309382128502,-0.0095897417670736,restore_normal,0.5872309382128502
KIF3C,0.0158514298942714,0.1514331038040912,0.7555914918414917,-0.6041583880374004,-0.0095767743330108,restore_normal,0.6041583880374004
RABEP2,0.0158922658161748,0.2545703364585418,0.8570687645687645,-0.6024984281102226,-0.0095750651733551,restore_normal,0.6024984281102226
CPNE8,-0.0163167737666388,0.7991653027998429,0.212829254079254,0.5863360487205889,-0.0095671126581987,restore_normal,0.5863360487205889
SFRP1,-0.0158017367299352,0.942198449848057,0.3368342074592075,0.6053642423888494,-0.0095658063839453,restore_normal,0.6053642423888494
GLCCI1,0.0159370434617398,0.3333688349027168,0.9334411421911422,-0.6000723072884253,-0.0095633784414421,restore_normal,0.6000723072884253
TOP1P2,-0.0162848350207926,0.6537349970189387,0.0667846736596736,0.586950323359265,-0.0095583891813065,restore_normal,0.5869503233592651
AKAP2,0.0159813541153812,0.3703329262248844,0.9676340326340324,-0.597301106409148,-0.0095456804950336,restore_normal,0.597301106409148
PTCRA,0.0160515126387409,0.1769107426321755,0.7715107808857808,-0.5946000382536053,-0.0095442300290236,restore_normal,0.5946000382536054
NBR1,0.0157556623888169,0.2494821944465554,0.8550145687645688,-0.6055323743180134,-0.0095405636552533,restore_normal,0.6055323743180134
SPA17,-0.0164256423971877,0.7950860119178231,0.2145148601398601,0.580571151777963,-0.0095362541252282,restore_normal,0.580571151777963
CAPN10,0.015909848887193,0.2311269910760829,0.830435606060606,-0.599308614984523,-0.0095349095011967,restore_normal,0.599308614984523
KLF16,0.0159794258429444,0.1393445518292584,0.7357634032634032,-0.5964188514341447,-0.0095304308078259,restore_normal,0.5964188514341447
LOC100505478,0.0159563637471673,0.149879954743527,0.746579254079254,-0.596699299335727,-0.0095211510678807,restore_normal,0.596699299335727
CCDC121,-0.0160585790983209,0.6299191527577227,0.037086247086247,0.5928329056714756,-0.0095200541078128,restore_normal,0.5928329056714757
SPRED1,-0.0161980353143069,0.8304771517965043,0.2427942890442889,0.5876828627522153,-0.0095193077644733,restore_normal,0.5876828627522154
MAP3K19,0.0158456848585894,0.2055567627278478,0.8062208624708624,-0.6006640997430146,-0.0095179340303961,restore_normal,0.6006640997430146
SLC4A8,0.0158749395573341,0.1955736857372534,0.7947465034965037,-0.5991728177592502,-0.0095118322663257,restore_normal,0.5991728177592502
HIST1H4A,0.0161708828582391,0.1622623312649655,0.7501063519813519,-0.5878440207163864,-0.0095059567979209,restore_normal,0.5878440207163864
DOCK11,-0.0160711699776717,0.7702067261737192,0.1789772727272726,0.5912294534464465,-0.0095017490421438,restore_normal,0.5912294534464466
PPP1R1C,0.015933423181718,0.1645492388927363,0.7603758741258742,-0.5958266352331378,-0.0094935579221087,restore_normal,0.5958266352331378
NR1D1,0.0161996392784364,0.3527767757653085,0.9387412587412588,-0.5859644829759502,-0.0094924132541858,restore_normal,0.5859644829759503
ADAMTS10,0.0159598902795411,0.1758258931677497,0.770083041958042,-0.5942571487902923,-0.009484278892526,restore_normal,0.5942571487902923
AMOT,-0.0163797002284242,0.8380732388456388,0.2594959207459207,0.578577318099718,-0.009476923029439,restore_normal,0.578577318099718
YEATS4,-0.0164059192487174,0.7432487254222991,0.1662150349650349,0.5770336904572642,-0.0094667681294312,restore_normal,0.5770336904572643
SNORA29,0.0157861845335414,0.3466203754745881,0.9451660839160836,-0.5985457084414956,-0.0094487530052167,restore_normal,0.5985457084414955
FOLR3,-0.0158684757821968,0.841707243711673,0.2466317016317015,0.5950755420799715,-0.0094429418280737,restore_normal,0.5950755420799716
SLFN11,-0.0162180707665861,0.6637009476243029,0.0815064102564102,0.5821945373678927,-0.0094420722069523,restore_normal,0.5821945373678927
PADI1,0.0158297185960518,0.2005199998715521,0.7962703962703962,-0.5957503963988441,-0.00943056112848,restore_normal,0.5957503963988441
KDM5C,0.0162679900222596,0.3288421172065581,0.9061829836829836,-0.5773408664764256,-0.0093921754552812,restore_normal,0.5773408664764255
SLAIN1,-0.016436488594114,0.6325962208490192,0.0620148601398601,0.5705813607091591,-0.0093783540273101,restore_normal,0.5705813607091591
CYP2A6,0.0165190158187272,0.0846391310072133,0.6520323426573427,-0.5673932116501293,-0.0093727774386869,restore_normal,0.5673932116501293
PPP1R12B,0.0158015590771304,0.3036085293680042,0.8964364801864803,-0.592827950818476,-0.0093676058874323,restore_normal,0.5928279508184761
PSMF1,0.0158005916905326,0.1625802397908012,0.7553379953379953,-0.5927577555471941,-0.0093659232667978,restore_normal,0.5927577555471941
ATR,0.0157681977153905,0.1362816048707439,0.7294405594405595,-0.5931589545698156,-0.0093530476723112,restore_normal,0.5931589545698156
CPNE2,0.0161075482385622,0.3357665288349455,0.915352564102564,-0.5795860352676185,-0.0093357100214701,restore_normal,0.5795860352676185
TRIM55,-0.0162633892062008,0.6181725932879555,0.0444930069930069,0.5736795862949485,-0.009329974391567,restore_normal,0.5736795862949486
SLC16A1,0.0158101338785169,0.1417219081790263,0.7316666666666667,-0.5899447584876403,-0.0093271056126189,restore_normal,0.5899447584876404
GABRR2,0.0164763427185635,0.0897866801679669,0.6556687062937064,-0.5658820261257395,-0.0093236662007228,restore_normal,0.5658820261257396
ZFHX4-AS1,0.0160662131336303,0.1167837504856935,0.6958988927738926,-0.579115142288199,-0.0093041873049148,restore_normal,0.579115142288199
ARL8A,0.0157546753992368,0.1931422742341026,0.7832444638694639,-0.5901021896353612,-0.009296868450084,restore_normal,0.5901021896353613
LOC100652911,0.0157565132578694,0.1812303381069564,0.7702855477855478,-0.5890552096785914,-0.0092814562209178,restore_normal,0.5890552096785914
MYO19,0.0159837744025694,0.333820008113625,0.9133202214452216,-0.5795002133315965,-0.0092626006761331,restore_normal,0.5795002133315966
GLCE,-0.0160235930824818,0.7709709911146171,0.1931643356643356,0.5778066554502814,-0.0092585387272851,restore_normal,0.5778066554502814
TMEM170B,-0.0158721585506985,0.6540464831503132,0.0708945221445221,0.5831519610057911,-0.0092558803842347,restore_normal,0.5831519610057911
MYEF2,0.0158621286182352,0.3263539745523323,0.9097027972027972,-0.5833488226504651,-0.0092531540541777,restore_normal,0.583348822650465
DUSP18,0.0158269854503975,0.179105595939334,0.7634615384615383,-0.5843559425222042,-0.0092485930001522,restore_normal,0.5843559425222042
MIR424,0.0161847664411093,0.1103795528086735,0.6816520979020979,-0.5712725450934243,-0.0092459127165551,restore_normal,0.5712725450934244
S100A9,-0.0161589900300046,0.7789636610217386,0.2068298368298368,0.5721338241919018,-0.0092451047609453,restore_normal,0.5721338241919018
NUP62CL,-0.0161910948187553,0.7186370394474172,0.1484032634032633,0.5702337760441538,-0.0092327091367877,restore_normal,0.5702337760441539
COX18,0.0159733427572361,0.1124208038482986,0.6900189393939393,-0.5775981355456407,-0.009226172995011,restore_normal,0.5775981355456408
FUNDC2,0.0160912346042924,0.3863316460275884,0.958572261072261,-0.5722406150446726,-0.0092080579867884,restore_normal,0.5722406150446726
TEX9,-0.0162519571301561,0.5940789804662872,0.0278321678321677,0.5662468126341194,-0.0092026189240172,restore_normal,0.5662468126341195
CEP170B,0.0158626295044098,0.3119635293626523,0.8917890442890443,-0.579825514926392,-0.009197557320481,restore_normal,0.579825514926392
SFTPC,0.0162050641236285,0.1111454233481868,0.6782342657342658,-0.5670888423860789,-0.0091897110546606,restore_normal,0.567088842386079
MAMDC2,-0.0157725868693544,0.6080573220113654,0.0254603729603729,0.5825969490509925,-0.0091890609887276,restore_normal,0.5825969490509926
BBS7,-0.0164510016685656,0.6861536386611021,0.1276791958041958,0.5584744428569064,-0.0091874639912902,restore_normal,0.5584744428569064
SNRPE,0.0160049442063838,0.3370488669290571,0.9091040209790208,-0.5720551540499637,-0.009155710823544,restore_normal,0.5720551540499637
BAAT,0.016248828085004,0.1076195287889183,0.6710110722610722,-0.5633915434721538,-0.0091544523344241,restore_normal,0.5633915434721538
SART1,0.0158482670227554,0.1757873588009817,0.7523222610722612,-0.5765349022712795,-0.0091370790791334,restore_normal,0.5765349022712795
ZMYND12,-0.0164011351978153,0.7600727229132838,0.2033406177156176,0.5567321051976661,-0.0091310385263112,restore_normal,0.5567321051976661
PRPF40B,0.0162214249260399,0.0933971362543096,0.655530303030303,-0.5621331667759933,-0.0091186009632938,restore_normal,0.5621331667759935
TGFBR1,0.0157548455326057,0.3432753783593137,0.9216870629370628,-0.578411684577749,-0.0091127867447767,restore_normal,0.5784116845777492
RILP,0.0159753901701284,0.3450773952052544,0.9154385198135196,-0.5703611246082652,-0.0091117415034902,restore_normal,0.5703611246082653
C10orf90,0.0163413050846794,0.0913307308363776,0.6487601981351981,-0.5574294672988205,-0.0091091249883203,restore_normal,0.5574294672988205
KLF14,0.0161568970837162,0.1051811596917678,0.6685343822843823,-0.5633532225926146,-0.0091020400392087,restore_normal,0.5633532225926146
CCR5,0.0157581391250872,0.1921484086912123,0.7696896853146853,-0.577541276623473,-0.0091009757875131,restore_normal,0.577541276623473
TFAP2B,-0.015857494907672,0.6511360680602548,0.0772843822843822,0.5738516857758725,-0.0090998501849499,restore_normal,0.5738516857758726
MCTP2,0.0161118985158126,0.1264505245490675,0.6910868298368299,-0.5646363052877623,-0.0090973628491398,restore_normal,0.5646363052877624
ANKH,0.0157703463677175,0.134238213032965,0.7107692307692307,-0.5765310177362657,-0.0090920938414336,restore_normal,0.5765310177362657
HDGFL1,0.0159891503946122,0.2623735457290542,0.8304152097902099,-0.5680416640611556,-0.0090825035970796,restore_normal,0.5680416640611556
RAB23,-0.016246651941132,0.7740061076971329,0.2153379953379953,0.5586681123591375,-0.0090764863721081,restore_normal,0.5586681123591375
TPRXL,0.0165485697316088,0.0820005972826848,0.629870337995338,-0.5478697407126532,-0.0090664606080218,restore_normal,0.5478697407126532
CAMKV,0.0163285825156816,0.1053213819708401,0.6604662004662006,-0.5551448184953605,-0.0090647279769546,restore_normal,0.5551448184953606
PYGL,-0.0163599268515118,0.7263797711700851,0.1723513986013985,0.5540283725686865,-0.0090638636488858,restore_normal,0.5540283725686866
NR1H4,-0.0161160748452036,0.7959883583396395,0.2341958041958041,0.5617925541438353,-0.0090538908500601,restore_normal,0.5617925541438354
PI4KA,0.0162411484338989,0.3607822904613527,0.918028846153846,-0.5572465556924933,-0.0090503240252807,restore_normal,0.5572465556924933
GGT1,0.016269505672125,0.1087172230422668,0.664493006993007,-0.5557757839507401,-0.0090421972694163,restore_normal,0.5557757839507401
PRB4,0.015886791957899,0.1525757548186689,0.7206351981351983,-0.5680594433165294,-0.0090246421956896,restore_normal,0.5680594433165294
SYNJ1,-0.0159961487640719,0.7610441100755595,0.1969289044289043,0.5641152056466552,-0.0090236707495989,restore_normal,0.5641152056466552
IGF1R,0.0159706008236202,0.2895295703096985,0.8542773892773893,-0.5647478189676908,-0.0090193619827431,restore_normal,0.5647478189676908
MROH6,0.0159316299588971,0.1776766131716887,0.7437252331002332,-0.5660486199285444,-0.0090180771514459,restore_normal,0.5660486199285445
KBTBD7,-0.0164205879152057,0.6681040342270809,0.1189772727272726,0.5491267614998082,-0.0090169842637997,restore_normal,0.5491267614998083
CCDC152,0.0161094978369037,0.3609107383505793,0.9202185314685316,-0.5593077931179523,-0.009010167683397,restore_normal,0.5593077931179523
PIM3,0.0157845214291225,0.380791260405617,0.951404428904429,-0.570613168498812,-0.009006855785909,restore_normal,0.570613168498812
NUMBL,0.0157482278637472,0.3515206624485806,0.9219463869463868,-0.5704257244978062,-0.0089831942887345,restore_normal,0.5704257244978062
PDLIM4,0.0163672711543676,0.1915430980132322,0.7395804195804196,-0.5480373215671874,-0.0089698754448035,restore_normal,0.5480373215671874
FRRS1,-0.0164545006725402,0.55217232140659,0.0073018648018647,0.5448704566047252,-0.0089655712946497,restore_normal,0.5448704566047253
IL12RB1,0.0163308883613343,0.1012758086597425,0.6489597902097903,-0.5476839815500478,-0.0089441659599849,restore_normal,0.5476839815500478
CCDC77,-0.01646638427371,0.6709004518154502,0.128395979020979,0.5425044727944712,-0.0089330871192402,restore_normal,0.5425044727944712
ATM,0.0161642536649368,0.1055622217631399,0.6569201631701631,-0.5513579414070232,-0.0089122896250805,restore_normal,0.5513579414070232
SNHG9,-0.0163150436297978,0.8482720012502261,0.3029560023310023,0.5453159989192238,-0.0088968543143939,restore_normal,0.5453159989192238
DISP1,-0.0162987672883334,0.7834625483418984,0.2378205128205127,0.5456420355213857,-0.0088932925596956,restore_normal,0.5456420355213858
SLC44A4,-0.016245081760085,0.8025263559012706,0.2554982517482517,0.547028104153019,-0.0088865162770301,restore_normal,0.547028104153019
SLC25A43,-0.0158409077348246,0.7491273571525673,0.1883653846153846,0.5607619725371826,-0.0088829786681598,restore_normal,0.5607619725371826
ZCCHC12,0.0162358774802931,0.1063575282772675,0.652887529137529,-0.5465300008602615,-0.0088733941332717,restore_normal,0.5465300008602615
DBNDD2,0.0159076091036782,0.145880943792274,0.7036363636363636,-0.5577554198440896,-0.0088725551943377,restore_normal,0.5577554198440896
GPR107,0.0160221682256313,0.3077204674218688,0.8607240675990676,-0.5530036001771987,-0.0088603167114188,restore_normal,0.5530036001771987
STYX,-0.0159862228803232,0.8738406239998456,0.3216171328671328,0.5522234911327129,-0.0088279678089977,restore_normal,0.5522234911327129
NFE2L3,-0.0162032416228765,0.6254470254144852,0.0813840326340326,0.5440629927804526,-0.008815584130087,restore_normal,0.5440629927804526
NCR3,0.0164585418233305,0.0853306088108828,0.6204283216783216,-0.5350977128674388,-0.0088069280867972,restore_normal,0.5350977128674388
OLA1,0.0161225516730166,0.3703152646401157,0.91618006993007,-0.5458648052899542,-0.0088007335297684,restore_normal,0.5458648052899542
GCM1,-0.0160789509687729,0.5915041354868334,0.0445716783216782,0.5469324571651552,-0.008794100161989,restore_normal,0.5469324571651553
FUT7,0.0157858866714433,0.2195163722890805,0.7765486596736596,-0.5570322873845791,-0.0087932485609878,restore_normal,0.5570322873845791
DIEXF,0.0157784234367773,0.1705921768813066,0.7266054778554778,-0.5560133009741712,-0.0087730132992508,restore_normal,0.5560133009741712
KRT82,0.0160858337396394,0.1323473530636426,0.6770469114219113,-0.5446995583582687,-0.0087619465338061,restore_normal,0.5446995583582688
HRH3,0.0163804733872991,0.0911562557868449,0.6256089743589742,-0.5344527185721293,-0.0087545885333404,restore_normal,0.5344527185721293
ATP6V1H,0.0163311091280245,0.4295254599772432,0.964763986013986,-0.5352385260367428,-0.008741038778229,restore_normal,0.5352385260367429
T,0.0159955448422777,0.14878172529064,0.6951456876456877,-0.5463639623550477,-0.0087393892600547,restore_normal,0.5463639623550478
SPATA31D1,0.0164111338845793,0.1909506321241748,0.7230827505827506,-0.5321321184585758,-0.0087328914403085,restore_normal,0.5321321184585759
ATP10D,0.0159736999821966,0.3722837285425124,0.9184557109557112,-0.5461719824131986,-0.00872438738575,restore_normal,0.5461719824131988
C16orf87,-0.0161956918850159,0.6852036594803641,0.1467526223776223,0.5384510371027418,-0.0087205870920832,restore_normal,0.5384510371027418
SLC39A13,0.0160770219328584,0.3814383166475957,0.9230827505827508,-0.5416444339351549,-0.0087080294441861,restore_normal,0.5416444339351552
C19orf45,0.0158748936249246,0.1512168831905599,0.6996634615384615,-0.5484465783479016,-0.0087065310902268,restore_normal,0.5484465783479016
HIST1H1C,-0.0158498063399911,0.9231399942840688,0.3743516899766899,0.5487883043073789,-0.0086981883449241,restore_normal,0.5487883043073789
ZNF580,0.015766984470611,0.336148126105856,0.8876252913752914,-0.5514771652694355,-0.0086951319006997,restore_normal,0.5514771652694355
WDTC1,0.0161042411447296,0.3519418644853361,0.8918094405594406,-0.5398675760741045,-0.008694157631318,restore_normal,0.5398675760741045
PCYT1A,0.01577228727626,0.2316573738186808,0.7823397435897435,-0.5506823697710627,-0.0086855205340008,restore_normal,0.5506823697710627
PCSK5,-0.0163326077940393,0.615925825625568,0.0842701048951048,0.5316557207304631,-0.0086833243681479,restore_normal,0.5316557207304632
FAM83G,0.0160764480141068,0.1255770789023271,0.6655521561771561,-0.5399750772748291,-0.0086808812587221,restore_normal,0.5399750772748291
SBSPON,-0.0160427797281703,0.8265771527598635,0.2862937062937061,0.5402834464661574,-0.0086676483224332,restore_normal,0.5402834464661574
BLOC1S2,0.0158188660707729,0.330341746313278,0.8773805361305363,-0.5470387898172584,-0.0086535333516369,restore_normal,0.5470387898172584
SATB2,-0.0162187279921277,0.6398594137852416,0.1070221445221444,0.5328372692630972,-0.0086419427342463,restore_normal,0.5328372692630972
RELT,0.0157957602188013,0.2327807576498746,0.7789714452214452,-0.5461906875715706,-0.0086274971346227,restore_normal,0.5461906875715706
EPB41,0.0158622692919642,0.2891747330157102,0.8328569347319348,-0.5436822017162246,-0.0086240334928707,restore_normal,0.5436822017162246
PLB1,0.016104131621044,0.1180553845890362,0.6532604895104895,-0.5352051049214532,-0.0086190134539097,restore_normal,0.5352051049214533
SSX2,0.0159654969171492,0.1308546815509225,0.6699927156177156,-0.539138034066793,-0.0086076066208112,restore_normal,0.5391380340667931
CELF2,0.0158773700698911,0.3092425749092034,0.8502972027972029,-0.5410546278879995,-0.008590524555005,restore_normal,0.5410546278879995
REEP2,0.0157849866584421,0.1704273354234659,0.7142278554778554,-0.5438005200543895,-0.0085838839539124,restore_normal,0.5438005200543895
REPS2,-0.0159681297394566,0.7505750719040579,0.2140151515151514,0.5365599203889064,-0.0085678584217625,restore_normal,0.5365599203889065
DEFB124,0.0159562089720559,0.1331014492133101,0.6692832167832168,-0.5361817675699067,-0.0085554283303517,restore_normal,0.5361817675699067
OR7A5,0.0161781865034468,0.1788770657364184,0.7075684731934732,-0.5286914074570547,-0.00855326819261,restore_normal,0.5286914074570548
NDUFB1,0.0161795422357816,0.4643332323590204,0.9925509906759908,-0.5282177583169703,-0.0085463215303793,restore_normal,0.5282177583169705
ASB14,0.0160357018062629,0.1354707775700013,0.6683624708624708,-0.5328916932924694,-0.0085452922886725,restore_normal,0.5328916932924694
HEXA,0.0161968728001371,0.4228477753360785,0.9500495337995336,-0.5272017584634552,-0.0085390198218411,restore_normal,0.5272017584634552
MINK1,0.0159033731589486,0.348329802800378,0.8850786713286714,-0.5367488685282933,-0.0085361175488489,restore_normal,0.5367488685282933
TSSK3,0.0158579428813165,0.1784526525024324,0.7163636363636363,-0.537910983861204,-0.0085301616573037,restore_normal,0.537910983861204
TCOF1,0.0161573402020826,0.1137828866736384,0.6415690559440559,-0.5277861692704174,-0.0085276206908561,restore_normal,0.5277861692704175
SPRED3,0.0157972171953477,0.2160177729062726,0.7548921911421911,-0.5388744182359184,-0.0085127162258894,restore_normal,0.5388744182359184
ERN2,0.0159870808928604,0.2225359680849811,0.7545032051282051,-0.531967237043224,-0.0085046032509614,restore_normal,0.531967237043224
TAB3,0.015852320040191,0.3262506810414127,0.8626150932400932,-0.5363644121986806,-0.0085026203203424,restore_normal,0.5363644121986806
PPIF,0.0162860879601403,0.4307323349364343,0.9511392773892774,-0.520406942452843,-0.0084753932398546,restore_normal,0.520406942452843
GIMAP7,-0.0160174185552019,0.7890553835186372,0.2605798368298367,0.5284755466888005,-0.0084648140275036,restore_normal,0.5284755466888005
EOGT,-0.0160752696239218,0.6273041678128856,0.1007386363636363,0.5265655314492492,-0.0084646828927103,restore_normal,0.5265655314492492
MFN1,0.0160578168961854,0.0921624309191195,0.6191812354312354,-0.5270188045121158,-0.0084627714637021,restore_normal,0.5270188045121159
FAM71A,0.0158464332912695,0.1806790825823591,0.7143342074592074,-0.5336551248768482,-0.0084565303369051,restore_normal,0.5336551248768483
TTC25,-0.0164438743551935,0.6243696687435977,0.1109280303030302,0.5134416384405673,-0.0084429697912414,restore_normal,0.5134416384405674
SDPR,-0.0158815672961665,0.8771256787668145,0.3456497668997668,0.5314759118670476,-0.0084406704606079,restore_normal,0.5314759118670477
TECPR2,0.0157489793766823,0.1227629997291889,0.6586888111888112,-0.5359258114596221,-0.0084402845521093,restore_normal,0.5359258114596223
ASS1,-0.015742031950063,0.9509296951182308,0.4148455710955711,0.5360841240226597,-0.0084390534082862,restore_normal,0.5360841240226597
KCNS2,0.0157835734592709,0.1472141258425378,0.6818560606060606,-0.5346419347635228,-0.0084385602517468,restore_normal,0.5346419347635228
NAP1L3,-0.0163711236070672,0.5361837703951164,0.0208275058275057,0.5153562645676106,-0.0084369611089128,restore_normal,0.5153562645676107
FHL2,-0.0158565226483944,0.8854180604154647,0.3534702797202797,0.5319477806951849,-0.0084348420323563,restore_normal,0.5319477806951849
SPAST,-0.0162625160543253,0.5667634664231865,0.0482459207459207,0.5185175456772658,-0.0084323999110259,restore_normal,0.5185175456772658
PROCR,-0.0162819212887793,0.6193082867085336,0.1014947552447552,0.5178135314637784,-0.0084309991615581,restore_normal,0.5178135314637784
CMAS,-0.0164267482458225,0.8397452022037377,0.3270265151515151,0.5127186870522226,-0.0084223007931355,restore_normal,0.5127186870522227
RANBP9,0.0160208464306933,0.3862171133263614,0.911037296037296,-0.5248201827109347,-0.0084080635509403,restore_normal,0.5248201827109347
C1orf194,0.0162876336448877,0.1912107390998585,0.7071314102564104,-0.5159206711565518,-0.0084031268816225,restore_normal,0.5159206711565518
NLGN3,0.0162151864143365,0.1087702077965727,0.6269332750582749,-0.5181630672617021,-0.0084021107286728,restore_normal,0.5181630672617021
WDR54,-0.0161535060935172,0.8692989207166109,0.349187062937063,0.5201118577795478,-0.0084016300639524,restore_normal,0.5201118577795478
GPR180,-0.016361066148579,0.6261031800486176,0.112628205128205,0.5134749749204126,-0.0084009980303128,restore_normal,0.5134749749204126
C11orf31,0.0160196841787887,0.4373763020066771,0.961579254079254,-0.5242029520725768,-0.0083975657377914,restore_normal,0.5242029520725769
RGAG1,0.0160544415457086,0.129285476504205,0.6517803030303031,-0.5224948265260981,-0.0083883626503984,restore_normal,0.5224948265260981
MPP6,-0.0163992457668909,0.5966827262208168,0.0858712121212121,0.5108115140996047,-0.008376923560277,restore_normal,0.5108115140996047
RPP40,-0.0161080934132653,0.7987034255981657,0.2795308857808857,0.51917253981728,-0.0083628797689789,restore_normal,0.51917253981728
MED13,0.01586825979583,0.3563112335171922,0.8833041958041957,-0.5269929622870035,-0.0083624612361442,restore_normal,0.5269929622870035
ANG,-0.0160452453157808,0.8627603879554414,0.3417832167832167,0.5209771711722246,-0.0083592065153799,restore_normal,0.5209771711722246
ARVCF,0.0158929219407712,0.3143355337170357,0.840033508158508,-0.5256979744414723,-0.0083548768722199,restore_normal,0.5256979744414723
GTF2IRD2B,-0.016304096649919,0.7543707070307022,0.2423484848484848,0.5120222221822174,-0.0083480597973651,restore_normal,0.5120222221822174
IGHMBP2,0.0157949329510853,0.3317990946564607,0.8602651515151515,-0.5284660568586907,-0.0083470859350074,restore_normal,0.5284660568586907
GABRA2,-0.0157776986867831,0.5826947510840467,0.0538286713286712,0.5288660797553754,-0.0083442896520405,restore_normal,0.5288660797553755
BATF,0.0158103502010226,0.1325914040531731,0.6599577505827505,-0.5273663465295775,-0.0083378466228665,restore_normal,0.5273663465295775
WDPCP,0.015915000827032,0.2927568235265154,0.8165253496503497,-0.5237685261238343,-0.0083357765264341,restore_normal,0.5237685261238343
CLDN23,-0.0159689427003727,0.8282630313059617,0.3063374125874125,0.5219256187185491,-0.008334600299173,restore_normal,0.5219256187185493
HRH2,0.0163929354274803,0.0932868851493902,0.6016375291375291,-0.5083506439881389,-0.0083333592814156,restore_normal,0.5083506439881389
EBNA1BP2,-0.0161953335785623,0.9335250061280348,0.4190850815850816,0.5144399245429532,-0.0083315261841035,restore_normal,0.5144399245429532
