gene,ilc_mean,norm_mean,pct_change,pval,abs_pct
ANKRD23,5.495799019607843,4.9909877470355735,10.11445625912637,1.568184458399413e-12,10.11445625912637
SNORA16B,0.0231328431372549,0.021008300395256918,10.11287301697972,0.9575167858774717,10.11287301697972
MYBL2,8.322000980392156,7.557709090909091,10.112745546165645,0.000233845038035292,10.112745546165645
LRIG3,8.240245588235293,9.166970355731223,-10.10938981510438,1.9107537182891025e-16,10.10938981510438
SDPR,8.09572794117647,9.006169960474308,-10.1090921367632,4.853523935318557e-06,10.1090921367632
KCNMB1,6.885461274509803,7.659790513833992,-10.109013267735058,7.504420785720101e-05,10.109013267735058
UBXN10,8.26195294117647,7.503589328063241,10.106678017105313,2.1332913379143537e-07,10.106678017105313
NLGN4X,6.280000980392158,6.985683003952569,-10.1018328939508,4.7026701697566783e-07,10.1018328939508
PKIB,9.303315196078431,8.449750197628457,10.101659557812004,1.3696912834128818e-07,10.101659557812004
CDNF,4.639230392156863,5.160466007905138,-10.10055322425945,1.5224299703488082e-09,10.10055322425945
PMAIP1,8.2149,7.461813043478262,10.092546571907848,5.808987039177678e-09,10.092546571907848
TMTC1,8.709990196078431,9.687566798418972,-10.091043733500586,2.818540512921211e-10,10.091043733500586
ALKBH7,9.513137254901961,8.64119723320158,10.090500172246676,4.0109714944811145e-24,10.090500172246676
LOC29034,0.01739313725490196,0.019344268774703556,-10.086354478040983,0.5776206608772214,10.086354478040983
D4S234E,5.349799999999999,5.949756126482214,-10.083709545872395,0.0011845616299299027,10.083709545872395
SRPX,8.355503921568628,9.291994071146247,-10.07846262499923,4.890187380686341e-10,10.07846262499923
LOC100133161,5.353064215686275,4.863104743083005,10.075034334807608,5.475608400968461e-07,10.075034334807608
LOC150776,9.136616176470588,8.300751778656124,10.06974332088494,1.8323550431542618e-27,10.06974332088494
LOC121952,1.132564705882353,1.2593581027667984,-10.068097120738058,0.07594738378435562,10.068097120738058
CXCL9,9.549757843137256,8.676468774703558,10.065028655203506,2.703543388799643e-06,10.065028655203506
MGC29506,7.696173529411764,6.992769169960474,10.059024434453995,0.0022385536127894038,10.059024434453995
HSPB8,8.492386274509805,9.44215652173913,-10.058827610436495,4.4170806736444524e-09,10.058827610436495
LOC400927,3.815238235294118,4.241796442687748,-10.056074428770748,6.987392249641859e-06,10.056074428770748
SFI1,9.286998529411765,8.438441106719369,10.055855245783563,1.1085737349555182e-26,10.055855245783563
TMEM229A,0.13859117647058825,0.15408418972332016,-10.054901337088381,0.5202267863313389,10.054901337088381
TRAF2,9.21393431372549,8.372837154150197,10.045545423732301,2.4488854876610312e-26,10.045545423732301
ARHGAP8,9.038059803921568,8.213155335968379,10.043697388026184,5.32361436636549e-17,10.043697388026184
CDSN,6.345201960784315,5.76612371541502,10.042764844278322,0.00025529549830702726,10.042764844278322
CA12,12.958075980392158,11.775789723320159,10.03997425948139,1.143716968062661e-13,10.03997425948139
MFAP5,9.226776960784315,10.25578023715415,-10.033398264931721,8.760631639985702e-11,10.033398264931721
MYH4,0.6738279411764706,0.7489557312252964,-10.03100542750587,0.7262387848248046,10.03100542750587
GPT2,8.74693088235294,9.722149802371542,-10.030897896478768,1.8939360152573356e-20,10.030897896478768
SH3TC1,8.42085294117647,7.653203162055336,10.030437750916509,4.654426638658044e-21,10.030437750916509
GP5,1.8141279411764704,1.6487644268774702,10.02954161330225,0.04946572039552278,10.02954161330225
PPIAL4G,4.283905882352941,4.76145256916996,-10.029432822855311,2.484064012564473e-12,10.029432822855311
LIFR,9.456713725490195,10.51057233201581,-10.02665290942817,6.961796369103003e-13,10.02665290942817
LOC100129716,3.5055509803921567,3.1862201581027674,10.022245998202921,6.723283609902465e-06,10.022245998202921
EDA,5.765102450980391,6.406947826086957,-10.017958512057564,1.69360601012776e-12,10.017958512057564
RASAL1,4.5209367647058825,5.02382371541502,-10.010043727571235,0.001679326857066215,10.010043727571235
RPSAP9,4.570074509803921,4.154299999999999,10.008292848468376,3.8409128366473364e-13,10.008292848468376
HGC6.3,0.736793137254902,0.8187328063241106,-10.008108681646162,0.40527195428406093,10.008108681646162
GTSF1,1.8630759803921568,1.6936094861660078,10.006231992109772,0.003990916381961482,10.006231992109772
CCL3L3,1.9868230392156865,1.8061415019762845,10.003730994592603,0.21938193196485278,10.003730994592603
PATL2,3.1639102941176467,2.8762557312252968,10.001007899593404,0.05288556202837874,10.001007899593404
KRTAP10-12,0.014004411764705882,0.015560474308300397,-10.000097122775156,0.8899007367155423,10.000097122775156
CCL15,0.7088142156862745,0.644385375494071,9.998495099738063,0.7711027512103541,9.998495099738063
LRRC14B,2.3544524509803924,2.1404549407114626,9.997758242824746,0.015208706427800046,9.997758242824746
UGT2A3,0.10729656862745099,0.11921541501976284,-9.997739294315261,0.8254088739725696,9.997739294315261
AOX1,7.368634803921569,8.187105928853754,-9.997075059791921,3.9681059423498213e-07,9.997075059791921
SERPINB7,2.0088009803921567,2.231895652173913,-9.99574830321737,0.149485595760866,9.99574830321737
TCEAL3,9.958910294117649,9.054152569169961,9.992737785626153,4.246907889237093e-21,9.992737785626153
TNNI2,3.682505882352941,3.3479581027667984,9.992591583200149,0.009095312717381144,9.992591583200149
TMEM146,0.2767357843137255,0.25159762845849803,9.991412084941045,0.5768220645762834,9.991412084941045
CUBN,5.113650980392157,5.68110395256917,-9.988427899130297,1.1532731920055813e-06,9.988427899130297
LOC400931,5.932536764705882,5.393943478260869,9.985148873281629,0.0002387939061988149,9.985148873281629
CXCL10,8.326246078431373,7.570490513833993,9.98291409541224,9.790316947519485e-06,9.98291409541224
FGF1,8.014291176470588,8.901870750988143,-9.970708397659346,2.0000729216836692e-11,9.970708397659346
PAIP2B,7.252498039215686,8.055512252964428,-9.96850589424941,3.1382020950168186e-17,9.96850589424941
KLRD1,4.356931862745098,4.839196442687746,-9.965798777839922,7.560573958546567e-05,9.965798777839922
NUDT11,4.849905882352941,5.386653754940712,-9.964402707255104,6.023298172452824e-09,9.964402707255104
CITED4,9.932183823529412,9.0323418972332,9.962443146354463,1.5610351261720849e-10,9.962443146354463
TNFRSF10D,5.889916666666667,6.541613438735177,-9.962324710438953,5.189200737059234e-07,9.962324710438953
PROX2,0.9932691176470589,1.1030557312252964,-9.95295255447196,0.13999058696945335,9.95295255447196
TTC21A,6.964554901960784,6.334288537549408,9.950073487735564,1.5605528632682739e-16,9.950073487735564
LAMA1,6.161646078431372,6.842037154150199,-9.944276249744123,2.8139601035813148e-06,9.944276249744123
NDOR1,9.693375,8.81675256916996,9.94269062166239,3.154499854466779e-33,9.94269062166239
FAM95B1,4.349135294117647,3.9558470355731226,9.941948083630715,0.0024234324188809565,9.941948083630715
FZD5,6.905783333333332,7.6680213438735185,-9.940478467097487,1.3657780703701172e-15,9.940478467097487
TTLL13,2.966934803921569,2.6988324110671935,9.934014122364877,0.00017945726831820405,9.934014122364877
MCART2,2.740519117647059,3.042789723320158,-9.933995877417203,1.7893623976668026e-06,9.933995877417203
LCE2A,0.039475490196078426,0.04382885375494071,-9.932642964388588,0.1731935205119819,9.932642964388588
KLF16,9.010219607843137,8.196480632411069,9.927907011874433,1.2843115140154079e-21,9.927907011874433
ZNF426,6.74118088235294,7.484081027667985,-9.926404358378923,2.269897421636439e-16,9.926404358378923
RHOT2,10.780108333333331,9.806741897233202,9.925482349798019,6.265170362067831e-32,9.925482349798019
C9orf102,6.397586764705882,7.102358893280632,-9.923071181907153,4.1254673008532383e-11,9.923071181907153
UNC5C,4.945928431372549,5.490674703557313,-9.921299322865234,0.00010449962112946767,9.921299322865234
ADAMTS10,7.418034803921567,6.748499209486166,9.921251728002794,1.325431855993949e-10,9.921251728002794
B3GAT2,2.85060637254902,3.1645292490118577,-9.920049769199064,0.0005214165683730308,9.920049769199064
CCDC46,6.629939705882354,7.359961660079051,-9.918828221027127,2.7437788706686092e-11,9.918828221027127
DBX2,2.7460534313725486,3.048366403162055,-9.91721242813589,0.008362374360535954,9.91721242813589
SIK2,9.152833823529413,10.160378260869564,-9.91640676627645,4.485919668279718e-18,9.91640676627645
FRRS1,6.1578661764705895,6.835701976284584,-9.916111061682349,1.6433519938679375e-06,9.916111061682349
SNTB1,7.732570588235293,8.583487747035575,-9.913419624722565,8.183079198898006e-25,9.913419624722565
SLCO6A1,0.10083088235294117,0.11192332015810277,-9.910747634623807,0.16985784151217498,9.910747634623807
KPNA5,5.877024509803921,6.5234604743083,-9.909402640673196,1.053494399068768e-11,9.909402640673196
C2orf58,2.817232843137255,3.127018577075099,-9.906744277407093,0.00024046083034463914,9.906744277407093
EPHA4,7.416759803921568,8.232225296442689,-9.905772293106454,1.9385810565287396e-13,9.905772293106454
ID4,8.156912254901961,9.053630434782608,-9.904514949446119,1.4128166276630666e-08,9.904514949446119
EPOR,6.930799509803921,6.306266798418973,9.90336646621934,2.421028164034749e-15,9.90336646621934
HSD17B3,1.4869642156862746,1.3529873517786561,9.902299805795712,0.1848232343317573,9.902299805795712
APOOL,6.964198529411765,7.729476679841897,-9.90077572037885,2.743644392815798e-16,9.90077572037885
ARRDC1,10.313029901960784,9.384058893280633,9.899458424598459,3.1277454640492124e-28,9.899458424598459
DSCR9,1.4665259803921566,1.3344268774703558,9.899313716778416,0.03798616528266053,9.899313716778416
PCDHGA10,5.8575872549019605,6.500689328063241,-9.892828909467061,0.00019619730238407978,9.892828909467061
FAT1,10.80039656862745,11.985990909090908,-9.89150041457341,6.190170119251416e-23,9.89150041457341
LOC100132354,0.7957308823529411,0.8830743083003951,-9.89083536079304,0.8529382475935463,9.89083536079304
SC65,9.582860784313725,8.720383399209487,9.890360843336579,7.013998902730515e-20,9.890360843336579
NLRP5,2.2464485294117646,2.4930071146245063,-9.89000728342799,0.2826375617304243,9.89000728342799
HSFX2,5.468932843137255,4.97685533596838,9.88731787344846,6.377111472900946e-12,9.88731787344846
FSCB,0.1216014705882353,0.13494150197628457,-9.885788428821352,0.6090189061341722,9.885788428821352
TMIE,2.5322465686274507,2.8099430830039527,-9.882638408448907,0.002463721712713075,9.882638408448907
OTP,0.36040196078431375,0.39990474308300394,-9.878047955658037,0.9244554246737196,9.878047955658037
KDM4B,11.756686274509802,10.700002766798418,9.875544247429735,2.1027270276244353e-29,9.875544247429735
SLC6A19,0.12450490196078431,0.13814743083003955,-9.875340270380715,0.8089341229536514,9.875340270380715
LOC349114,7.408228921568627,6.742411067193675,9.875070619983399,2.1630139454564685e-21,9.875070619983399
TSPYL5,8.646119607843136,9.593281422924901,-9.873178668754038,6.365129289409949e-15,9.873178668754038
TRAPPC5,9.257876470588235,8.426199604743081,9.870130128142293,3.912594072653638e-23,9.870130128142293
SFRS16,9.244833333333332,8.414684584980234,9.865476714776328,1.5069767568215806e-25,9.865476714776328
PASK,8.38833480392157,7.635325691699605,9.862174092200993,3.53488642965928e-21,9.862174092200993
OR51I1,0.05604656862745097,0.062175889328063234,-9.858034628618944,0.5881202615292078,9.858034628618944
SPZ1,0.03128872549019608,0.0347098814229249,-9.856432210307819,0.9359130455400171,9.856432210307819
DPEP2,5.538880392156862,5.0421003952569174,9.85263993091577,4.015764300340647e-06,9.85263993091577
OGFOD2,8.382582843137255,7.630999604743083,9.849079770978129,4.998263386282911e-25,9.849079770978129
WASH3P,8.599037254901962,7.8281185770751,9.848071030560558,1.77746739670725e-20,9.848071030560558
FBXL19,9.29874411764706,8.465112252964426,9.847853634672136,1.8928076340813886e-23,9.847853634672136
CDH18,0.7227299019607843,0.8016624505928853,-9.846107744440925,0.003231947575629992,9.846107744440925
TACC3,9.257727941176471,8.428710276679842,9.835640771641133,3.096803375674547e-11,9.835640771641133
CABP1,2.8130598039215693,3.119920948616601,-9.83554230215661,0.06983976137116002,9.83554230215661
TSKS,1.4534166666666668,1.6119217391304348,-9.833298268517362,0.5783487163257437,9.833298268517362
KRTAP3-2,0.16780784313725491,0.1527889328063241,9.829841766071395,0.448796963594271,9.829841766071395
LRFN1,6.680149999999999,6.082356916996047,9.828313122065028,2.9340443254006503e-13,9.828313122065028
C13orf29,5.9520509803921575,6.600506719367588,-9.824332684530026,9.533494762573437e-13,9.824332684530026
TMUB1,9.333445098039217,8.498597628458498,9.823355641466536,4.744875953770351e-25,9.823355641466536
RACGAP1P,1.4627098039215685,1.33189604743083,9.821619092801773,0.03597377222944681,9.821619092801773
RBMXL2,0.21530245098039216,0.1960474308300395,9.82161310088553,0.6998386590569936,9.82161310088553
SAMD8,6.570566666666667,7.286147035573123,-9.821107993192848,3.8481876676046783e-17,9.821107993192848
LYPD1,5.284124019607844,4.811605533596838,9.820391191914316,1.4611001808352048e-05,9.820391191914316
C3orf54,5.530442156862745,5.0366498023715405,9.80398427261508,1.7710907658552085e-07,9.80398427261508
UST,7.045007843137254,7.81069604743083,-9.80307260254268,2.1765304272407666e-14,9.80307260254268
ANKMY1,8.454862745098039,7.700139525691699,9.801422648098617,7.165606712850884e-33,9.801422648098617
LENG1,7.5655431372549025,6.890386956521739,9.798523435525341,6.205871734817358e-18,9.798523435525341
LRRIQ4,1.057221568627451,0.9628822134387353,9.797600773183076,0.8056853010341017,9.797600773183076
HLF,7.375707352941176,8.176742687747035,-9.796509018269854,3.363757433511058e-06,9.796509018269854
NEXN,7.678414215686273,8.512143873517786,-9.794590766085818,1.2060801263020556e-15,9.794590766085818
NRG4,1.4946872549019607,1.3613505928853755,9.794439633215928,0.0076830114529969525,9.794439633215928
MGC12982,5.540810784313726,5.04655138339921,9.794003139260568,2.8861481341703685e-09,9.794003139260568
MAPK8IP3,10.106613235294118,9.205108300395258,9.793528826381651,8.535246811705926e-24,9.793528826381651
NCOA2,8.93060931372549,9.899439130434784,-9.786714216270376,4.476333460484171e-11,9.786714216270376
SORBS1,10.220573039215687,11.329293675889328,-9.786317385638865,8.727724064491767e-09,9.786317385638865
ZDHHC2,7.666380392156864,8.497797628458498,-9.783914287594698,4.533893571437823e-17,9.783914287594698
RNF168,7.096902450980391,7.866520158102766,-9.783458144827156,6.420905596957077e-17,9.783458144827156
NRXN2,6.636964705882353,6.045533201581028,9.782950230868867,3.5647503281918756e-08,9.782950230868867
C6orf108,8.665392647058823,7.893719367588933,9.775788111220775,3.081333883781e-17,9.775788111220775
SLC25A18,4.1697750000000005,4.621455731225297,-9.77355962047789,0.005910054867694821,9.77355962047789
C14orf128,5.341596568627451,5.9199371541501975,-9.76937035754338,9.757017530872874e-12,9.76937035754338
MAP3K10,7.936764215686275,7.230490909090909,9.767985541719826,1.44031744059349e-23,9.767985541719826
SLC29A4,6.668709313725489,7.390474308300396,-9.766152542662624,0.00020381189868628276,9.766152542662624
BAX,9.463476470588235,8.621737944664032,9.76297970695285,4.376001517256874e-27,9.76297970695285
APOE,12.442707843137255,11.337006324110671,9.753029039730379,2.1417695911099652e-17,9.753029039730379
ZMAT3,6.585043137254902,7.296663636363636,-9.75268334369017,4.2337416780122614e-13,9.75268334369017
LRRN3,5.354049019607841,5.932492885375494,-9.750435052246,0.00035316622373999086,9.750435052246
FER1L5,2.859018137254902,2.605020158102767,9.750326820392875,0.0922987352815157,9.750326820392875
PRKD1,6.720636274509804,7.44645138339921,-9.747127477492246,2.2383984126919507e-13,9.747127477492246
EXOC3L,6.364591176470588,5.799429249011857,9.745130135953064,2.4243331497678433e-11,9.745130135953064
PCDHA1,4.3161137254901965,3.932892490118577,9.744004859895501,0.0213226200037988,9.744004859895501
LSM7,8.989954901960784,8.192092490118577,9.739421433590993,1.6110970898795822e-21,9.739421433590993
APBA3,8.064524509803922,7.348896837944664,9.737892470666452,2.841554641614773e-26,9.737892470666452
ZNF300,5.88885637254902,6.523949407114625,-9.734793986492459,1.3008263623329306e-10,9.734793986492459
MUC13,1.6068279411764708,1.4643079051383396,9.73292813198783,0.8707560652468378,9.73292813198783
HSPA6,7.665742647058822,6.98587233201581,9.73207471781598,7.787406056322849e-10,9.73207471781598
ARPP21,1.0615470588235292,0.967402371541502,9.731699037703706,0.2811868638722621,9.731699037703706
CCL20,2.7173980392156865,2.47640790513834,9.7314393794864,0.013686230168555483,9.7314393794864
CDH13,8.014787254901961,8.878782213438736,-9.731007448623425,8.164067487478408e-19,9.731007448623425
FBXL6,8.839019117647059,8.055481818181818,9.726758959305691,1.2699120508941508e-17,9.726758959305691
RNF217,5.732901470588235,6.350518577075099,-9.725459409195587,5.79578785154881e-11,9.725459409195587
IL1F10,0.025783823529411765,0.028560869565217393,-9.723254501983472,0.5675351045284195,9.723254501983472
LNPEP,7.748825490196078,8.583175494071144,-9.720761324889562,1.1068661980043218e-11,9.720761324889562
B9D2,6.719516176470586,6.1242090909090905,9.720554552018521,3.767162948634047e-17,9.720554552018521
TRAF3IP3,7.086931862745098,6.459445454545454,9.714245791147404,1.3495789860133097e-08,9.714245791147404
CCBP2,5.586049509803922,6.186732411067193,-9.709210959063528,6.545619887442662e-08,9.709210959063528
ZNF524,8.24005343137255,7.510919762845851,9.707648218178191,2.6396319045760113e-19,9.707648218178191
VAMP1,8.115820098039217,7.397853754940711,9.705062669277648,3.848170291720288e-17,9.705062669277648
INHBA,7.6578357843137255,6.980556916996047,9.702361507412975,0.0012024570287375031,9.702361507412975
GPR137C,6.005328921568627,5.474233596837944,9.701729298462107,1.485885593815748e-09,9.701729298462107
ATP7B,9.122755882352942,8.315986561264822,9.701426465092974,9.490225747047288e-15,9.701426465092974
PHYHD1,9.028527450980393,8.230285375494072,9.698838364257838,6.600271029523036e-09,9.698838364257838
SPINK8,3.123488235294117,2.8474766798418973,9.6931981008373,0.1836074736223292,9.6931981008373
BAAT,0.645797549019608,0.7151047430830039,-9.691894052414538,0.1383739407799653,9.691894052414538
PIP5K1B,5.749536764705882,6.366462845849802,-9.690248668396531,2.486353686717883e-06,9.690248668396531
NUDT22,8.780713725490195,8.005035573122528,9.689877643667947,2.9093641835061174e-23,9.689877643667947
STRN,7.983734313725489,8.839998814229249,-9.686251304982969,2.164928862050158e-15,9.686251304982969
NELL2,7.94730931372549,7.246021739130435,9.678242763307159,0.0010768195807097653,9.678242763307159
ITGA9,7.104615196078432,7.865364822134387,-9.672146725032828,2.691683729893493e-10,9.672146725032828
MRPL23,9.272507843137255,8.455008300395257,9.66882010871334,2.7672835439477576e-23,9.66882010871334
MSH4,1.399445588235294,1.27608418972332,9.667183364972283,0.6564261620410892,9.667183364972283
SIGLEC14,5.160746078431372,4.705898023715415,9.665488976253766,0.00017286919308648143,9.665488976253766
CD200R1L,0.14711029411764706,0.16284505928853757,-9.662414837536343,0.6024545568388481,9.662414837536343
IFNA5,0.14486764705882352,0.13210434782608696,9.661528513459086,0.7705446634654948,9.661528513459086
CLCN2,7.022849019607843,6.404602766798419,9.653155321582538,1.9429090173425367e-14,9.653155321582538
LOC644669,0.15013676470588236,0.13692964426877471,9.645187137990236,0.2774977285658813,9.645187137990236
ZNF774,4.515071078431372,4.997016205533598,-9.644658077524918,5.722907562668541e-09,9.644658077524918
C8orf73,6.990745588235295,6.37588023715415,9.643615127808413,4.000984329284856e-09,9.643615127808413
ERVFRDE1,2.1882093137254905,2.421728063241107,-9.642649522056072,0.12326944640249235,9.642649522056072
NXPH2,1.4978009803921573,1.3661197628458497,9.639068339952434,0.05505382386493933,9.639068339952434
LOC100272228,5.212495588235295,4.754367588932807,9.635939811825155,8.278647393955693e-05,9.635939811825155
SLC16A12,3.6946686274509797,4.088569960474309,-9.634207970789696,0.028534254323361177,9.634207970789696
KIF2C,7.738839705882353,7.058793675889329,9.63402616959683,0.0003744082428340996,9.63402616959683
PPOX,8.758955392156864,7.9893490118577075,9.632904748020326,5.699117747640926e-28,9.632904748020326
USP12,7.627378921568628,8.44031739130435,-9.631610187707544,2.979658486452585e-17,9.631610187707544
CFL2,8.219148039215687,9.09479841897233,-9.628035052761366,2.714669560216375e-15,9.628035052761366
CD37,8.733872058823529,7.966854545454545,9.627607846896142,1.7735385829310137e-12,9.627607846896142
EN1,5.06923431372549,5.609098418972332,-9.624792879739717,0.0013415165445407968,9.624792879739717
SLC16A3,8.900036274509805,8.118727272727272,9.623540433574306,2.8798816804254283e-09,9.623540433574306
NRN1,7.9051720588235295,8.74631976284585,-9.617161581440177,1.185249673409169e-09,9.617161581440177
PMS2L3,5.729119607843138,5.2265565217391305,9.615567802886412,3.366378506313156e-13,9.615567802886412
FNIP2,8.338875000000002,9.225794861660079,-9.613479108947866,3.2442066671067837e-13,9.613479108947866
TPPP,6.989174509803922,7.7325197628458495,-9.613234441554784,2.943126876315324e-09,9.613234441554784
LETM2,5.534774999999999,5.0494399209486165,9.6116616228638,2.739430559796965e-09,9.6116616228638
SYPL2,4.057627450980393,4.489099604743083,-9.6115522432785,0.0006336712855925393,9.6115522432785
NR6A1,2.803116666666667,3.1011671936758893,-9.610914484618155,0.039988227512780194,9.610914484618155
SLCO5A1,2.515379411764706,2.294881818181818,9.608233061761032,0.010465571415706303,9.608233061761032
DNASE1,6.420153431372548,5.857403952569171,9.6074896551491,2.880184648863069e-13,9.6074896551491
TRPC6,6.078243137254902,6.724180632411068,-9.606188924234091,1.681923280045212e-10,9.606188924234091
FAM70B,5.824175490196079,5.313888932806324,9.602883384321444,1.250139720462174e-09,9.602883384321444
MIP,0.8108700980392157,0.8969865612648221,-9.600641408069187,0.15962031533850174,9.600641408069187
FGF7,7.457809313725491,8.249537944664032,-9.597248188313959,1.081907870271198e-09,9.597248188313959
OR13C2,0.06883627450980392,0.07614347826086956,-9.596624580283772,0.48890034910545443,9.596624580283772
VN1R1,4.014489705882353,3.6630612648221343,9.593845574878273,7.754540211561434e-05,9.593845574878273
C17orf88,0.48249411764705885,0.533695256916996,-9.593703261616273,0.27392859518431534,9.593703261616273
PHPT1,10.279531372549018,9.379783794466402,9.592412765563122,7.615782889705227e-29,9.592412765563122
C3orf22,0.04817009803921568,0.05327905138339921,-9.589047123641894,0.7193376283138317,9.589047123641894
FAM40B,5.507631372549019,5.025758498023715,9.588062671829361,1.2997091331886084e-07,9.588062671829361
FAM19A1,1.1325446078431374,1.2526335968379445,-9.586920652451832,0.15798508705212821,9.586920652451832
MPPED2,5.6232161764705895,6.219111067193676,-9.581673076502547,6.072388046413411e-07,9.581673076502547
GTF2H2B,6.6732411764705875,6.089745454545454,9.581611025951918,0.0005697232206238363,9.581611025951918
C4A,14.785564215686277,13.493045849802371,9.579144548025358,5.505682614954832e-14,9.579144548025358
SLC39A4,8.17872549019608,7.464648221343873,9.566120836216035,6.54832631284339e-10,9.566120836216035
OVOL1,7.865878921568628,7.1795063241106725,9.56016425743558,2.2558933603378227e-05,9.56016425743558
RBP5,6.38644362745098,5.829181818181818,9.559863230393766,1.9392482068744952e-05,9.559863230393766
HSD11B1,5.5493612745098035,6.135947430830039,-9.559830212575422,0.004023053536450384,9.559830212575422
PPAN,8.75203431372549,7.988580632411067,9.556812610953163,5.796008239363464e-19,9.556812610953163
MYL5,7.541228921568628,6.883816996047431,9.550107533344827,1.4352030211534977e-14,9.550107533344827
PPTC7,8.080878431372549,8.933529249011857,-9.544389388254594,9.655113874063165e-21,9.544389388254594
SIX4,8.657955392156863,7.903653359683795,9.543713497364788,4.334480524983089e-12,9.543713497364788
RHOF,6.615063235294117,6.039134387351778,9.536612550774674,1.1130115578289347e-05,9.536612550774674
SLC27A5,6.987039705882353,6.378726877470355,9.536586847142752,1.2701401651274973e-13,9.536586847142752
PNKP,9.212891666666668,8.410792885375493,9.536541824562665,5.522356158119908e-28,9.536541824562665
LRWD1,8.476575980392157,7.738704743083004,9.534815732163393,9.582354260482243e-24,9.534815732163393
ITGAX,8.592813725490196,7.845245849802372,9.52892860211201,2.7638052798519923e-11,9.52892860211201
BCL2L12,8.19275637254902,7.48015256916996,9.526594501776778,2.8248857606237376e-20,9.526594501776778
MYOZ3,5.104463725490195,4.660649407114624,9.522585365423,0.0002698578856626801,9.522585365423
FCN3,3.9410088235294114,4.35549723320158,-9.516442956559807,0.00028206450409063274,9.516442956559807
RASL10B,5.585021078431371,6.172111857707509,-9.511991888854057,8.50252462446587e-05,9.511991888854057
SVEP1,9.178258823529411,10.142864031620553,-9.510185733378345,2.4614351114309953e-07,9.510185733378345
SOCS1,5.923448529411765,5.409122924901186,9.508484307924553,1.917111831265907e-06,9.508484307924553
LOC728723,3.698238235294117,4.086679051383399,-9.50504826058678,9.614259325095816e-06,9.50504826058678
CCDC9,9.059271078431372,8.272967193675889,9.504496589283688,6.668888992843343e-27,9.504496589283688
KCNJ3,4.32729705882353,3.951726086956522,9.503972785630475,0.33795906973151313,9.503972785630475
UBL4B,1.7726838235294116,1.958820158102767,-9.50247187335664,0.08111098173481932,9.50247187335664
SPDYE5,3.149525980392157,2.8762426877470353,9.501398953896508,0.0011323392513777012,9.501398953896508
ASXL2,8.640142647058823,9.547075494071146,-9.49958809454832,1.8279178663318477e-14,9.49958809454832
FAM59A,6.561313235294118,7.250003557312253,-9.499172194523016,6.505491740909199e-13,9.499172194523016
PACSIN3,9.577299509803922,8.746499604743082,9.498655949293251,1.51100558882969e-15,9.498655949293251
FRMD5,2.8250147058823534,3.1214699604743084,-9.497296413094698,0.0033262175668657312,9.497296413094698
FBF1,7.66755294117647,7.00262490118577,9.495411354649391,5.929592097634274e-20,9.495411354649391
MYLK,10.946667156862745,12.094864031620553,-9.493259880855103,2.5932229524552832e-15,9.493259880855103
FAM71D,4.720263725490196,4.311117391304348,9.490493926495901,5.781948243776902e-11,9.490493926495901
C17orf51,6.862194117647058,7.581392885375494,-9.48636719666343,3.5159510786972725e-16,9.48636719666343
C21orf56,7.196559313725491,6.573130039525692,9.484511495299497,3.2579973378114374e-11,9.484511495299497
SLA2,5.476089215686273,5.001813043478261,9.482085157629168,0.0002168179625821819,9.482085157629168
PLAC4,2.742724019607843,2.505188932806324,9.481723461688409,0.3761951421397648,9.481723461688409
GPA33,2.4601857843137256,2.247279841897233,9.473939936058422,0.029557501332260757,9.473939936058422
FAM151A,0.8479745098039215,0.9367126482213439,-9.473357553772852,0.4537041823153075,9.473357553772852
SNAP25,3.6012764705882354,3.977981027667984,-9.469742426111685,0.009719556656695317,9.469742426111685
LPIN1,8.832879901960785,9.756812252964426,-9.469612892498995,2.223001471992866e-21,9.469612892498995
GCLM,7.91189705882353,8.739432015810275,-9.468978710397579,2.2456394271192468e-34,9.468978710397579
DHRS13,8.041874019607844,7.346437549407115,9.466308881327839,5.489241047135866e-13,9.466308881327839
NAPSA,2.738616176470588,2.501795652173913,9.466021898746673,0.007794997958739886,9.466021898746673
C7orf50,10.263114705882353,9.375643873517788,9.46570544206882,3.078098222909279e-26,9.46570544206882
C9orf109,4.971608333333333,4.541770750988142,9.464096844863251,1.6639033664756884e-06,9.464096844863251
VSIG10L,5.225415686274508,5.771610671936759,-9.463475911811038,1.677593331386287e-09,9.463475911811038
ARHGAP28,6.779480882352941,7.487900790513833,-9.460861301185568,8.849116522735784e-10,9.460861301185568
ZNF778,5.958105882352942,6.580581027667985,-9.459273317931242,2.7053556574800447e-20,9.459273317931242
NFATC4,10.156518137254901,9.278922924901186,9.457942688569753,2.7326800182417e-18,9.457942688569753
PRAMEF6,0.01632205882352941,0.014911857707509883,9.456911027988994,0.952919487939666,9.456911027988994
EFCAB10,2.173716666666667,1.9859205533596838,9.456375935546811,0.00029233984893933254,9.456375935546811
ELFN1,5.738609803921568,5.242854150197627,9.455835304998011,4.394434761391287e-10,9.455835304998011
SPATA16,0.05613235294117647,0.05128339920948616,9.455211250492484,0.756312265211013,9.455211250492484
C1orf183,5.294606372549021,5.847262845849802,-9.45154147966923,4.670387220528921e-08,9.45154147966923
CTSW,6.3148598039215695,5.769643873517786,9.449732814641845,0.0002500269567836241,9.449732814641845
SNHG11,7.96871225490196,7.280890118577075,9.446951198589279,1.0487719441256484e-23,9.446951198589279
