gene,cl_mean,nor_mean,pct_change,pval,abs_pct
DDIT4L,5.375561194029851,6.398257894736841,-15.983986852862756,2.6261576223883566e-15,15.983986852862756
LLGL2,10.042309701492536,8.658628070175439,15.980379571715009,1.1396476194055128e-28,15.980379571715009
RIMBP3,5.024108208955224,4.332412280701755,15.965607228438323,5.075676509797363e-09,15.965607228438323
N4BP3,8.83185708955224,7.6162991228070185,15.959955710053878,7.556494739760589e-23,15.959955710053878
PPM1E,4.296418656716418,3.705110526315789,15.959257522841074,0.007575358929443699,15.959257522841074
PRR5-ARHGAP8,5.256372014925373,4.5329692982456145,15.95869438073925,0.001161431281010436,15.95869438073925
MB,7.78901119402985,6.717391228070175,15.952918768251322,4.067378531097277e-12,15.952918768251322
PRUNE2,7.375280597014925,8.773923684210525,-15.940907825681064,8.474595052046894e-25,15.940907825681064
PLA1A,5.792445149253732,4.996035964912281,15.940821682124026,1.245890530884694e-06,15.940821682124026
CFHR3,1.6480455223880597,1.9605543859649124,-15.93982119618923,0.025280193960064288,15.93982119618923
MFSD2A,6.660297014925374,5.7447877192982455,15.936346830565956,2.305124437879598e-06,15.936346830565956
ANXA3,8.673897761194029,10.318211403508775,-15.936033659434292,6.849459390811143e-33,15.936033659434292
PDGFD,8.999128731343284,10.705001754385966,-15.935289523364782,2.880745097764413e-42,15.935289523364782
CCDC144A,4.367932462686567,5.194861403508773,-15.91820987300396,8.481950093612738e-08,15.91820987300396
ZNF391,4.985630223880597,5.929452631578946,-15.917530105085259,1.0257777712068828e-20,15.917530105085259
STBD1,8.70343395522388,10.350510526315789,-15.912998367609763,3.697783904488156e-33,15.912998367609763
HPGD,6.393038432835821,7.6027692982456125,-15.911713455371379,2.277549074249142e-08,15.911713455371379
COL12A1,13.832367164179104,11.933761403508774,15.90953343605563,2.539557891879837e-34,15.90953343605563
BRI3BP,6.5472611940298515,5.648634210526315,15.908748026716468,1.0812965242730441e-26,15.908748026716468
RND1,7.62936156716418,6.582255263157895,15.90801726981226,2.6477198387805132e-11,15.90801726981226
NWD1,4.154658208955224,4.940491228070176,-15.90596932244547,3.7924165048412655e-07,15.90596932244547
ASAM,8.389428358208955,9.975701754385963,-15.901371504812477,1.919778204452416e-30,15.901371504812477
HRASLS2,4.611582089552239,3.9789833333333333,15.898502286234898,0.0006407772698310981,15.898502286234898
ZNF454,4.256287313432836,5.059690350877193,-15.8785020768133,7.820548685397883e-18,15.8785020768133
C1orf115,9.383189552238806,11.153495614035087,-15.872208346669392,3.0450953784031095e-42,15.872208346669392
HSPB8,8.611889552238805,10.236515789473684,-15.8708907468838,4.2484291707881435e-19,15.8708907468838
C21orf88,3.453044029850746,4.104223684210526,-15.8660858779445,0.0005644507544084555,15.8660858779445
MAML2,8.57205485074627,10.18821842105263,-15.863063624222745,4.716564933043684e-36,15.863063624222745
PSMA8,0.8444623134328358,1.0035877192982454,-15.855654947300208,0.0006785637245411012,15.855654947300208
C2orf27A,5.231685820895522,4.5159859649122795,15.848141724619918,2.670409389156547e-12,15.848141724619918
RCN3,10.040497761194029,8.667252631578947,15.844064872549039,2.878094338415681e-28,15.844064872549039
LOC100189589,0.6314320895522387,0.5450824561403509,15.84157267201681,0.463706038671435,15.84157267201681
HOXA10,6.826429850746268,8.111123684210526,-15.838666545858493,4.224292848429928e-24,15.838666545858493
NMT2,8.326376119402985,9.893347368421054,-15.838635708069274,8.22560550039337e-44,15.838635708069274
LIMS2,8.716142537313432,10.355602631578948,-15.831624219203386,2.92176637068268e-43,15.831624219203386
LBP,4.954180223880597,5.884692982456141,-15.812426601517766,0.00028014581812498126,15.812426601517766
TDRD9,3.725639552238806,4.425198245614035,-15.808527766379404,3.3403400803954985e-06,15.808527766379404
MAGEB1,0.6467305970149253,0.5584587719298245,15.806327972979348,0.0005455797622142996,15.806327972979348
LOC642587,6.978674626865671,8.288241228070175,-15.800295444699819,1.531599493656291e-15,15.800295444699819
KRT12,0.6307873134328358,0.5447289473684211,15.798383118826628,0.1862383668814207,15.798383118826628
F8,8.555152611940297,10.160265789473685,-15.797944766330124,3.3125129180405894e-40,15.797944766330124
LOC400931,5.184473134328358,6.15685350877193,-15.79346289558751,1.5719715469774935e-12,15.79346289558751
SDF2L1,8.182758208955224,7.06682894736842,15.791089184383885,1.0025095464625548e-24,15.791089184383885
CYP2S1,6.399718283582089,5.527307017543859,15.783658538763405,1.8005167080971635e-17,15.783658538763405
HEY2,7.029686940298508,8.346892105263157,-15.780785810494436,3.2660495803411835e-22,15.780785810494436
SCARNA5,1.0211981343283583,1.212532456140351,-15.77972786155637,0.020534861934337224,15.77972786155637
FCGR3A,10.891236940298507,9.407930701754385,15.766551493279133,4.024582937725237e-26,15.766551493279133
MEST,9.633631716417911,11.435688596491229,-15.758184256838161,2.0514389303137518e-36,15.758184256838161
OVOL1,7.237510074626865,6.2525192982456135,15.753502378755213,2.220401748510645e-06,15.753502378755213
APBA1,7.1628522388059706,8.501800877192982,-15.749000214517952,1.0054339213459766e-33,15.749000214517952
OSGIN1,6.262819776119403,7.433393859649122,-15.747505185807197,4.713987607137102e-21,15.747505185807197
LOC338758,4.935225373134329,5.857619298245614,-15.746908055078734,3.044655127451826e-28,15.746908055078734
STX11,7.032454850746269,8.34628245614035,-15.741470676294927,3.038049830507418e-16,15.741470676294927
RGS2,9.204360074626866,10.923344736842106,-15.73679768997377,8.474595052046894e-25,15.73679768997377
MRAS,9.677730970149256,11.485018421052633,-15.736043118490137,5.862734374996007e-41,15.736043118490137
TREM2,8.549161940298507,7.387316666666667,15.727568291127453,5.4592848231394145e-15,15.727568291127453
MID1,8.037330597014925,9.536976315789474,-15.724540662764635,6.2546996847256465e-27,15.724540662764635
RASL10B,5.770770895522388,6.847336842105263,-15.72240378131999,7.168416044817952e-11,15.72240378131999
PRR22,4.778417164179104,4.12923245614035,15.721679874752208,3.8536245250824974e-07,15.721679874752208
GPR135,3.172547014925373,3.764142105263158,-15.7165981993771,7.666964075774093e-16,15.7165981993771
F3,8.905269776119402,10.565602631578948,-15.714511640794326,6.709901597066792e-31,15.714511640794326
KCNK17,3.277353358208955,3.8882315789473685,-15.710952610075548,5.051131645215485e-05,15.710952610075548
PPARGC1B,4.394197388059702,5.213100877192982,-15.708567864395953,8.364763638941482e-14,15.708567864395953
PYCRL,8.673369776119403,7.496299122807018,15.70202354560827,6.682798283998777e-32,15.70202354560827
C19orf23,3.870511567164179,3.3453035087719294,15.699862718437025,8.734085111434201e-12,15.699862718437025
LOC100132215,3.5456798507462683,4.205841228070176,-15.696298113155787,1.0134621975289344e-13,15.696298113155787
IL1A,2.054040671641791,1.7753798245614036,15.695843966753928,0.08464902042871453,15.695843966753928
CHEK1,7.526764179104478,6.505671052631579,15.695431235488947,1.9237268251578604e-23,15.695431235488947
ZNF833,4.730290298507462,5.610910526315791,-15.694782935463362,2.4115515594999768e-27,15.694782935463362
YDJC,7.941587686567164,6.865080701754387,15.68090793947511,5.138334523667769e-25,15.68090793947511
BTBD11,6.425217537313434,7.620113157894736,-15.680812027618565,3.2499109607414432e-21,15.680812027618565
AIF1L,9.392678358208954,11.13892456140351,-15.676973064754538,1.652026884342726e-32,15.676973064754538
MCOLN3,5.707810074626866,6.768979824561404,-15.676952471981945,2.83694254420007e-15,15.676952471981945
ALPL,8.312025373134327,9.855992105263159,-15.665259424308427,4.861106982820151e-26,15.665259424308427
PDP2,6.826653358208954,8.0938649122807,-15.65644556470204,8.393096657887178e-31,15.65644556470204
FAM71E1,5.38752947761194,4.65828596491228,15.654760531932958,1.4071486355992681e-08,15.654760531932958
CES3,4.7554317164179105,5.637721929824562,-15.649764645879003,8.650155548970063e-07,15.649764645879003
CBS,7.480276492537315,6.468047368421053,15.64968631890774,2.6726898050907807e-08,15.64968631890774
FPR1,7.004769402985073,6.05791842105263,15.629972477706582,8.076694431779992e-10,15.629972477706582
B4GALT6,6.175098880597015,7.317423684210526,-15.61102449320257,5.39389435775266e-31,15.61102449320257
C16orf86,4.791232462686567,5.677331578947369,-15.607668918733347,2.281061094236491e-18,15.607668918733347
C11orf16,1.4597940298507461,1.2627412280701755,15.605161010045013,0.8309841736161151,15.605161010045013
TNFSF8,5.819343283582089,5.034417543859649,15.591192682851544,1.0562934979760488e-11,15.591192682851544
LOC541473,1.9750108208955224,2.339621052631579,-15.584157585090416,7.587602675866782e-05,15.584157585090416
FCER1A,5.751189552238806,6.812574561403509,-15.579792919668822,1.5695519199662536e-08,15.579792919668822
KIR2DL1,0.6531858208955224,0.773728947368421,-15.579503246309395,0.0590929853731591,15.579503246309395
NEK10,5.969057462686568,7.070573684210526,-15.578880451861801,0.0005079572197625655,15.578880451861801
LETM2,5.302330223880597,4.5877175438596485,15.576649459978409,6.7156629176604e-14,15.576649459978409
AASS,7.925820895522388,9.387358771929826,-15.56921293748507,8.802206396189442e-40,15.56921293748507
EFNA3,8.107932462686568,7.015888596491227,15.565296557609132,2.890863627773024e-13,15.565296557609132
FEV,0.31291007462686565,0.3705745614035088,-15.560832497040678,0.10394731056126229,15.560832497040678
WNT1,1.4290496268656716,1.6923535087719297,-15.558444529554983,0.0067807846693307295,15.558444529554983
PRR15L,8.723402238805969,7.548909649122807,15.558440149295457,3.339424665503401e-08,15.558440149295457
ZDBF2,7.087501492537313,8.393376315789475,-15.558397170821145,1.0998667852927294e-25,15.558397170821145
AKAP12,9.88719552238806,11.707304385964914,-15.546780057746323,4.074496552672738e-30,15.546780057746323
C17orf57,4.86819776119403,5.763474561403509,-15.533629769183246,7.498538043231491e-17,15.533629769183246
C14orf176,3.3235940298507463,3.934785964912281,-15.533041454140697,8.502758638567079e-16,15.533041454140697
IQCD,5.139174253731342,4.448271052631579,15.531949220833285,4.5067706959487594e-14,15.531949220833285
LPAR5,7.132764552238806,6.174886842105263,15.512473906436227,3.460836751505025e-21,15.512473906436227
STOX1,6.539943656716418,7.7407008771929835,-15.512254504168322,3.5182869183480377e-16,15.512254504168322
IFITM4P,0.26761828358208956,0.3167350877192982,-15.50721913725507,0.23118975142981746,15.50721913725507
EEPD1,7.83959776119403,9.278393859649121,-15.506952175335892,2.1328119792123065e-39,15.506952175335892
DDR2,8.310309328358208,9.835485087719299,-15.506868708137667,6.231814212360158e-21,15.506868708137667
TNS1,11.98691380597015,14.186448245614036,-15.504475831883477,6.314391554101225e-45,15.504475831883477
PGPEP1L,0.5434701492537314,0.6431289473684209,-15.495927919661693,0.0022938089371527543,15.495927919661693
AHRR,5.3039914179104475,4.592378947368421,15.495508508717535,2.83639953295113e-10,15.495508508717535
MRC1,7.70375895522388,9.11587807017544,-15.490763523610646,8.516686747590112e-15,15.490763523610646
NAPSA,2.2943085820895526,2.7146728070175437,-15.484894674648519,0.0004168271980809836,15.484894674648519
NFKBIE,8.690414925373135,7.525612280701754,15.477845539004631,1.6572168449771562e-31,15.477845539004631
MBOAT2,9.599485820895522,8.313013157894737,15.475407515493247,4.82492421042772e-28,15.475407515493247
FAM184B,4.090135447761194,3.5420219298245614,15.47459413848918,0.02259028766936459,15.47459413848918
C9orf68,5.0684891791044775,5.996197368421054,-15.471608626533001,5.102481534367285e-08,15.471608626533001
UBD,8.883389179104478,7.693312280701754,15.468979484791824,4.539566726116792e-08,15.468979484791824
KRT19,14.005429104477612,12.129202631578947,15.468671188770658,6.104824582110788e-20,15.468671188770658
TRPC6,6.35577723880597,7.518743859649124,-15.467565361342494,7.112542975272546e-29,15.467565361342494
WIPF3,3.9680597014925376,4.693917543859648,-15.463796191235652,1.1904850417463467e-12,15.463796191235652
C11orf41,8.338510447761195,7.221784210526317,15.46330109956985,4.877636349778674e-15,15.46330109956985
TRPV3,2.2435130597014927,2.653788596491228,-15.45999320865992,3.662075207029966e-05,15.45999320865992
ARHGAP22,6.590015671641791,5.707823684210526,15.455838095904415,6.670740550905893e-18,15.455838095904415
ZFP2,5.495010074626865,6.499214035087719,-15.45116001780206,7.267536271459019e-32,15.45116001780206
LOC100134259,3.824128731343284,4.522918421052632,-15.44997332821042,1.5469640733740348e-16,15.44997332821042
C3orf43,0.45610111940298503,0.39507192982456135,15.44761471804002,0.005242803579170443,15.44761471804002
TNFRSF12A,9.690692537313433,8.394228070175439,15.444713394723122,1.5081469683155467e-16,15.444713394723122
C1orf172,8.329141044776119,7.214919298245614,15.443301587606667,8.240943666493909e-06,15.443301587606667
CLEC10A,6.10249776119403,7.216866666666666,-15.44117353060843,1.1276536576520165e-06,15.44117353060843
TMEM139,6.731724626865672,7.959479824561404,-15.425068280305437,4.609878014705127e-12,15.425068280305437
PCDHGA9,5.755213432835821,6.804437719298246,-15.41970592936272,1.1933652518505407e-22,15.41970592936272
KIF17,4.755144402985074,5.621637719298245,-15.41353889345498,6.027190578777989e-16,15.41353889345498
C1orf112,7.999619029850746,6.931334210526317,15.412398058977898,1.1638636508086304e-37,15.412398058977898
ACADS,8.080523507462686,9.552556140350877,-15.409829696474528,5.707157420341794e-30,15.409829696474528
RGS20,1.9336167910447761,2.2856087719298244,-15.400360079465758,1.919333807630889e-05,15.400360079465758
AKAP5,7.135629104477612,6.18365,15.39510005381307,6.521547207823061e-11,15.39510005381307
CCL14-CCL15,0.10752574626865671,0.09319210526315788,15.380746003133192,0.39172587128314573,15.380746003133192
MEIS2,7.349771641791045,8.684912280701752,-15.373104480023905,8.012370772617304e-37,15.373104480023905
PSORS1C2,1.6784078358208956,1.454813157894737,15.369305447424116,0.8463346054453743,15.369305447424116
SOHLH2,2.9533052238805966,3.489575438596491,-15.367778234121873,0.0001856356977439832,15.367778234121873
NINJ2,7.313974626865672,6.339936842105263,15.363525047939863,1.2196389876203343e-16,15.363525047939863
ZNF662,7.12422686567164,8.417238596491227,-15.361471770071791,7.072229442630386e-29,15.361471770071791
PPP1R12B,10.118115298507462,11.954331578947368,-15.36025890124752,1.4533236653398096e-48,15.36025890124752
ZC3H12C,7.288049999999999,8.610400877192982,-15.357599443431175,2.3566775372137723e-34,15.357599443431175
PLAU,11.042491791044776,9.573164912280703,15.348392012752054,8.593212521464818e-31,15.348392012752054
SOBP,6.82536380597015,8.062480701754385,-15.344122256504015,4.786307537877043e-34,15.344122256504015
C22orf23,5.319749626865672,6.283421052631579,-15.336731657705933,3.298899377092376e-23,15.336731657705933
COMTD1,6.421708955223881,5.568114035087718,15.330054570671445,1.7196327061692536e-14,15.330054570671445
SNHG3,5.640455223880596,4.8909780701754375,15.323666206466452,3.4362612227231075e-13,15.323666206466452
RGMA,8.19752985074627,9.680912280701754,-15.322754580810614,3.422319567191756e-26,15.322754580810614
MXD3,7.259321641791045,6.295411403508771,15.311314487644687,1.0594198068887588e-25,15.311314487644687
MGC45800,4.241270149253732,5.0072596491228065,-15.29757898620783,1.4325010992622007e-05,15.29757898620783
SOX7,7.410960447761195,8.748953508771931,-15.293178317489398,1.7811682195088982e-29,15.293178317489398
CXorf36,8.985272014925371,10.60657105263158,-15.285798111953913,7.91218283354864e-38,15.285798111953913
SAC3D1,7.5159026119403,6.519828947368421,15.277604253312834,7.161951817572212e-25,15.277604253312834
IGF2AS,2.269389552238806,2.6781280701754384,-15.262097525823576,0.000138457617207131,15.262097525823576
RBM20,5.057326865671643,5.968087719298246,-15.260513860773061,3.5013216981526806e-13,15.260513860773061
CFL2,8.536235447761193,10.073378070175437,-15.259455286060492,2.468501928182585e-43,15.259455286060492
C3orf20,0.48752089552238803,0.4229771929824561,15.259381264703084,0.6863095633932643,15.259381264703084
HAVCR1,0.5727858208955223,0.4969614035087719,15.257606898925314,0.7858819900434352,15.257606898925314
HSPA6,7.536425746268657,6.538843859649123,15.256242663562611,9.114373874447696e-15,15.256242663562611
LAMB3,9.899873880597015,11.681797368421051,-15.2538469177786,1.0518258515534319e-23,15.2538469177786
GK,7.210083955223881,6.255833333333334,15.25377309535975,1.6543464480046872e-26,15.25377309535975
ROR2,9.053603731343284,7.85555701754386,15.250945427852148,1.6272267961488461e-22,15.250945427852148
CYYR1,8.84197947761194,10.432979824561404,-15.249721304012478,5.902759878409785e-41,15.249721304012478
SIGLEC10,7.477729850746268,6.488446491228071,15.246844693188722,1.05617387271207e-14,15.246844693188722
CES8,5.343122388059701,6.303797368421053,-15.239623424031121,1.8829290104434826e-14,15.239623424031121
DBNDD1,8.850329104477611,7.680190350877192,15.235804063980938,9.593699870286073e-21,15.235804063980938
MGLL,10.549994029850746,12.444949122807017,-15.226700199870768,1.7339844535203122e-32,15.226700199870768
ALDH1A3,9.157385447761193,10.801215789473684,-15.218938069124444,5.631228786705477e-29,15.218938069124444
SLAMF6,6.6883320895522385,5.8049842105263165,15.217059116614411,3.855987237681273e-08,15.217059116614411
RAG1,4.854680223880597,5.725973684210526,-15.216511782660417,2.5814196541764775e-25,15.216511782660417
ZNF385D,5.329222014925373,6.285218421052631,-15.210233632058106,6.1337929207418764e-15,15.210233632058106
THBS2,13.295411940298507,11.540376315789473,15.207785053835767,7.323991624206349e-33,15.207785053835767
GLYATL2,6.202696268656716,7.315132456140352,-15.207328017004706,5.3093285076721e-07,15.207328017004706
NME1-NME2,6.499608955223881,5.64197543859649,15.200943817662866,4.14084978506933e-12,15.200943817662866
LYZ,11.732333582089552,10.184550000000003,15.19736838730772,2.794467849998673e-17,15.19736838730772
PPP1R16B,8.003852985074627,9.438001754385967,-15.195470467515776,4.0396752644592245e-21,15.195470467515776
GPR65,6.947200373134328,6.030896491228071,15.193493757338066,8.672358111122076e-17,15.193493757338066
PCDHGB5,6.586914552238806,7.7668298245614045,-15.191722993483106,1.4569460800594497e-13,15.191722993483106
NR0B2,0.33613619402985073,0.39627192982456144,-15.175371069390195,0.7673557467673299,15.175371069390195
KANK1,9.730160074626864,11.470880701754385,-15.1751262382259,1.1009413984766225e-45,15.1751262382259
RPL13AP17,0.20203582089552238,0.1754201754385965,15.172511024105281,0.35815417324169285,15.172511024105281
ECHDC3,8.0539,9.492861403508774,-15.158352601428495,2.196405336427852e-35,15.158352601428495
SLFNL1,2.541548880597015,2.2070070175438596,15.158169430084609,0.0015994240417444051,15.158169430084609
FAM176B,8.4007526119403,7.295209649122807,15.154368633537848,1.5034271936982046e-14,15.154368633537848
DST,12.076067537313433,14.232931578947369,-15.154039276239198,3.0952780771957933e-44,15.154039276239198
IRS2,9.223159328358209,10.870260526315786,-15.152361748553439,1.7268139129410294e-35,15.152361748553439
TRIB3,9.384112313432837,8.149374561403508,15.151319192974713,4.0778363884702785e-28,15.151319192974713
CD7,6.136178358208956,5.329350877192982,15.13931995862388,2.8170799001048766e-07,15.13931995862388
CCDC144B,4.665525746268657,5.497632456140352,-15.135728270490462,1.0046248275021576e-06,15.135728270490462
HHIPL1,6.691174626865672,5.811814912280703,15.130552639018694,5.132678991753065e-20,15.130552639018694
LRP4,6.949319402985075,8.187787719298246,-15.125799040858832,4.1378094445852276e-24,15.125799040858832
EPB49,8.220790298507463,9.68537543859649,-15.121614534967986,1.7550835717966694e-32,15.121614534967986
ADAMTS12,8.597714925373134,7.469200000000001,15.108912940785272,8.792896784493068e-15,15.108912940785272
CCDC157,5.283714179104479,4.590331578947368,15.105283534138799,3.56888975688433e-06,15.105283534138799
CYP4B1,7.188708208955224,8.467725438596492,-15.104613853106494,0.00042164469351077386,15.104613853106494
CDC14B,8.163548507462686,9.615743859649122,-15.10226742083193,3.038868628232734e-45,15.10226742083193
GALE,8.997879104477612,7.817291228070175,15.102262944588846,6.722926202647091e-32,15.102262944588846
CTF1,6.642090671641792,7.823249122807018,-15.098054946528675,1.0725845286921694e-29,15.098054946528675
KIAA0802,7.666694029850746,6.661020175438597,15.097895336218988,5.757716192002396e-16,15.097895336218988
MIR17HG,4.435036940298508,5.22336052631579,-15.092268321239407,1.0168096191904804e-10,15.092268321239407
SEMA6A,8.493775,10.002828947368421,-15.086271646836757,1.1505832974035185e-35,15.086271646836757
SPSB4,4.015976865671642,3.489623684210527,15.08337944411317,0.0019464155265886958,15.08337944411317
COL2A1,4.73956604477612,5.5814201754385975,-15.083152749673134,6.269821333756474e-06,15.083152749673134
CENPW,7.121866417910448,6.18866754385965,15.079156659121413,1.0563015446724545e-11,15.079156659121413
NCRNA00152,7.959925,6.9178578947368425,15.063436126029274,4.280745873842645e-27,15.063436126029274
IHH,0.4522119402985075,0.39301228070175437,15.063055915465911,0.7388553300944445,15.063055915465911
AQP8,0.8210466417910447,0.7135640350877193,15.062783635124276,0.4661990908280432,15.062783635124276
PRKY,1.0799320895522386,1.271243859649123,-15.049179482344826,0.012996962789891302,15.049179482344826
C14orf174,5.412022014925372,4.704126315789473,15.048399035541122,6.188371724344618e-08,15.048399035541122
PDZK1,6.36767723880597,7.495565789473684,-15.047410460350461,0.00022722144002120236,15.047410460350461
SVOPL,3.2280164179104474,3.799600877192982,-15.043276327086286,0.001352114165271192,15.043276327086286
FAIM3,8.328298134328358,7.239415789473683,15.041025084343703,9.662794638032557e-18,15.041025084343703
FAM186B,3.384415298507463,3.9835491228070175,-15.040201735415614,1.2300511808228298e-16,15.040201735415614
RPL31P11,1.9049735074626866,2.242009649122807,-15.03276945270895,7.532312275682668e-06,15.03276945270895
GPAT2,5.391504104477612,6.345361403508773,-15.032355737905009,6.840183329040652e-10,15.032355737905009
LCK,7.432557089552238,6.461681578947368,15.02512153752753,2.122368671340876e-11,15.02512153752753
EDN1,7.755679104477612,9.12693157894737,-15.02424404750395,7.727329904462439e-24,15.02424404750395
PRX,7.080106343283582,8.331861403508771,-15.023714385095769,8.393039661642364e-28,15.023714385095769
CD3G,5.202979850746269,4.523505263157896,15.02097484272687,5.175120155559479e-06,15.02097484272687
MFAP4,10.350611194029852,12.178464035087718,-15.008894683201317,8.746047818874636e-25,15.008894683201317
CCDC114,4.135833208955224,3.596173684210526,15.006492236850072,0.0005477053785551935,15.006492236850072
CELF6,5.03601828358209,5.924907894736842,-15.002589524545392,1.9940449588392998e-16,15.002589524545392
ME1,7.922544776119404,9.320883333333331,-15.002210704785787,7.133587734096104e-13,15.002210704785787
ABCB4,5.043836940298507,4.385864912280702,15.002104286783691,1.6126095197866646e-12,15.002104286783691
DENND1C,7.764369402985075,6.751515789473685,15.001869877732258,5.117497200760237e-17,15.001869877732258
WDR76,7.755295522388061,6.743766666666667,14.999464034264646,5.31917005002912e-29,14.999464034264646
TSTA3,10.682381716417911,9.289124561403511,14.998799357297992,7.27957333735869e-42,14.998799357297992
CAB39L,9.071774626865672,10.672490350877194,-14.998521164087592,1.0882983832070719e-42,14.998521164087592
LMTK3,6.751307089552239,5.871111403508772,14.991977251827187,1.3902073507499483e-05,14.991977251827187
PHACTR3,2.1893697761194026,2.5754578947368425,-14.991047588331469,0.03237029299188821,14.991047588331469
AMIGO1,6.215925746268657,7.311742105263158,-14.987076174441484,3.441572823666796e-30,14.987076174441484
C2orf70,2.051297014925373,1.7840350877192983,14.980755089729817,0.5113842895430805,14.980755089729817
EGFLAM,8.045024999999999,9.462580701754387,-14.980645834720011,4.6819058618086337e-38,14.980645834720011
EPDR1,7.943261940298508,9.342213157894738,-14.974516144646424,4.907505731242001e-30,14.974516144646424
SNORA23,0.3595444029850747,0.31271929824561395,14.973525779238495,0.4024029083822699,14.973525779238495
C1orf228,3.6585100746268657,3.1821105263157894,14.971181684963225,0.0001428886813997555,14.971181684963225
C6orf164,3.1418257462686565,3.6949482456140346,-14.969695448425934,4.999045502014697e-09,14.969695448425934
MYO18B,2.5937899253731342,2.256171052631579,14.964240958049684,0.09765018191547956,14.964240958049684
GNG11,9.241993656716417,10.868061403508772,-14.96189326154687,4.424654379846381e-36,14.96189326154687
PPM1N,3.64975223880597,4.291807894736842,-14.960027840906909,1.1202588366939322e-09,14.960027840906909
FAM27C,2.8406503731343284,3.34016052631579,-14.954675059657186,5.219916709752258e-08,14.954675059657186
PLD4,6.885320522388059,5.99005,14.945960758058096,4.031985077342009e-07,14.945960758058096
F2RL3,6.282678358208955,5.465884210526316,14.943495255710666,1.3453220000053942e-11,14.943495255710666
MMP23A,0.8573067164179105,0.7459026315789473,14.935472824802867,0.8992385840840799,14.935472824802867
SLC9A2,4.27796119402985,5.028930701754386,-14.932985802778184,0.002458299100121337,14.932985802778184
PTPN22,6.764098880597015,5.885291228070177,14.932271292460822,7.664061605066966e-12,14.932271292460822
GIMAP8,8.34774552238806,9.812962280701754,-14.931441866389324,9.930946613037166e-34,14.931441866389324
ZNF658,5.595356343283582,6.576602631578948,-14.920261163168114,5.46649883653936e-33,14.920261163168114
ABI3BP,9.025710447761195,10.608442105263158,-14.919548429422294,1.980332491263901e-19,14.919548429422294
MAP7D3,7.5562227611940305,8.88123859649123,-14.919268533340405,9.666682259252458e-30,14.919268533340405
SHISA9,5.635072014925373,4.903654385964912,14.915766312036629,5.700191813056759e-05,14.915766312036629
ARHGAP6,6.3129712686567165,7.418662280701754,-14.90418312909705,3.9085922326882605e-24,14.90418312909705
PM20D2,7.655857835820896,8.996614912280702,-14.902906143394269,4.28053762638315e-21,14.902906143394269
SLC2A12,6.499981343283583,7.638037719298246,-14.899852787310182,3.5799996232292064e-21,14.899852787310182
RNF133,1.3122544776119403,1.5419631578947368,-14.897157503842113,0.00818423017567972,14.897157503842113
ADAMTS3,5.704034328358208,6.702442105263158,-14.8961790527208,1.8554582351089996e-18,14.8961790527208
POLN,4.7952660447761195,5.634483333333333,-14.894307763631923,1.7565814123111737e-09,14.894307763631923
PCOTH,4.479671641791045,3.8989561403508777,14.89412756994766,9.59105973840741e-07,14.89412756994766
HUNK,6.69281380597015,7.8639052631578945,-14.891983283093,4.6071753995490735e-20,14.891983283093
SDK2,6.711572014925374,7.884864912280702,-14.880317042945409,1.8996636032775627e-12,14.880317042945409
METTL7A,10.322149999999999,12.126172807017547,-14.877099607004943,6.806107882928088e-48,14.877099607004943
UBQLNL,3.0520742537313432,3.5853903508771934,-14.874701077258443,8.035625923718355e-09,14.874701077258443
PLA2G3,2.6825179104477614,2.3352535087719293,14.870522637966305,0.7068242101367067,14.870522637966305
PLCB1,7.881961194029851,9.258450000000002,-14.86737851335969,1.04642497152311e-23,14.86737851335969
CXCR4,11.005167164179104,9.581825438596491,14.854598789174966,4.821221850940925e-31,14.854598789174966
PCYT1B,4.187023507462687,4.917180701754386,-14.84910233278978,3.4956902557765377e-09,14.84910233278978
LAT,7.089452985074627,6.173202631578947,14.842382603943882,5.094425376687411e-12,14.842382603943882
UCKL1AS,3.686717537313433,3.2102763157894736,14.841128135314193,0.000126596550571485,14.841128135314193
PLSCR4,9.069753358208954,10.650133333333333,-14.839062814152983,5.446675610336283e-42,14.839062814152983
MYO1A,1.258955223880597,1.096298245614035,14.836927717188669,0.04042590529434572,14.836927717188669
NEFM,3.240760820895522,2.822172807017544,14.832118459830937,0.010821170574016208,14.832118459830937
FAM71F2,2.8294679104477614,3.3222052631578953,-14.831634823242872,6.199056281855278e-07,14.831634823242872
GJD3,5.17160895522388,6.072210526315789,-14.831527450981408,1.999230481548684e-17,14.831527450981408
WDHD1,8.000052985074626,6.966963157894738,14.828409505929773,2.07142745951066e-30,14.828409505929773
POTEE,2.433601492537313,2.119418421052632,14.824022871738501,0.0006913702221437601,14.824022871738501
CFP,4.751946268656717,5.578957894736843,-14.823765328294092,5.920652718836906e-06,14.823765328294092
KIAA1614,5.564315671641791,6.5326938596491235,-14.823566032824095,6.378581170560171e-25,14.823566032824095
NFIB,10.880272761194028,12.773424561403509,-14.821019931725077,6.364958119878616e-39,14.821019931725077
ABCA4,4.815477985074628,5.653340350877193,-14.820660243329586,4.064280242816167e-07,14.820660243329586
NCRNA00175,0.3525794776119403,0.4139043859649122,-14.816201623476047,0.11347938596471939,14.816201623476047
PTGDR,4.170577611940299,4.8954394736842115,-14.806880273782564,1.1861307143496895e-12,14.806880273782564
DONSON,7.995480970149254,6.964376315789474,14.805412683144114,8.713812318834588e-37,14.805412683144114
